timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRHYDLKAXX,Major_Hydro,0.181355,,,,dispatch: 361 days (compiled CSV)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRWONLKAXX,Wind,0.955249,0.638625,,,dispatch: 361 days (compiled CSV)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRSPVLKAXX,Solar,-0.000295,0.000000,,,"dispatch: 361 days (compiled CSV); dispatch -0.000 out of [0,1] at S3D1 — use ninja"
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRBIOLKAXX,Biomass,0.350262,,,,dispatch: 361 days (compiled CSV)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRHYDLKAXX,Major_Hydro,0.266566,,,,dispatch: 361 days (compiled CSV)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRWONLKAXX,Wind,0.844184,0.594177,,,dispatch: 361 days (compiled CSV)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRSPVLKAXX,Solar,0.088885,0.330606,,,dispatch: 361 days (compiled CSV)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRBIOLKAXX,Biomass,0.345399,,,,dispatch: 361 days (compiled CSV)
S3D2,SW Monsoon (Jun-Sep),Solar day (06-17),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRHYDLKAXX,Major_Hydro,0.395435,,,,dispatch: 361 days (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRWONLKAXX,Wind,0.993100,0.563478,,,dispatch: 361 days (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRSPVLKAXX,Solar,0.002380,0.002207,,,dispatch: 361 days (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRBIOLKAXX,Biomass,0.351298,,,,dispatch: 361 days (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Evening peak (17-20),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRHYDLKAXX,Major_Hydro,0.331847,,,,dispatch: 361 days (compiled CSV)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRWONLKAXX,Wind,1.028865,0.589886,,,"dispatch: 361 days (compiled CSV); dispatch 1.029 out of [0,1] at S3D4 — use ninja"
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRSPVLKAXX,Solar,-0.000523,0.000000,,,"dispatch: 361 days (compiled CSV); dispatch -0.001 out of [0,1] at S3D4 — use ninja"
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRBIOLKAXX,Biomass,0.355806,,,,dispatch: 361 days (compiled CSV)
S3D4,SW Monsoon (Jun-Sep),Late evening (20-22),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRHYDLKAXX,Major_Hydro,0.213362,,,,dispatch: 361 days (compiled CSV)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRWONLKAXX,Wind,1.022533,0.621037,,,"dispatch: 361 days (compiled CSV); dispatch 1.023 out of [0,1] at S3D5 — use ninja"
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRSPVLKAXX,Solar,-0.000492,0.000000,,,"dispatch: 361 days (compiled CSV); dispatch -0.000 out of [0,1] at S3D5 — use ninja"
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRBIOLKAXX,Biomass,0.354508,,,,dispatch: 361 days (compiled CSV)
S3D5,SW Monsoon (Jun-Sep),Late night (22-24),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHYDLKAXX,Major_Hydro,0.479309,,,,dispatch: 361 days (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRWONLKAXX,Wind,0.230645,0.297304,,,dispatch: 361 days (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRSPVLKAXX,Solar,0.000003,0.000000,,,dispatch: 361 days (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRBIOLKAXX,Biomass,0.277778,,,,dispatch: 361 days (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRHYDLKAXX,Major_Hydro,0.639676,,,,dispatch: 361 days (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRWONLKAXX,Wind,0.262033,0.273756,,,dispatch: 361 days (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRSPVLKAXX,Solar,0.097489,0.320893,,,dispatch: 361 days (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRBIOLKAXX,Biomass,0.285035,,,,dispatch: 361 days (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Solar day (06-17),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRHYDLKAXX,Major_Hydro,0.788969,,,,dispatch: 361 days (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRWONLKAXX,Wind,0.276383,0.280453,,,dispatch: 361 days (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRSPVLKAXX,Solar,0.000369,0.000131,,,dispatch: 361 days (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRBIOLKAXX,Biomass,0.298179,,,,dispatch: 361 days (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Evening peak (17-20),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRHYDLKAXX,Major_Hydro,0.705598,,,,dispatch: 361 days (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRWONLKAXX,Wind,0.262391,0.285652,,,dispatch: 361 days (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRSPVLKAXX,Solar,0.000000,0.000000,,,dispatch: 361 days (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRBIOLKAXX,Biomass,0.306352,,,,dispatch: 361 days (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Late evening (20-22),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRCOALKAXX,Coal,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWROILKA_CEB,Oil_CEB,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWROILKA_IPP,Oil_IPP,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRHYDLKAXX,Major_Hydro,0.553020,,,,dispatch: 361 days (compiled CSV)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRWONLKAXX,Wind,0.240875,0.296197,,,dispatch: 361 days (compiled CSV)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRSPVLKAXX,Solar,0.000000,0.000000,,,dispatch: 361 days (compiled CSV)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRBIOLKAXX,Biomass,0.300068,,,,dispatch: 361 days (compiled CSV)
S4D5,Post-monsoon (Oct-Nov),Late night (22-24),PWRMNHLKAXX,Mini_Hydro,,,,1.0,dispatch: 361 days (compiled CSV); CF=1.0 (dispatchable)
