REGION,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,DSPTRNINDNE,ELCINDNE03,2025,84.81654459904
GLOBAL,DSPTRNINDNE,ELCINDNE03,2026,90.21617839616
GLOBAL,DSPTRNINDNE,ELCINDNE03,2027,95.92134466952844
GLOBAL,DSPTRNINDNE,ELCINDNE03,2028,101.17034442665316
GLOBAL,DSPTRNINDNE,ELCINDNE03,2029,106.94653963948505
GLOBAL,DSPTRNINDNE,ELCINDNE03,2030,116.99421600725874
GLOBAL,DSPTRNINDNE,ELCINDNE03,2031,135.28567049509147
GLOBAL,DSPTRNINDNE,ELCINDNE03,2032,163.7025614142535
GLOBAL,DSPTRNINDNE,ELCINDNE03,2033,176.79649450224238
GLOBAL,DSPTRNINDNE,ELCINDNE03,2034,191.40094171112005
GLOBAL,DSPTRNINDNE,ELCINDNE03,2035,181.33831099571924
GLOBAL,DSPTRNINDNE,ELCINDNE03,2036,193.86127623693184
GLOBAL,DSPTRNINDNE,ELCINDNE03,2037,218.14079440714872
GLOBAL,DSPTRNINDNE,ELCINDNE03,2038,225.8869239925236
GLOBAL,DSPTRNINDNE,ELCINDNE03,2039,233.01621503841866
GLOBAL,DSPTRNINDNE,ELCINDNE03,2040,239.61280247371974
GLOBAL,DSPTRNINDNE,ELCINDNE03,2041,247.30406614436896
GLOBAL,DSPTRNINDNE,ELCINDNE03,2042,258.09856537063575
GLOBAL,DSPTRNINDNE,ELCINDNE03,2043,261.479901189697
GLOBAL,DSPTRNINDNE,ELCINDNE03,2044,270.9002227500921
GLOBAL,DSPTRNINDNE,ELCINDNE03,2045,278.47240219329404
GLOBAL,DSPTRNINDNE,ELCINDNE03,2046,285.3224277113197
GLOBAL,DSPTRNINDNE,ELCINDNE03,2047,293.4260474950401
GLOBAL,DSPTRNINDNE,ELCINDNE03,2048,318.6885286380604
GLOBAL,DSPTRNINDNE,ELCINDNE03,2049,339.54237237446284
GLOBAL,DSPTRNINDNE,ELCINDNE03,2050,354.0294421700755
GLOBAL,DSPTRNINDNO,ELCINDNO03,2023,1797.2582027400001
GLOBAL,DSPTRNINDNO,ELCINDNO03,2024,1902.2180977799999
GLOBAL,DSPTRNINDNO,ELCINDNO03,2025,2013.17798682
GLOBAL,DSPTRNINDNO,ELCINDNO03,2026,2132.31786768
GLOBAL,DSPTRNINDNO,ELCINDNO03,2027,2260.6693003171385
GLOBAL,DSPTRNINDNO,ELCINDNO03,2028,2393.7431073778935
GLOBAL,DSPTRNINDNO,ELCINDNO03,2029,2549.9176457662766
GLOBAL,DSPTRNINDNO,ELCINDNO03,2030,2682.8964719174764
GLOBAL,DSPTRNINDNO,ELCINDNO03,2031,2810.7280935470753
GLOBAL,DSPTRNINDNO,ELCINDNO03,2032,2974.116728795873
GLOBAL,DSPTRNINDNO,ELCINDNO03,2033,3161.340735510324
GLOBAL,DSPTRNINDNO,ELCINDNO03,2034,3359.245901597924
GLOBAL,DSPTRNINDNO,ELCINDNO03,2035,3402.355207293311
GLOBAL,DSPTRNINDNO,ELCINDNO03,2036,3601.217242991893
GLOBAL,DSPTRNINDNO,ELCINDNO03,2037,3825.8513441582695
GLOBAL,DSPTRNINDNO,ELCINDNO03,2038,4055.54653086215
GLOBAL,DSPTRNINDNO,ELCINDNO03,2039,4272.931272988378
GLOBAL,DSPTRNINDNO,ELCINDNO03,2040,4463.374345061081
GLOBAL,DSPTRNINDNO,ELCINDNO03,2041,4613.45636016527
GLOBAL,DSPTRNINDNO,ELCINDNO03,2042,4783.534594294646
GLOBAL,DSPTRNINDNO,ELCINDNO03,2043,4972.15178515125
GLOBAL,DSPTRNINDNO,ELCINDNO03,2044,5155.667033677427
GLOBAL,DSPTRNINDNO,ELCINDNO03,2045,5352.9421472539525
GLOBAL,DSPTRNINDNO,ELCINDNO03,2046,5559.911804151114
GLOBAL,DSPTRNINDNO,ELCINDNO03,2047,5779.599973889764
GLOBAL,DSPTRNINDNO,ELCINDNO03,2048,6025.429026193541
GLOBAL,DSPTRNINDNO,ELCINDNO03,2049,6286.909039184658
GLOBAL,DSPTRNINDNO,ELCINDNO03,2050,6578.087277400638
GLOBAL,DSPTRNINDSO,ELCINDSO03,2023,1400.450176942349
GLOBAL,DSPTRNINDSO,ELCINDSO03,2024,1481.7544142759593
GLOBAL,DSPTRNINDSO,ELCINDSO03,2025,1568.1557056306629
GLOBAL,DSPTRNINDSO,ELCINDSO03,2026,1663.109567483147
GLOBAL,DSPTRNINDSO,ELCINDSO03,2027,1760.7750075926501
GLOBAL,DSPTRNINDSO,ELCINDSO03,2028,1859.2876887939801
GLOBAL,DSPTRNINDSO,ELCINDSO03,2029,1987.7865745596466
GLOBAL,DSPTRNINDSO,ELCINDSO03,2030,2082.107972936382
GLOBAL,DSPTRNINDSO,ELCINDSO03,2031,2165.6680044410405
GLOBAL,DSPTRNINDSO,ELCINDSO03,2032,2269.2375071328256
GLOBAL,DSPTRNINDSO,ELCINDSO03,2033,2380.478797636805
GLOBAL,DSPTRNINDSO,ELCINDSO03,2034,2493.4384116393617
GLOBAL,DSPTRNINDSO,ELCINDSO03,2035,2595.5763444698187
GLOBAL,DSPTRNINDSO,ELCINDSO03,2036,2713.7431438454323
GLOBAL,DSPTRNINDSO,ELCINDSO03,2037,2833.5263616870743
GLOBAL,DSPTRNINDSO,ELCINDSO03,2038,2954.939643369619
GLOBAL,DSPTRNINDSO,ELCINDSO03,2039,3100.7467759121846
GLOBAL,DSPTRNINDSO,ELCINDSO03,2040,3284.596124598224
GLOBAL,DSPTRNINDSO,ELCINDSO03,2041,3499.26842195229
GLOBAL,DSPTRNINDSO,ELCINDSO03,2042,3677.1134620786333
GLOBAL,DSPTRNINDSO,ELCINDSO03,2043,3814.767527034034
GLOBAL,DSPTRNINDSO,ELCINDSO03,2044,3950.5404280101325
GLOBAL,DSPTRNINDSO,ELCINDSO03,2045,4085.7186999937157
GLOBAL,DSPTRNINDSO,ELCINDSO03,2046,4186.070004421038
GLOBAL,DSPTRNINDSO,ELCINDSO03,2047,4315.709863508561
GLOBAL,DSPTRNINDSO,ELCINDSO03,2048,4461.771787977888
GLOBAL,DSPTRNINDSO,ELCINDSO03,2049,4624.865894796053
GLOBAL,DSPTRNINDSO,ELCINDSO03,2050,4803.224987491711
GLOBAL,DSPTRNINDWE,ELCINDWE03,2023,1799.1293377456118
GLOBAL,DSPTRNINDWE,ELCINDWE03,2024,1913.625621251395
GLOBAL,DSPTRNINDWE,ELCINDWE03,2025,2049.279047819255
GLOBAL,DSPTRNINDWE,ELCINDWE03,2026,2192.94615313663
GLOBAL,DSPTRNINDWE,ELCINDWE03,2027,2341.0235384370917
GLOBAL,DSPTRNINDWE,ELCINDWE03,2028,2473.578552580537
GLOBAL,DSPTRNINDWE,ELCINDWE03,2029,2645.8354295477084
GLOBAL,DSPTRNINDWE,ELCINDWE03,2030,2750.5812836532596
GLOBAL,DSPTRNINDWE,ELCINDWE03,2031,2860.3279717565392
GLOBAL,DSPTRNINDWE,ELCINDWE03,2032,2991.427725796668
GLOBAL,DSPTRNINDWE,ELCINDWE03,2033,3141.6432305144026
GLOBAL,DSPTRNINDWE,ELCINDWE03,2034,3308.0237480041424
GLOBAL,DSPTRNINDWE,ELCINDWE03,2035,3455.592649647701
GLOBAL,DSPTRNINDWE,ELCINDWE03,2036,3629.446052071639
GLOBAL,DSPTRNINDWE,ELCINDWE03,2037,3779.479664862535
GLOBAL,DSPTRNINDWE,ELCINDWE03,2038,3944.2972954725237
GLOBAL,DSPTRNINDWE,ELCINDWE03,2039,4119.491900228407
GLOBAL,DSPTRNINDWE,ELCINDWE03,2040,4292.870258956941
GLOBAL,DSPTRNINDWE,ELCINDWE03,2041,4469.362723446765
GLOBAL,DSPTRNINDWE,ELCINDWE03,2042,4675.813873690863
GLOBAL,DSPTRNINDWE,ELCINDWE03,2043,4895.05172925112
GLOBAL,DSPTRNINDWE,ELCINDWE03,2044,5110.84508555746
GLOBAL,DSPTRNINDWE,ELCINDWE03,2045,5369.002539661405
GLOBAL,DSPTRNINDWE,ELCINDWE03,2046,5607.846035666127
GLOBAL,DSPTRNINDWE,ELCINDWE03,2047,5795.917904344204
GLOBAL,DSPTRNINDWE,ELCINDWE03,2048,6008.083513444571
GLOBAL,DSPTRNINDWE,ELCINDWE03,2049,6224.400410293598
GLOBAL,DSPTRNINDWE,ELCINDWE03,2050,6422.766941866915
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2023,56.073943926
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2024,60.486939513
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2025,63.809936189999995
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2026,67.13993286
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2027,70.667929332
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2028,74.382925617
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2029,78.2999217
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2030,82.536917463
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2031,86.493913506
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2032,90.62590937399999
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2033,94.927905072
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2034,99.44590055399999
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2035,104.25989574
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2036,109.47989052
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2037,115.030884969
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2038,125.27321577098253
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2039,138.95378221516825
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2040,149.96036307155356
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2041,160.12443463638166
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2042,166.41329351594064
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2043,174.1251338416066
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2044,181.67848380741052
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2045,182.9263585124102
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2046,192.93087577298098
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2047,205.6269473045969
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2048,216.12235090447263
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2049,223.2413905794374
GLOBAL,DSPTRNLKAXX,ELCLKAXX03,2050,229.71425356413457
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2023,6.77
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2024,7.096
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2025,7.443999999999999
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2026,7.816
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2027,8.213999999999999
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2028,8.64
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2029,9.167
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2030,9.727
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2031,10.323
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2032,10.958
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2033,11.634
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2034,12.249
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2035,12.901
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2036,13.594
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2037,14.331
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2038,15.115
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2039,15.949
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2040,16.836000000000002
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2041,17.341
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2042,17.861
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2043,18.397000000000002
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2044,18.948999999999998
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2045,19.517999999999997
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2046,20.006
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2047,20.506
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2048,21.018
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2049,21.544
GLOBAL,DSPTRNMDVXX,ELCMDVXX03,2050,22.082
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2023,54.51608308042618
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2024,58.28265176307998
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2025,69.75716682369809
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2026,74.38142814432997
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2027,79.33299108280343
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2028,84.96430152054337
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2029,91.29301456389771
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2030,98.31060941211182
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2031,106.54805440121237
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2032,115.64791129166356
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2033,125.75953169424096
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2034,132.46142521523777
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2035,140.05842065330216
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2036,146.33617870167146
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2037,159.40955882778056
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2038,169.97678209723375
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2039,177.20393995741873
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2040,185.73561983611242
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2041,199.62699091566122
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2042,219.6505143718119
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2043,238.72182623940262
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2044,248.95979024216425
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2045,259.5867407687629
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2046,272.79345049567286
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2047,290.81380355962335
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2048,310.61270642501626
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2049,335.78640184055604
GLOBAL,DSPTRNNPLXX,ELCNPLXX03,2050,351.5488707270651
GLOBAL,MINCOAINT,COAINT,2023,12316.310870831121
GLOBAL,MINCOAINT,COAINT,2024,13179.826688298479
GLOBAL,MINCOAINT,COAINT,2025,13270.39378690693
GLOBAL,MINCOAINT,COAINT,2026,13524.031932599548
GLOBAL,MINCOAINT,COAINT,2027,14117.330107530148
GLOBAL,MINCOAINT,COAINT,2028,14621.445666910133
GLOBAL,MINCOAINT,COAINT,2029,14067.832266091656
GLOBAL,MINCOAINT,COAINT,2030,13158.80448480335
GLOBAL,MINCOAINT,COAINT,2031,13651.054200601127
GLOBAL,MINCOAINT,COAINT,2032,14261.586240243965
GLOBAL,MINCOAINT,COAINT,2033,14927.498759931239
GLOBAL,MINCOAINT,COAINT,2034,15561.216143929689
GLOBAL,MINCOAINT,COAINT,2035,16381.040472917179
GLOBAL,MINCOAINT,COAINT,2036,17002.975108802577
GLOBAL,MINCOAINT,COAINT,2037,17665.552419054224
GLOBAL,MINCOAINT,COAINT,2038,18339.710253911282
GLOBAL,MINCOAINT,COAINT,2039,18996.807183016113
GLOBAL,MINCOAINT,COAINT,2040,19643.780904609102
GLOBAL,MINCOAINT,COAINT,2041,20258.967344419027
GLOBAL,MINCOAINT,COAINT,2042,20870.65576739931
GLOBAL,MINCOAINT,COAINT,2043,21530.61169148989
GLOBAL,MINCOAINT,COAINT,2044,22232.927932307462
GLOBAL,MINCOAINT,COAINT,2045,23187.93646830495
GLOBAL,MINCOAINT,COAINT,2046,23992.069549907796
GLOBAL,MINCOAINT,COAINT,2047,24585.492571287716
GLOBAL,MINCOAINT,COAINT,2048,25066.61454724145
GLOBAL,MINCOAINT,COAINT,2049,25485.19582942209
GLOBAL,MINCOAINT,COAINT,2050,25974.537246568612
GLOBAL,MINGASINT,GASINT,2023,294.2129883739667
GLOBAL,MINGASINT,GASINT,2024,69.32954879223244
GLOBAL,MINGASINT,GASINT,2025,60.6248761365944
GLOBAL,MINGASINT,GASINT,2026,62.603752572236026
GLOBAL,MINGASINT,GASINT,2027,57.123887388738055
GLOBAL,MINGASINT,GASINT,2028,55.98697149922903
GLOBAL,MINGASINT,GASINT,2029,56.49432923407622
GLOBAL,MINGASINT,GASINT,2030,84.65818005860892
GLOBAL,MINGASINT,GASINT,2031,194.7339237464282
GLOBAL,MINGASINT,GASINT,2032,300.4604315392034
GLOBAL,MINGASINT,GASINT,2033,436.55941263905163
GLOBAL,MINGASINT,GASINT,2034,587.2762115611598
GLOBAL,MINGASINT,GASINT,2035,598.5713841278333
GLOBAL,MINGASINT,GASINT,2036,767.5471956962834
GLOBAL,MINGASINT,GASINT,2037,874.6634902237457
GLOBAL,MINGASINT,GASINT,2038,925.989127585123
GLOBAL,MINGASINT,GASINT,2039,984.3824272844737
GLOBAL,MINGASINT,GASINT,2040,1065.3694122042266
GLOBAL,MINGASINT,GASINT,2041,1123.2643947843048
GLOBAL,MINGASINT,GASINT,2042,1234.4408754981846
GLOBAL,MINGASINT,GASINT,2043,1318.9063782928074
GLOBAL,MINGASINT,GASINT,2044,1434.8493020566941
GLOBAL,MINGASINT,GASINT,2045,1407.3561113537476
GLOBAL,MINGASINT,GASINT,2046,1425.598624393123
GLOBAL,MINGASINT,GASINT,2047,1520.2736109330897
GLOBAL,MINGASINT,GASINT,2048,1643.1112572139443
GLOBAL,MINGASINT,GASINT,2049,1809.2432475994776
GLOBAL,MINGASINT,GASINT,2050,2069.6796352621427
GLOBAL,MINOILINT,OILINT,2023,8.832310883418689
GLOBAL,MINOILINT,OILINT,2024,18.25115858748396
GLOBAL,MINOILINT,OILINT,2025,6.60189191499274
GLOBAL,MINOILINT,OILINT,2026,1.117965819674212
GLOBAL,MINOILINT,OILINT,2028,0.043110763400373064
GLOBAL,MINOILINT,OILINT,2029,0.18586876972346641
GLOBAL,MINOILINT,OILINT,2030,0.9406468500838524
GLOBAL,MINOILINT,OILINT,2031,1.4060571017397556
GLOBAL,MINOILINT,OILINT,2032,1.8648147180871932
GLOBAL,MINOILINT,OILINT,2033,2.042770397444207
GLOBAL,MINOILINT,OILINT,2034,2.175977567184096
GLOBAL,MINOILINT,OILINT,2035,2.347478483917529
GLOBAL,MINOILINT,OILINT,2036,23.295621023609556
GLOBAL,MINOILINT,OILINT,2037,69.06409219652531
GLOBAL,MINOILINT,OILINT,2038,167.76911195660944
GLOBAL,MINOILINT,OILINT,2039,316.2562758705698
GLOBAL,MINOILINT,OILINT,2040,363.45503480515157
GLOBAL,MINOILINT,OILINT,2041,493.6458706337
GLOBAL,MINOILINT,OILINT,2042,546.547775194805
GLOBAL,MINOILINT,OILINT,2043,592.8422088846451
GLOBAL,MINOILINT,OILINT,2044,625.0802090789824
GLOBAL,MINOILINT,OILINT,2045,618.0572899963556
GLOBAL,MINOILINT,OILINT,2046,613.1384294379274
GLOBAL,MINOILINT,OILINT,2047,609.7484774274919
GLOBAL,MINOILINT,OILINT,2048,612.2748102155896
GLOBAL,MINOILINT,OILINT,2049,621.9963493262795
GLOBAL,MINOILINT,OILINT,2050,612.413040035008
GLOBAL,MINPETINT,PETINT,2032,2.3060079253893573
GLOBAL,MINPETINT,PETINT,2033,2.4233610340129825
GLOBAL,MINPETINT,PETINT,2034,3.128525382506639
GLOBAL,MINPETINT,PETINT,2035,2.8167274505046587
GLOBAL,MINPETINT,PETINT,2036,11.390784640414017
GLOBAL,MINPETINT,PETINT,2037,78.74287182766672
GLOBAL,MINPETINT,PETINT,2038,155.1651204494944
GLOBAL,MINPETINT,PETINT,2039,191.7359438849641
GLOBAL,MINPETINT,PETINT,2040,354.7689088961933
GLOBAL,MINPETINT,PETINT,2041,480.68239702384494
GLOBAL,MINPETINT,PETINT,2042,652.9205787650554
GLOBAL,MINPETINT,PETINT,2043,740.9196788416332
GLOBAL,MINPETINT,PETINT,2044,772.8142551128274
GLOBAL,MINPETINT,PETINT,2045,773.6447451068053
GLOBAL,MINPETINT,PETINT,2046,763.6217541804542
GLOBAL,MINPETINT,PETINT,2047,753.4278748496438
GLOBAL,MINPETINT,PETINT,2048,736.670958702362
GLOBAL,MINPETINT,PETINT,2049,712.1013545702207
