REGION,TECHNOLOGY,VALUE
GLOBAL,DSPTRNBGDXX,28591.042540545237
GLOBAL,DSPTRNBTNXX,6326.227925263154
GLOBAL,DSPTRNINDEA,55015.92421940342
GLOBAL,DSPTRNINDNE,5624.042507506163
GLOBAL,DSPTRNINDNO,108766.59512456732
GLOBAL,DSPTRNINDSO,82014.42930021122
GLOBAL,DSPTRNINDWE,108267.69021870602
GLOBAL,DSPTRNLKAXX,3600.7536298330765
GLOBAL,DSPTRNMDVXX,395.986
GLOBAL,DSPTRNNPLXX,4798.076764652501
GLOBAL,MINCOAINT,507872.2064393362
GLOBAL,MINGASINT,22463.310988050725
GLOBAL,MINOILINT,6931.3946479404
GLOBAL,MINPETINT,7899.366163111994
GLOBAL,MINURNINT,40386.84404386574
GLOBAL,PWRBIOBGDXX,0.42384468768767963
GLOBAL,PWRBIOINDEA,256.89529266955776
GLOBAL,PWRBIOINDNE,8.97642499281408
GLOBAL,PWRBIOINDNO,4031.8276373991475
GLOBAL,PWRBIOINDSO,4592.072105085843
GLOBAL,PWRBIOINDWE,3689.234985495212
GLOBAL,PWRBIOLKAXX,110.13994895415905
GLOBAL,PWRBIONPLXX,6.208820097615359
GLOBAL,PWRCOABGDXX,5337.151003810316
GLOBAL,PWRCOAINDEA,38838.01340462558
GLOBAL,PWRCOAINDNE,875.3906280469777
GLOBAL,PWRCOAINDNO,40152.41855431621
GLOBAL,PWRCOAINDSO,28008.906195242023
GLOBAL,PWRCOAINDWE,59760.69302500624
GLOBAL,PWRCOALKAXX,306.91247332833194
GLOBAL,PWRCSPINDNO,552.2369025495593
GLOBAL,PWRCSPINDSO,250.61197050793615
GLOBAL,PWRHYDBGDXX,268.23570319629755
GLOBAL,PWRHYDBTNXX,5952.543340423116
GLOBAL,PWRHYDINDEA,1739.2693599732852
GLOBAL,PWRHYDINDNE,2639.8977684681117
GLOBAL,PWRHYDINDNO,15707.177874147257
GLOBAL,PWRHYDINDSO,6319.098090831622
GLOBAL,PWRHYDINDWE,4110.812060054742
GLOBAL,PWRHYDLKAXX,704.7245009651107
GLOBAL,PWRHYDNPLXX,3802.5738223235685
GLOBAL,PWRLDSINDEA,0.35941625660131343
GLOBAL,PWRLDSINDNO,1.0832186226743177
GLOBAL,PWRLDSINDSO,1.1908872609920451
GLOBAL,PWRLDSINDWE,2.2225843356136754
GLOBAL,PWRNGSBGDXX,4409.540970345215
GLOBAL,PWRNGSINDEA,411.7820628965098
GLOBAL,PWRNGSINDNE,301.57649381648537
GLOBAL,PWRNGSINDNO,1128.4549632600545
GLOBAL,PWRNGSINDSO,958.9632822786449
