REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRCOAINDNO,CO2IND,2,2026,325.3286491630911
GLOBAL,PWRCOAINDNO,CO2IND,2,2027,328.2406391234538
GLOBAL,PWRCOAINDNO,CO2IND,2,2028,350.248672784445
GLOBAL,PWRCOAINDNO,CO2IND,2,2029,299.4176684859431
GLOBAL,PWRCOAINDNO,CO2IND,2,2030,247.7577303642303
GLOBAL,PWRCOAINDNO,CO2IND,2,2031,257.70150601201067
GLOBAL,PWRCOAINDNO,CO2IND,2,2032,274.7273006245745
GLOBAL,PWRCOAINDNO,CO2IND,2,2033,297.4876683539751
GLOBAL,PWRCOAINDNO,CO2IND,2,2034,322.62462203281154
GLOBAL,PWRCOAINDNO,CO2IND,2,2035,302.1917841840926
GLOBAL,PWRCOAINDNO,CO2IND,2,2036,327.02820995855984
GLOBAL,PWRCOAINDNO,CO2IND,2,2037,356.3869260203187
GLOBAL,PWRCOAINDNO,CO2IND,2,2038,386.700212181114
GLOBAL,PWRCOAINDNO,CO2IND,2,2039,412.785390261867
GLOBAL,PWRCOAINDNO,CO2IND,2,2040,433.7721388543661
GLOBAL,PWRCOAINDNO,CO2IND,2,2041,439.9458011718565
GLOBAL,PWRCOAINDNO,CO2IND,2,2042,447.62898963699104
GLOBAL,PWRCOAINDNO,CO2IND,2,2043,460.6114006362529
GLOBAL,PWRCOAINDNO,CO2IND,2,2044,472.69953710841577
GLOBAL,PWRCOAINDNO,CO2IND,2,2045,489.2015290313122
GLOBAL,PWRCOAINDNO,CO2IND,2,2046,507.14151059368044
GLOBAL,PWRCOAINDNO,CO2IND,2,2047,527.4702176289404
GLOBAL,PWRCOAINDNO,CO2IND,2,2048,551.7919951627493
GLOBAL,PWRCOAINDNO,CO2IND,2,2049,577.0933742472557
GLOBAL,PWRCOAINDNO,CO2IND,2,2050,610.0784915890831
GLOBAL,PWRCOAINDSO,CO2IND,2,2023,192.60420686757269
GLOBAL,PWRCOAINDSO,CO2IND,2,2024,201.48106063251942
GLOBAL,PWRCOAINDSO,CO2IND,2,2025,183.8935401247321
GLOBAL,PWRCOAINDSO,CO2IND,2,2026,195.67581793795227
GLOBAL,PWRCOAINDSO,CO2IND,2,2027,207.30636762452497
GLOBAL,PWRCOAINDSO,CO2IND,2,2028,196.08316048642493
GLOBAL,PWRCOAINDSO,CO2IND,2,2029,181.87539406221885
GLOBAL,PWRCOAINDSO,CO2IND,2,2030,169.90570750203014
GLOBAL,PWRCOAINDSO,CO2IND,2,2031,181.20134748076967
GLOBAL,PWRCOAINDSO,CO2IND,2,2032,193.01124777864862
GLOBAL,PWRCOAINDSO,CO2IND,2,2033,203.37806386361373
GLOBAL,PWRCOAINDSO,CO2IND,2,2034,212.10178976161617
GLOBAL,PWRCOAINDSO,CO2IND,2,2035,229.84375072494407
GLOBAL,PWRCOAINDSO,CO2IND,2,2036,240.77999798321363
GLOBAL,PWRCOAINDSO,CO2IND,2,2037,249.34131590869535
GLOBAL,PWRCOAINDSO,CO2IND,2,2038,259.38056138626877
GLOBAL,PWRCOAINDSO,CO2IND,2,2039,273.1938721141202
GLOBAL,PWRCOAINDSO,CO2IND,2,2040,296.7376425120322
GLOBAL,PWRCOAINDSO,CO2IND,2,2041,328.02406284941895
GLOBAL,PWRCOAINDSO,CO2IND,2,2042,349.8328538495895
GLOBAL,PWRCOAINDSO,CO2IND,2,2043,362.7727419788551
GLOBAL,PWRCOAINDSO,CO2IND,2,2044,372.7044176586733
GLOBAL,PWRCOAINDSO,CO2IND,2,2045,386.61628432181857
GLOBAL,PWRCOAINDSO,CO2IND,2,2046,386.9632076197207
GLOBAL,PWRCOAINDSO,CO2IND,2,2047,390.8069776885313
GLOBAL,PWRCOAINDSO,CO2IND,2,2048,392.67092431235227
GLOBAL,PWRCOAINDSO,CO2IND,2,2049,402.572368032049
GLOBAL,PWRCOAINDSO,CO2IND,2,2050,416.8762707162614
GLOBAL,PWRCOAINDWE,CO2IND,2,2023,355.2286624984767
GLOBAL,PWRCOAINDWE,CO2IND,2,2024,373.10969379709303
GLOBAL,PWRCOAINDWE,CO2IND,2,2025,393.8559768876578
GLOBAL,PWRCOAINDWE,CO2IND,2,2026,405.72519682798725
GLOBAL,PWRCOAINDWE,CO2IND,2,2027,428.8156582126054
GLOBAL,PWRCOAINDWE,CO2IND,2,2028,443.99096902595954
GLOBAL,PWRCOAINDWE,CO2IND,2,2029,435.80727012059407
GLOBAL,PWRCOAINDWE,CO2IND,2,2030,411.6872663240759
GLOBAL,PWRCOAINDWE,CO2IND,2,2031,428.7607002448037
GLOBAL,PWRCOAINDWE,CO2IND,2,2032,452.7384745906764
GLOBAL,PWRCOAINDWE,CO2IND,2,2033,475.8642788263355
GLOBAL,PWRCOAINDWE,CO2IND,2,2034,498.5716671583997
GLOBAL,PWRCOAINDWE,CO2IND,2,2035,526.3044206699494
GLOBAL,PWRCOAINDWE,CO2IND,2,2036,546.6540967579815
GLOBAL,PWRCOAINDWE,CO2IND,2,2037,568.4281980441576
GLOBAL,PWRCOAINDWE,CO2IND,2,2038,590.3302178903994
GLOBAL,PWRCOAINDWE,CO2IND,2,2039,612.5353494132879
GLOBAL,PWRCOAINDWE,CO2IND,2,2040,630.5998360022957
GLOBAL,PWRCOAINDWE,CO2IND,2,2041,653.264264742199
GLOBAL,PWRCOAINDWE,CO2IND,2,2042,678.2887125356633
GLOBAL,PWRCOAINDWE,CO2IND,2,2043,706.65022792679
GLOBAL,PWRCOAINDWE,CO2IND,2,2044,738.2012212733322
GLOBAL,PWRCOAINDWE,CO2IND,2,2045,781.9260114858303
GLOBAL,PWRCOAINDWE,CO2IND,2,2046,822.0345535870356
GLOBAL,PWRCOAINDWE,CO2IND,2,2047,838.2942118078655
GLOBAL,PWRCOAINDWE,CO2IND,2,2048,854.4847370205362
GLOBAL,PWRCOAINDWE,CO2IND,2,2049,866.7610021495863
GLOBAL,PWRCOAINDWE,CO2IND,2,2050,873.4452209376374
GLOBAL,PWRCOALKAXX,CO2LKA,2,2023,5.95576053629725
GLOBAL,PWRCOALKAXX,CO2LKA,2,2024,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2025,5.955760536297251
GLOBAL,PWRCOALKAXX,CO2LKA,2,2026,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2027,5.071337703782075
GLOBAL,PWRCOALKAXX,CO2LKA,2,2028,4.458754702129475
GLOBAL,PWRCOALKAXX,CO2LKA,2,2029,3.614829184359653
GLOBAL,PWRCOALKAXX,CO2LKA,2,2030,2.853550460629733
GLOBAL,PWRCOALKAXX,CO2LKA,2,2031,2.4558781908431535
GLOBAL,PWRCOALKAXX,CO2LKA,2,2032,2.429131839343103
GLOBAL,PWRCOALKAXX,CO2LKA,2,2033,2.645925513057068
GLOBAL,PWRCOALKAXX,CO2LKA,2,2034,2.1953605380937478
GLOBAL,PWRCOALKAXX,CO2LKA,2,2035,2.2668784323006372
GLOBAL,PWRCOALKAXX,CO2LKA,2,2036,2.2762240338711215
GLOBAL,PWRCOALKAXX,CO2LKA,2,2037,2.3999194848058787
GLOBAL,PWRCOALKAXX,CO2LKA,2,2038,2.4515747540552044
GLOBAL,PWRCOALKAXX,CO2LKA,2,2039,2.4779219364574043
GLOBAL,PWRCOALKAXX,CO2LKA,2,2040,2.4941516849717456
GLOBAL,PWRCOALKAXX,CO2LKA,2,2041,2.38544546838083
GLOBAL,PWRCOALKAXX,CO2LKA,2,2042,2.3373433260463155
GLOBAL,PWRCOALKAXX,CO2LKA,2,2043,1.986340851547001
GLOBAL,PWRCOALKAXX,CO2LKA,2,2044,2.0304428662462985
GLOBAL,PWRCOALKAXX,CO2LKA,2,2045,1.9535872814076287
GLOBAL,PWRCOALKAXX,CO2LKA,2,2046,1.9475539850051682
GLOBAL,PWRCOALKAXX,CO2LKA,2,2047,2.1051338584131276
GLOBAL,PWRCOALKAXX,CO2LKA,2,2048,1.9732432142997474
GLOBAL,PWRCOALKAXX,CO2LKA,2,2049,1.8419210643420287
GLOBAL,PWRCOALKAXX,CO2LKA,2,2050,1.71059891438431
GLOBAL,PWRNGSINDEA,CO2IND,2,2030,-1.248919829777151e-15
GLOBAL,PWRNGSINDEA,CO2IND,2,2031,0.00814139533403905
GLOBAL,PWRNGSINDEA,CO2IND,2,2032,4.645173135031655e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2034,0.21895156813247998
GLOBAL,PWRNGSINDEA,CO2IND,2,2035,0.23580598868571573
GLOBAL,PWRNGSINDEA,CO2IND,2,2036,0.4421830225220064
GLOBAL,PWRNGSINDEA,CO2IND,2,2037,0.875969869850352
GLOBAL,PWRNGSINDEA,CO2IND,2,2038,0.9307461348480635
GLOBAL,PWRNGSINDEA,CO2IND,2,2039,1.1918372854980228
GLOBAL,PWRNGSINDEA,CO2IND,2,2040,1.2752160594022075
GLOBAL,PWRNGSINDEA,CO2IND,2,2041,1.4002603032143823
GLOBAL,PWRNGSINDEA,CO2IND,2,2042,1.6880092776997881
GLOBAL,PWRNGSINDEA,CO2IND,2,2043,1.9489545775250456
GLOBAL,PWRNGSINDEA,CO2IND,2,2044,2.3388229708506683
GLOBAL,PWRNGSINDEA,CO2IND,2,2045,2.900149781193302
GLOBAL,PWRNGSINDEA,CO2IND,2,2046,3.770225706679539
GLOBAL,PWRNGSINDEA,CO2IND,2,2047,5.077818885168515
GLOBAL,PWRNGSINDEA,CO2IND,2,2048,7.0762043122447835
GLOBAL,PWRNGSINDEA,CO2IND,2,2049,9.72850254529646
GLOBAL,PWRNGSINDEA,CO2IND,2,2050,12.732705039573288
GLOBAL,PWRNGSINDNE,CO2IND,2,2023,0.10258467082226723
GLOBAL,PWRNGSINDNE,CO2IND,2,2024,0.16041688648901997
GLOBAL,PWRNGSINDNE,CO2IND,2,2025,0.16933658146430758
GLOBAL,PWRNGSINDNE,CO2IND,2,2026,0.15978747435887872
GLOBAL,PWRNGSINDNE,CO2IND,2,2027,0.1889478683916516
GLOBAL,PWRNGSINDNE,CO2IND,2,2028,0.19962225746043838
GLOBAL,PWRNGSINDNE,CO2IND,2,2029,0.20357892061244634
GLOBAL,PWRNGSINDNE,CO2IND,2,2030,0.20740656213993228
GLOBAL,PWRNGSINDNE,CO2IND,2,2031,0.2112342036674183
GLOBAL,PWRNGSINDNE,CO2IND,2,2032,0.2163262571152199
GLOBAL,PWRNGSINDNE,CO2IND,2,2033,0.6607380375940357
GLOBAL,PWRNGSINDNE,CO2IND,2,2034,0.9902150781849288
GLOBAL,PWRNGSINDNE,CO2IND,2,2035,1.0471763763439839
GLOBAL,PWRNGSINDNE,CO2IND,2,2036,1.092552751655714
GLOBAL,PWRNGSINDNE,CO2IND,2,2037,1.5491757306376055
GLOBAL,PWRNGSINDNE,CO2IND,2,2038,1.9358413732347777
GLOBAL,PWRNGSINDNE,CO2IND,2,2039,1.968461753214236
GLOBAL,PWRNGSINDNE,CO2IND,2,2040,1.9989576966824278
GLOBAL,PWRNGSINDNE,CO2IND,2,2041,2.278634792551921
GLOBAL,PWRNGSINDNE,CO2IND,2,2042,2.318492050016022
GLOBAL,PWRNGSINDNE,CO2IND,2,2043,2.359195697117392
GLOBAL,PWRNGSINDNE,CO2IND,2,2044,2.40074573385603
GLOBAL,PWRNGSINDNE,CO2IND,2,2045,2.4619166212768033
GLOBAL,PWRNGSINDNE,CO2IND,2,2046,2.5534805911267657
GLOBAL,PWRNGSINDNE,CO2IND,2,2047,2.675129865356002
GLOBAL,PWRNGSINDNE,CO2IND,2,2048,2.8264797214021167
GLOBAL,PWRNGSINDNE,CO2IND,2,2049,3.0069915476777567
GLOBAL,PWRNGSINDNE,CO2IND,2,2050,3.2162806216205273
GLOBAL,PWRNGSINDNO,CO2IND,2,2029,6.172959388095479e-16
GLOBAL,PWRNGSINDNO,CO2IND,2,2030,-1.2345918776190956e-15
GLOBAL,PWRNGSINDNO,CO2IND,2,2031,1.452299885609035
GLOBAL,PWRNGSINDNO,CO2IND,2,2032,3.5217898062109083
GLOBAL,PWRNGSINDNO,CO2IND,2,2033,4.9894495164768236
GLOBAL,PWRNGSINDNO,CO2IND,2,2034,5.074817257515179
GLOBAL,PWRNGSINDNO,CO2IND,2,2035,5.150947029184321
GLOBAL,PWRNGSINDNO,CO2IND,2,2036,5.217838831484255
GLOBAL,PWRNGSINDNO,CO2IND,2,2037,5.8819164750439725
GLOBAL,PWRNGSINDNO,CO2IND,2,2038,6.585813745895855
GLOBAL,PWRNGSINDNO,CO2IND,2,2039,6.66234935055364
GLOBAL,PWRNGSINDNO,CO2IND,2,2040,6.981249524910186
GLOBAL,PWRNGSINDNO,CO2IND,2,2041,7.58858869440247
GLOBAL,PWRNGSINDNO,CO2IND,2,2042,7.680342284922386
GLOBAL,PWRNGSINDNO,CO2IND,2,2043,7.884298721946202
GLOBAL,PWRNGSINDNO,CO2IND,2,2044,8.201606840079762
GLOBAL,PWRNGSINDNO,CO2IND,2,2045,8.62912649140043
GLOBAL,PWRNGSINDNO,CO2IND,2,2046,9.202624726636758
GLOBAL,PWRNGSINDNO,CO2IND,2,2047,9.911915212283608
GLOBAL,PWRNGSINDNO,CO2IND,2,2048,10.748879517126367
GLOBAL,PWRNGSINDNO,CO2IND,2,2049,11.706930989424873
GLOBAL,PWRNGSINDNO,CO2IND,2,2050,12.780019100255025
GLOBAL,PWRNGSINDSO,CO2IND,2,2032,-2.459631787132821e-15
GLOBAL,PWRNGSINDSO,CO2IND,2,2033,0.4938900677289472
GLOBAL,PWRNGSINDSO,CO2IND,2,2034,1.3174012385537075
GLOBAL,PWRNGSINDSO,CO2IND,2,2035,2.287808171970054
GLOBAL,PWRNGSINDSO,CO2IND,2,2036,4.436851216901981
GLOBAL,PWRNGSINDSO,CO2IND,2,2037,5.704497214980624
GLOBAL,PWRNGSINDSO,CO2IND,2,2038,5.784434680812876
GLOBAL,PWRNGSINDSO,CO2IND,2,2039,5.855114478965526
GLOBAL,PWRNGSINDSO,CO2IND,2,2040,7.241803942314529
GLOBAL,PWRNGSINDSO,CO2IND,2,2041,7.305472782334315
GLOBAL,PWRNGSINDSO,CO2IND,2,2042,7.40107796686776
GLOBAL,PWRNGSINDSO,CO2IND,2,2043,7.6149992166997045
GLOBAL,PWRNGSINDSO,CO2IND,2,2044,7.992900480603043
GLOBAL,PWRNGSINDSO,CO2IND,2,2045,8.274435064812593
GLOBAL,PWRNGSINDSO,CO2IND,2,2046,8.80532583010031
GLOBAL,PWRNGSINDSO,CO2IND,2,2047,9.46239913105157
GLOBAL,PWRNGSINDSO,CO2IND,2,2048,10.238316403395151
GLOBAL,PWRNGSINDSO,CO2IND,2,2049,11.126894227235859
GLOBAL,PWRNGSINDSO,CO2IND,2,2050,12.122900478046983
GLOBAL,PWRNGSINDWE,CO2IND,2,2030,-1.2465318377508083e-15
GLOBAL,PWRNGSINDWE,CO2IND,2,2031,0.06619956969679677
GLOBAL,PWRNGSINDWE,CO2IND,2,2033,1.1681356561488323
GLOBAL,PWRNGSINDWE,CO2IND,2,2034,4.931241624688302
GLOBAL,PWRNGSINDWE,CO2IND,2,2035,4.768177747110494
GLOBAL,PWRNGSINDWE,CO2IND,2,2036,8.356379291830887
GLOBAL,PWRNGSINDWE,CO2IND,2,2037,8.655464066468019
GLOBAL,PWRNGSINDWE,CO2IND,2,2038,9.207619966376859
GLOBAL,PWRNGSINDWE,CO2IND,2,2039,10.601867056604336
GLOBAL,PWRNGSINDWE,CO2IND,2,2040,10.554206762819572
GLOBAL,PWRNGSINDWE,CO2IND,2,2041,10.711722881953271
GLOBAL,PWRNGSINDWE,CO2IND,2,2042,11.623817573611197
GLOBAL,PWRNGSINDWE,CO2IND,2,2043,12.27492666984503
GLOBAL,PWRNGSINDWE,CO2IND,2,2044,12.820178239751334
GLOBAL,PWRNGSINDWE,CO2IND,2,2045,13.531053528654395
GLOBAL,PWRNGSINDWE,CO2IND,2,2046,14.243216706388413
GLOBAL,PWRNGSINDWE,CO2IND,2,2047,15.214764404276035
GLOBAL,PWRNGSINDWE,CO2IND,2,2048,16.43652134540167
GLOBAL,PWRNGSINDWE,CO2IND,2,2049,17.87091324033494
GLOBAL,PWRNGSINDWE,CO2IND,2,2050,19.50594202481938
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2023,0.28329693304115494
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2024,0.2832969330411425
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2025,1.0366088318061228
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2026,1.1159542556633484
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2027,0.472045875581297
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2028,0.5022943351080205
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2029,0.582014691361897
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2030,0.4556982204629755
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2031,0.43899106196001497
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2032,0.5377346420261256
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2033,0.7412927183315087
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2034,0.5891927042451646
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2035,0.7400746198653306
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2036,0.8829525192844224
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2037,1.1146257233540018
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2038,1.309275152050147
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2039,1.5064726231011776
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2040,1.7358262787268588
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2041,1.8048314767464584
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2042,1.8738366747660584
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2043,2.043794291896491
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2044,2.2049434285501195
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2045,2.154342804715733
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2046,2.24632673367586
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2047,2.3567350505072193
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2048,2.4899840878830704
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2049,2.6394493467935205
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2050,2.802577634911855
GLOBAL,PWROILBGDXX,CO2BGD,2,2038,0.7390304029803548
GLOBAL,PWROILBGDXX,CO2BGD,2,2039,7.738006035794456
GLOBAL,PWROILBGDXX,CO2BGD,2,2040,8.415026145357292
GLOBAL,PWROILBGDXX,CO2BGD,2,2041,9.24227756161373
GLOBAL,PWROILBGDXX,CO2BGD,2,2042,9.811974430254107
GLOBAL,PWROILBGDXX,CO2BGD,2,2043,10.605590020483984
GLOBAL,PWROILBGDXX,CO2BGD,2,2044,11.473587089253147
GLOBAL,PWROILBGDXX,CO2BGD,2,2045,11.52680961704897
GLOBAL,PWROILBGDXX,CO2BGD,2,2046,11.52680961704897
GLOBAL,PWROILBGDXX,CO2BGD,2,2047,11.52680961704897
GLOBAL,PWROILBGDXX,CO2BGD,2,2048,11.52680961704897
GLOBAL,PWROILBGDXX,CO2BGD,2,2049,11.52680961704897
GLOBAL,PWROILBGDXX,CO2BGD,2,2050,11.52680961704897
GLOBAL,PWROILINDEA,CO2IND,2,2040,0.8314423178839457
GLOBAL,PWROILINDEA,CO2IND,2,2041,5.989820839675545
GLOBAL,PWROILINDEA,CO2IND,2,2042,7.498705438425601
GLOBAL,PWROILINDEA,CO2IND,2,2043,7.967374528327202
GLOBAL,PWROILINDEA,CO2IND,2,2044,8.436043618228803
GLOBAL,PWROILINDEA,CO2IND,2,2045,8.436043618228789
GLOBAL,PWROILINDEA,CO2IND,2,2046,8.436043618228805
GLOBAL,PWROILINDEA,CO2IND,2,2047,7.771597541929018
GLOBAL,PWROILINDEA,CO2IND,2,2048,7.7045715864271
GLOBAL,PWROILINDEA,CO2IND,2,2049,8.43604361822881
GLOBAL,PWROILINDEA,CO2IND,2,2050,8.436043618228823
GLOBAL,PWROILINDNE,CO2IND,2,2038,0.15862820394960003
GLOBAL,PWROILINDNE,CO2IND,2,2039,0.1730489497632
GLOBAL,PWROILINDNE,CO2IND,2,2040,0.1918028376262257
GLOBAL,PWROILINDNE,CO2IND,2,2041,0.2018904413904
GLOBAL,PWROILINDNE,CO2IND,2,2042,0.21631118720400003
GLOBAL,PWROILINDNE,CO2IND,2,2043,0.23073193301759998
GLOBAL,PWROILINDNE,CO2IND,2,2044,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2045,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2046,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2047,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2048,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2049,0.23164044000385658
GLOBAL,PWROILINDNE,CO2IND,2,2050,0.23164044000385658
GLOBAL,PWROILINDNO,CO2IND,2,2036,1.3422438724136803
