REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S1D1,201.60267836681015
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S1D2,245.14273411211607
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S1D3,288.64245748562143
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S1D4,293.60585999032594
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S1D5,209.0061893654476
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S2D1,277.9823291228407
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S2D2,255.32864585138103
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S2D3,440.04412318591136
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S2D4,476.023810176
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S2D5,420.52913134967866
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S3D1,319.6155675836852
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S3D2,272.04001257791094
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S3D3,294.23038848313706
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S3D4,343.22623879787346
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S3D5,294.71620476326444
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S4D1,238.73482772585507
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S4D2,226.31347708090047
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S4D3,276.58783544714606
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S4D4,282.5196592042783
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2023,S4D5,227.41275147109812
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S1D1,131.7181431754685
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S1D2,179.40923813849955
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S1D3,220.78097845929048
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S1D4,225.0179512917822
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S1D5,140.82209166992052
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S2D1,214.47585204780196
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S2D2,190.28590802917236
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S2D3,454.31745052972656
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S2D4,477.8995714560001
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S2D5,437.7162095305042
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S3D1,252.79150860186215
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S3D2,206.9321889873755
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S3D3,229.3677501933866
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S3D4,278.00333875193064
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S3D5,229.165205616
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S4D1,171.36841123665917
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S4D2,158.10470603090263
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S4D3,211.7884227086295
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S4D4,218.1225134122893
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2024,S4D5,159.27852777288382
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S1D1,301.705889616
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S1D2,208.82868195961905
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S1D3,301.36919238729047
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S1D4,264.0877188842478
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S1D5,302.02891286400006
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S2D1,301.518723456
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S2D2,292.39028176132416
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S2D3,444.38187483745463
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S2D4,479.775332736
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S2D5,436.59192374040254
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S3D1,311.66069475843017
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S3D2,239.49772521631203
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S3D3,264.7998240656483
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S3D4,314.5253463630454
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S3D5,312.118761456
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S4D1,308.973392352
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S4D2,352.058952160553
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S4D3,308.5873665698716
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S4D4,308.920474944
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2025,S4D5,309.04292923200006
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S1D1,227.247501456
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S1D2,347.6931373929989
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S1D3,302.45824431415537
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S1D4,303.130528416
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S1D5,195.81165262952817
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D1,302.888647296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D2,252.64560825855975
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D3,420.4044981463296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D4,481.65109401600006
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D5,428.2352702679514
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D1,324.77745790896336
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D2,271.83156496149843
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D3,317.1837864665376
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D4,353.5247225747206
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D5,299.403715968475
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D1,311.493118752
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D2,216.41931040248076
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D3,310.95795387046604
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D4,311.414341824
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D5,311.574954672
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D1,202.96813585384888
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D2,259.5754862263691
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D3,311.18782541847884
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D4,317.6408503357458
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D5,304.665953184
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D1,304.25857113599994
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D2,289.94154721410223
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D3,422.18533035947286
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D4,483.526855296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D5,433.93538855919275
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D1,351.4566230907641
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D2,294.5452087064475
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D3,320.6226784806409
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D4,382.15335774287865
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D5,319.08443313600003
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D1,314.012845152
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D2,243.7894166811464
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D3,313.327757494459
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D4,313.90820870400006
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D5,314.106980112
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D1,198.24140419819503
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D2,258.68756339086144
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D3,315.333523407105
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D4,321.02579008363483
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D5,224.71229087999944
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D1,305.628494976
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D2,287.8669023766371
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D3,418.9761673341042
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D4,485.40261657600007
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D5,433.3404347579735
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D1,357.13476832977324
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D2,296.02874608257605
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D3,324.0632603464038
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D4,389.9131919314103
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D5,322.567268976
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D1,249.79154057037167
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D2,326.4502767437249
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D3,302.34243632546173
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D4,310.57751910128286
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D5,316.639005552
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D1,193.56571791703996
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D2,251.114978815033
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D3,311.85638133102606
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D4,318.0159459116504
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D5,301.51180319616003
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D1,301.49552052864004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D2,350.5123131672128
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D3,375.14354188091744
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D4,486.7962125990412
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D5,430.100426747974
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D1,356.57370437115367
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D2,290.988505365824
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D3,320.14013819054543
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D4,391.57504202463264
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D5,319.66196232333306
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D1,241.61565992474144
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D2,223.20178748154493
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D3,297.7303672294824
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D4,306.52392351345395
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D5,294.16780800000004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D1,214.79220455405945
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D2,252.91671221931176
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D3,322.9737281744325
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D4,315.1031924188585
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D5,196.9121046587609
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D1,306.099091529359
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D2,349.24390399552635
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D3,515.1571783351066
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D4,665.7587088007348
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D5,613.4526500279511
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D1,356.2757139820095
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D2,280.9651570554012
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D3,318.0643948240425
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D4,393.65063894790313
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D5,316.8608320978996
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D1,308.91252994886395
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D2,219.0082046870808
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D3,302.69328537473405
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D4,308.7088919053441
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D5,224.85072608773447
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D1,202.3693027261564
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D2,285.8155146915779
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D3,361.0941661083758
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D4,363.30804968073977
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D5,228.1221051853229
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D1,579.7687243674907
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D2,360.84345886803305
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D3,762.9073858993662
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D4,764.3252650001391
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D5,738.0494353634299
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D1,376.8136054687094
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D2,297.4707651898924
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D3,334.47816218109034
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D4,416.1896614032252
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S3D5,335.2883690933233
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D1,241.92694732266204
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D2,221.2115769996002
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D3,310.6591399720677
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D4,314.94791134937293
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S4D5,223.04486202073065
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D1,212.98247350445357
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D2,316.7914239395985
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D3,401.25545470093954
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D4,409.976231094425
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S1D5,260.7438790595689
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D1,771.52335798394
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D2,374.7003315342856
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D3,872.1608709568486
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D4,1006.8791565438804
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S2D5,993.0248614606099
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D1,380.8090300411419
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D2,297.2180303976385
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D3,336.20687044706807
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D4,422.2933513235431
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S3D5,337.06045730472687
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D1,239.6492705357201
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D2,216.8757871602171
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D3,310.34938405926056
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D4,315.63093461499125
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2032,S4D5,218.80722958160288
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D1,199.27700309255223
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D2,355.453668123231
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D3,443.567056803334
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D4,452.7547594183493
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S1D5,294.8952342604236
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D1,931.6748665410413
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D2,376.63874466554415
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D3,1097.0021720741595
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D4,1098.293613647424
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S2D5,1096.887564057984
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D1,396.07519085107936
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D2,308.00857712731766
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D3,380.2425185504643
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D4,439.78065810892394
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S3D5,349.98424000021413
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D1,247.37784473612996
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D2,223.36466413350612
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D3,316.4270046130386
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D4,327.40734170912486
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2033,S4D5,241.77718244223792
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D1,235.08961245584447
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D2,349.856587597653
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D3,539.314934138577
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D4,486.5886223928479
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S1D5,311.79460120454394
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D1,1104.080898537024
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D2,350.90908221703296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D3,1108.62748613529
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D4,1109.777763407424
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S2D5,1108.297919577984
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D1,432.4868709760223
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D2,339.7050530849148
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D3,413.34770837624075
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D4,478.5323873470944
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S3D5,383.92814903302815
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D1,274.7533022246698
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D2,250.5291918940221
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D3,348.5742144263463
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D4,360.14245344173054
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2034,S4D5,269.98846930892694
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D1,258.18769710532246
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D2,360.7533338839684
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D3,539.4780758395593
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D4,479.33017751739766
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S1D5,295.25237606989657
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D1,1116.016151855424
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D2,408.64873771895486
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D3,1120.703262771799
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D4,1122.530959650624
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S2D5,1120.9020514563842
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D1,420.1223514103017
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D2,322.3728245574806
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D3,367.9655400845793
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D4,468.63322930934686
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S3D5,368.9637062964939
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D1,253.94343764567168
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D2,228.42232395041265
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D3,331.716857088982
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D4,343.9044808710614
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2035,S4D5,230.68091140168545
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D1,287.34280001850755
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D2,381.632596820038
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D3,899.0477181573572
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D4,530.3247051059536
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S1D5,318.764013054144
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D1,1126.6980257754242
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D2,374.57194899021977
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D3,1131.9301478727823
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D4,1133.6177558106242
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S2D5,1131.915053376384
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D1,450.53849833354445
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D2,347.5552863489116
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D3,423.4347107604208
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D4,501.64673571417194
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S3D5,396.6407275286332
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D1,277.31165171209926
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D2,248.57450729462832
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D3,357.3996151550424
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D4,370.2397861916618
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2036,S4D5,250.95402357228957
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D1,284.985862101163
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D2,343.5876556331365
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D3,1121.5550180259577
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D4,578.8298872871369
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D5,344.34916822158107
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D1,1137.0266964954242
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D2,378.69857505416473
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D3,1142.6994385097505
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D4,1144.351348770624
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D5,1142.574852096384
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D1,493.87244449491175
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D2,385.375431830558
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D3,462.20744864540023
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D4,547.7170563639431
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D5,437.0889454283506
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S4D1,309.4222860975541
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S4D2,281.0951454457961
