REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRSPVINDSO,ELCINDSO00,2046,6.3500534197057625
GLOBAL,S1D3,PWRSPVINDSO,ELCINDSO00,2047,6.595665794578761
GLOBAL,S1D3,PWRSPVINDSO,ELCINDSO00,2048,6.873718591614305
GLOBAL,S1D3,PWRSPVINDSO,ELCINDSO00,2049,7.123131403435764
GLOBAL,S1D3,PWRSPVINDSO,ELCINDSO00,2050,7.37946954887157
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2023,2.961021260272003
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2024,3.648291615472003
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2025,4.527754969072002
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2026,6.143125304326966
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2027,7.040827715875064
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2028,7.730687013588882
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2029,12.215424647042896
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2030,16.557067195047637
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2031,17.286113897853458
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2032,18.147765006841706
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2033,18.98008106825046
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2034,19.7406275619811
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2035,20.38677569608156
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2036,21.347505442586943
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2037,22.357663495376368
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2038,23.365684557944803
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2039,24.361910544618013
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2040,25.433180967104757
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2041,26.462766203721696
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2042,27.67616035246632
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2043,28.964820961982568
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2044,30.313622582004776
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2045,31.764278151522472
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2046,33.25370182164704
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2047,35.000624665807145
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2048,36.750742478155296
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2049,37.95716351115081
GLOBAL,S1D3,PWRSPVINDWE,ELCINDWE00,2050,39.050859742815504
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2023,0.0060334763378983
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2024,0.0064439368973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2025,0.0077053768973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2026,0.0106697608973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2027,0.0138233608973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2028,0.0169769608973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2029,0.0224642248973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2030,0.0253024648973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2031,0.0281407048973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2032,0.0303482248973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2033,0.0303482248973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2034,0.0325557448973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2035,0.0347632648973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2036,0.0369707848973364
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2037,0.0387712570736806
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2038,0.0420750237483944
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2039,0.0454078116500136
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2040,0.0476828554250139
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2041,0.0494897635440679
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2042,0.0513811638427198
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2043,0.0546919952785029
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2044,0.0575302352785029
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2045,0.060017121764669
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2046,0.0621311405886964
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2047,0.0640824201276721
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2048,0.0661489274070271
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2049,0.0681213912171707
GLOBAL,S1D3,PWRSPVLKAXX,ELCLKAXX00,2050,0.0698548278758562
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2023,0.0164044532974114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2024,0.0195167411374114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2025,0.0335439539374114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2026,0.0493245683374114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2027,0.0493245683374114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2028,0.1685558771374114
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2029,0.181893893286646
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2030,0.2777249717265876
