resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,INDSO,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.032743,0.078827,0.366,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2018,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.573696,0.15793,0.818,0.09,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2018,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.020056,0.055049,0.251,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.04183,0.087754,0.346,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.523582,0.156404,0.801,0.111,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.021069,0.052715,0.244,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.034416,0.072652,0.309,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.44742,0.141747,0.768,0.079,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.017647,0.042217,0.215,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.033969,0.078486,0.306,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.551416,0.152571,0.777,0.138,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.01915,0.052733,0.228,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.034106,0.081743,0.348,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2019,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.584472,0.144223,0.79,0.093,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2019,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.019714,0.054285,0.237,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.043512,0.090931,0.344,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.545946,0.152143,0.787,0.122,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.023495,0.05776,0.24,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.031356,0.067026,0.294,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.412735,0.135987,0.729,0.097,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.016406,0.03955,0.221,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.026389,0.062314,0.288,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.492941,0.16272,0.767,0.096,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.014213,0.040995,0.22,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.03422,0.08177,0.343,0.0,728,12.9724,77.5806,5.5,0.082192
solar,INDSO,2020,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.595327,0.135453,0.798,0.179,728,12.9724,77.5806,5.5,0.082192
solar,INDSO,2020,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.019985,0.054173,0.244,0.0,728,12.9724,77.5806,5.5,0.082192
solar,INDSO,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.043545,0.091967,0.343,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.538834,0.159083,0.784,0.072,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.022499,0.056612,0.252,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.029274,0.063883,0.313,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.395805,0.1391,0.771,0.078,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.015421,0.037674,0.213,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.027105,0.06548,0.308,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.502553,0.173284,0.79,0.065,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.014943,0.043148,0.239,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.03239,0.078261,0.357,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2021,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.581579,0.155281,0.813,0.101,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2021,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.019468,0.053704,0.233,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.042,0.088741,0.359,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.530299,0.156087,0.805,0.107,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.022056,0.054326,0.249,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.032082,0.068794,0.302,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.434239,0.144395,0.736,0.113,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.017349,0.041493,0.225,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.020418,0.050685,0.253,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.41524,0.165009,0.743,0.061,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.01048,0.030066,0.167,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.031626,0.076089,0.366,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2022,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.596164,0.140019,0.809,0.12,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2022,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.020347,0.055233,0.241,0.0,720,12.9724,77.5806,5.5,0.082192
solar,INDSO,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.041202,0.087047,0.344,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.527659,0.15823,0.805,0.109,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.020591,0.051838,0.243,0.0,736,12.9724,77.5806,5.5,0.084018
solar,INDSO,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.03153,0.067113,0.315,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.434263,0.142979,0.776,0.114,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.017758,0.042379,0.208,0.0,976,12.9724,77.5806,5.5,0.111416
solar,INDSO,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.027535,0.06547,0.312,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.509248,0.174457,0.797,0.089,488,12.9724,77.5806,5.5,0.055708
solar,INDSO,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.015482,0.044815,0.233,0.0,488,12.9724,77.5806,5.5,0.055708
solar,INDWE,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.020385,0.055115,0.238,0.0,467,19.017,72.857,5.5,0.082192
solar,INDWE,2014,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.569691,0.140133,0.772,0.098,472,19.017,72.857,5.5,0.082192
solar,INDWE,2014,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.028784,0.070708,0.287,0.0,472,19.017,72.857,5.5,0.082192
solar,INDWE,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.030236,0.068467,0.257,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.573989,0.127303,0.789,0.156,736,19.017,72.857,5.5,0.084018
solar,INDWE,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.043024,0.088342,0.313,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.024684,0.056192,0.23,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.458077,0.153592,0.753,0.057,976,19.017,72.857,5.5,0.111416
solar,INDWE,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.033483,0.071564,0.287,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.015051,0.041894,0.198,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.482855,0.165338,0.741,0.086,488,19.017,72.857,5.5,0.055708
solar,INDWE,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.022291,0.057106,0.249,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.019061,0.052307,0.228,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2015,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.566281,0.13219,0.772,0.174,720,19.017,72.857,5.5,0.082192
solar,INDWE,2015,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.026451,0.066297,0.279,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2015,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.029204,0.066482,0.252,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2015,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.562033,0.128575,0.799,0.134,736,19.017,72.857,5.5,0.084018
solar,INDWE,2015,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.041904,0.086149,0.311,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2015,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.024681,0.055735,0.229,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2015,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.477025,0.143221,0.767,0.109,976,19.017,72.857,5.5,0.111416
solar,INDWE,2015,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.035439,0.07372,0.293,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.01358,0.038216,0.212,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.469115,0.162102,0.732,0.063,488,19.017,72.857,5.5,0.055708
solar,INDWE,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.021381,0.054801,0.24,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.018849,0.051621,0.226,0.0,728,19.017,72.857,5.5,0.082192
solar,INDWE,2016,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.563985,0.131785,0.768,0.155,728,19.017,72.857,5.5,0.082192
solar,INDWE,2016,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.025727,0.064801,0.263,0.0,728,19.017,72.857,5.5,0.082192
solar,INDWE,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.030755,0.069286,0.252,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.574708,0.121043,0.771,0.186,736,19.017,72.857,5.5,0.084018
solar,INDWE,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.042711,0.087642,0.309,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.021541,0.049789,0.219,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.429109,0.151921,0.733,0.044,976,19.017,72.857,5.5,0.111416
solar,INDWE,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.03029,0.065657,0.283,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.019414,0.051213,0.206,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.565039,0.134451,0.751,0.169,488,19.017,72.857,5.5,0.055708
solar,INDWE,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.028967,0.070216,0.262,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.019897,0.054021,0.241,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2017,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.575718,0.127954,0.77,0.179,720,19.017,72.857,5.5,0.082192
solar,INDWE,2017,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.02761,0.068773,0.288,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.032371,0.072259,0.251,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.586736,0.120369,0.785,0.153,736,19.017,72.857,5.5,0.084018
solar,INDWE,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.044383,0.090428,0.304,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.023459,0.053147,0.221,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.447262,0.14437,0.733,0.096,976,19.017,72.857,5.5,0.111416
solar,INDWE,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.031961,0.06825,0.285,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.017486,0.046905,0.2,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.53291,0.141748,0.756,0.115,488,19.017,72.857,5.5,0.055708
solar,INDWE,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.02584,0.063911,0.263,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.01636,0.046368,0.221,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2018,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.528308,0.149357,0.763,0.071,720,19.017,72.857,5.5,0.082192
solar,INDWE,2018,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.023044,0.059322,0.271,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.028861,0.06564,0.25,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.557482,0.126193,0.784,0.19,736,19.017,72.857,5.5,0.084018
solar,INDWE,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.040795,0.084498,0.313,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.021923,0.050151,0.213,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.438501,0.148631,0.755,0.107,976,19.017,72.857,5.5,0.111416
solar,INDWE,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.030785,0.066101,0.284,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.016797,0.045697,0.197,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.512119,0.147847,0.748,0.094,488,19.017,72.857,5.5,0.055708
solar,INDWE,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.024984,0.062113,0.261,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.019415,0.052908,0.237,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2019,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.570465,0.133182,0.794,0.137,720,19.017,72.857,5.5,0.082192
solar,INDWE,2019,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.027129,0.067701,0.282,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.032731,0.07314,0.254,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.592534,0.118344,0.771,0.182,736,19.017,72.857,5.5,0.084018
solar,INDWE,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.044952,0.091691,0.309,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.021524,0.050403,0.23,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.414912,0.150232,0.742,0.057,976,19.017,72.857,5.5,0.111416
solar,INDWE,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.029792,0.064404,0.281,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.012867,0.036985,0.178,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.445746,0.172264,0.737,0.072,488,19.017,72.857,5.5,0.055708
solar,INDWE,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.02042,0.053772,0.266,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.017459,0.049354,0.235,0.0,728,19.017,72.857,5.5,0.082192
solar,INDWE,2020,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.543878,0.147086,0.773,0.08,728,19.017,72.857,5.5,0.082192
solar,INDWE,2020,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.024703,0.062914,0.277,0.0,728,19.017,72.857,5.5,0.082192
solar,INDWE,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.032,0.071733,0.259,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.582861,0.12288,0.799,0.202,736,19.017,72.857,5.5,0.084018
solar,INDWE,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.044281,0.090399,0.309,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.020185,0.047367,0.221,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.38415,0.149673,0.737,0.077,976,19.017,72.857,5.5,0.111416
solar,INDWE,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.026218,0.058445,0.283,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.015195,0.042282,0.186,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.491648,0.158627,0.729,0.075,488,19.017,72.857,5.5,0.055708
solar,INDWE,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.022803,0.057639,0.246,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.016174,0.045806,0.221,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2021,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.531829,0.14308,0.759,0.135,720,19.017,72.857,5.5,0.082192
solar,INDWE,2021,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.023324,0.05971,0.265,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.028065,0.064415,0.246,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.549404,0.138653,0.762,0.096,736,19.017,72.857,5.5,0.084018
solar,INDWE,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.039561,0.082752,0.299,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.02262,0.051569,0.229,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.43114,0.1461,0.721,0.086,976,19.017,72.857,5.5,0.111416
solar,INDWE,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.031044,0.066437,0.279,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.014246,0.041066,0.197,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.461811,0.168588,0.751,0.081,488,19.017,72.857,5.5,0.055708
solar,INDWE,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.02083,0.054594,0.273,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.017817,0.050336,0.235,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2022,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.552888,0.142876,0.773,0.048,720,19.017,72.857,5.5,0.082192
solar,INDWE,2022,S1D3,S1,D3,Winter (Dec-Feb),Evening (16-24),0.025578,0.06484,0.281,0.0,720,19.017,72.857,5.5,0.082192
solar,INDWE,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-08),0.028091,0.063777,0.247,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (08-16),0.551117,0.121176,0.758,0.163,736,19.017,72.857,5.5,0.084018
solar,INDWE,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (16-24),0.039193,0.08116,0.295,0.0,736,19.017,72.857,5.5,0.084018
solar,INDWE,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-08),0.021439,0.049382,0.221,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (08-16),0.407322,0.150122,0.737,0.073,976,19.017,72.857,5.5,0.111416
solar,INDWE,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (16-24),0.028784,0.063396,0.28,0.0,976,19.017,72.857,5.5,0.111416
solar,INDWE,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-08),0.017129,0.046979,0.212,0.0,488,19.017,72.857,5.5,0.055708
solar,INDWE,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (08-16),0.526443,0.157541,0.756,0.085,488,19.017,72.857,5.5,0.055708
solar,INDWE,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (16-24),0.026174,0.06521,0.274,0.0,488,19.017,72.857,5.5,0.055708
solar,LKAXX,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-08),0.046296,0.097037,0.354,0.0,467,6.932,79.8578,5.5,0.082192
solar,LKAXX,2014,S1D2,S1,D2,Winter (Dec-Feb),Day (08-16),0.563492,0.157656,0.781,0.096,472,6.932,79.8578,5.5,0.082192
