REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D3,423.90709531851263
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D4,481.65109401600006
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S2D5,427.0221541100795
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D1,325.97684905363184
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D2,272.9936210273685
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D3,301.20996760973264
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D4,354.724113719389
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S3D5,300.60310711314327
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D1,232.4427635359192
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D2,217.3190996952188
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D3,310.96391692032
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D4,311.414341824
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2026,S4D5,218.65752550906487
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D1,202.9681358538489
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D2,346.7821039900975
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D3,311.1878254184792
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D4,317.6408503357459
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S1D5,213.62323351375227
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D1,304.25857113599994
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D2,273.47399852687823
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D3,421.2444951590403
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D4,483.526855296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S2D5,431.759089464541
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D1,351.45662309076414
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D2,294.5452087064476
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D3,320.74683319296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D4,382.1533577428787
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S3D5,319.08443313600003
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D1,251.24443116104595
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D2,235.09516961273755
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D3,300.4579297212503
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D4,308.17001965820987
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2027,S4D5,236.52435957348223
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D1,198.24140419819508
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D2,258.6875633908615
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D3,315.3335234071051
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D4,321.0257900836349
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S1D5,209.71798146430356
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D1,305.628494976
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D2,358.21400802048
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D3,422.70233759673374
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D4,485.40261657600007
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S2D5,429.27553635234256
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D1,357.1347683297733
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D2,307.56586765773926
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D3,324.20917063296
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D4,389.9131919314103
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S3D5,322.567268976
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D1,249.79154057037172
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D2,232.5471221694192
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D3,315.70630060032005
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D4,316.40207558400004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2028,S4D5,234.07323217660428
