REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2026,1.5788645370942047
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2027,1.8229114486842335
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2028,2.0950925670586136
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2029,2.1976327752184397
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2030,3.8664564049229186
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2031,3.99132092709409
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2032,4.1293173986837
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2033,4.281679427061358
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2034,4.449720207168909
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2035,5.49155294282213
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2036,5.6955673055789795
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2037,5.919956086827467
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2038,6.1667885634456505
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2039,6.4380544247393505
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2040,6.735862741372744
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2041,7.075414739642325
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2042,7.4609683546625565
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2043,7.897418222125766
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2044,8.389857946654862
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2045,8.944296389953438
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2046,9.596189815451268
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2047,10.356640689474856
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2048,11.23469058013499
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2049,12.205619167590985
GLOBAL,S1D1,DSPTRNBTNXX,ELCBTNXX03,2050,12.205619167590985
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2023,44.61911455338755
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2024,50.74726319744705
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2025,43.574739980354146
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2026,46.3498942471079
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2027,57.51614543173511
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2028,60.24468215473511
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2029,64.53612823616014
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2030,68.25256848509248
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2031,72.21006151314796
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2032,75.74620713573752
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2033,73.83148429516818
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2034,84.28295014428659
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2035,88.00482199763574
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2036,93.1229750711195
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2037,98.17762752122157
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2038,101.63744775122159
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2039,105.09726798122156
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2040,108.55708821122157
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2041,112.01642121122157
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2042,115.96298421122157
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2043,94.71702476999998
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2044,99.03144641999998
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2045,103.54173452999999
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2046,119.19503286706725
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2047,113.18888853
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2048,118.34475638999999
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2049,123.73498188000002
GLOBAL,S1D1,DSPTRNINDEA,ELCINDEA03,2050,129.37077129000002
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2023,3.9764715282879948
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2024,4.166146420287995
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2025,3.7648643120000003
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2026,3.986196148
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2027,4.208372762
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2028,4.442065034
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2029,4.699277704
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2030,4.942751616
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2031,5.181734865999999
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2032,5.467892298
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2033,5.754049729999999
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2034,6.040207161999999
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2035,6.326364593999999
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2036,6.612522026000001
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2037,7.808434398036202
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2038,7.944814468195419
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2039,8.074467308415404
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2040,8.197400597516635
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2041,8.315130095781127
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2042,8.672668796
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2043,9.073671574
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2044,9.493215005999998
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2045,15.100674377957626
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2046,15.380261222960556
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2047,15.670560314129402
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2048,15.970465104273378
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2049,15.271104437636573
GLOBAL,S1D1,DSPTRNINDNE,ELCINDNE03,2050,16.597726253925316
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2023,80.11106724
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2024,84.78955428
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2025,89.73548532
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2026,95.04603168
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2027,100.6837512
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2028,106.61031024
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2029,113.53844705999998
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2030,118.81021404
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2031,124.12789223999997
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2032,130.37939574
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2033,136.63089923999996
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2034,142.88284848000004
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2035,149.13435197999996
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2036,155.38585548
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2037,162.18428196
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2038,168.9822627
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2039,175.78068917999997
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2040,182.57911566
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2041,189.3770964
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2042,197.02020018000002
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2043,204.97220178
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2044,213.24469044
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2045,221.85103836
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2046,230.80461774
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2047,240.11969226
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2048,249.8105256
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2049,259.89271865999996
GLOBAL,S1D1,DSPTRNINDNO,ELCINDNO03,2050,270.38187234
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2023,77.370051
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2024,81.86216613
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2025,86.63230392
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2026,91.88427381
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2027,97.197165
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2028,102.73158819
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2029,109.14161661000001
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2030,114.10448723999998
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2031,118.94108463
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2032,124.75131515999999
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2033,130.56154569
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2034,136.37177622
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2035,142.18200675
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2036,147.99223727999998
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2037,154.20399455999998
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2038,160.41575184
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2039,166.62806295
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2040,188.06138082071996
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2041,194.27313810071996
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2042,201.22758141071998
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2043,193.23017934
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2044,233.1778445576793
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2045,237.46509113587157
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2046,269.48292095572594
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2047,274.5291054899432
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2048,249.00538785072
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2049,271.6255086881025
GLOBAL,S1D1,DSPTRNINDSO,ELCINDSO03,2050,285.8360166969683
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2023,102.83566395999999
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2024,108.9169334
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2025,115.57046999999999
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2026,123.0718098
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2027,130.30620615999996
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2028,137.80181756
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2029,147.05490208
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2030,152.33362268
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2031,157.38836283999998
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2032,165.01973732
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2033,172.6511118
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2034,180.28191344
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2035,187.91328792
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2036,195.54408956000003
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2037,203.96311904
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2038,212.38214851999996
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2039,220.80117800000002
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2040,229.22020747999997
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2041,237.63923695999998
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2042,289.18559373726174
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2043,289.1259814792561
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2044,267.129613
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2045,277.75121227999995
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2046,347.4864582878433
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2047,312.53145034078307
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2048,312.2195679199999
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2049,338.319056543865
GLOBAL,S1D1,DSPTRNINDWE,ELCINDWE03,2050,339.6317774113884
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2023,2.8166530939999994
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2024,3.038322497
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2025,3.2052401100000005
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2026,3.3725093399999997
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2027,3.549724308
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2028,3.7363324729999996
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2029,3.933087299999999
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2030,4.145916047
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2031,4.344680114
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2032,4.552234606
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2033,4.768328367999999
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2034,4.995272025999999
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2035,5.237084059999998
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2036,5.499289880000001
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2037,5.778122161
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2038,6.074836677999999
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2039,6.37883469
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2040,6.697650847
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2041,7.032892541
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2042,7.371951791000001
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2043,7.719500079999999
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2044,8.096839336136206
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2045,8.431072426
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2046,14.464510240400577
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2047,15.452994093613963
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2048,15.736170807952469
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2049,15.863891948541273
GLOBAL,S1D1,DSPTRNLKAXX,ELCLKAXX03,2050,15.516692622678871
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2023,0.32393096
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2024,0.33952940800000003
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2025,0.356180512
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2026,0.37397996799999994
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2027,0.39302347199999993
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2028,0.41340671999999995
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2029,0.43862261599999997
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2030,0.465417496
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2031,0.493934904
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2032,0.524318384
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2033,0.5566636319999999
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2034,0.5860901520000001
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2035,0.6172870479999999
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2036,0.6504457119999999
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2037,0.6857096880000001
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2038,0.72322252
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2039,0.763127752
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2040,0.8055689280000001
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2041,0.829732168
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2042,0.8546131279999999
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2043,0.880259656
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2044,0.9066717519999999
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2045,0.933897264
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2046,0.9572470879999998
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2047,0.981171088
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2048,1.005669264
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2049,1.030837312
GLOBAL,S1D1,DSPTRNMDVXX,ELCMDVXX03,2050,1.056579536
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2023,2.317254179328
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2024,2.677085650876032
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2025,3.281651823048192
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2026,3.6599066317249913
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2027,4.048472443897728
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2028,4.277618166951359
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2029,4.536223344563328
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2030,4.824818690148864
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2031,5.14828948873536
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2032,5.510696767152191
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2033,5.91621041651904
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2034,6.169389875662462
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2035,6.4306058522365435
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2036,6.699782530039103
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2037,6.976919909070143
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2038,7.2621696217340155
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2039,7.555380035626367
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2040,7.856626966949375
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2041,8.177813559444672
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2042,8.519015629314431
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2043,8.880233176558656
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2044,9.261466201177344
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2045,9.662714703170494
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2046,9.107497102594175
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2047,9.587565294772604
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2048,16.26394005839116
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2049,13.987894386790678
GLOBAL,S1D1,DSPTRNNPLXX,ELCNPLXX03,2050,35.163573055041205
GLOBAL,S1D1,MINCOAINT,COAINT,2023,688.4343362521873
GLOBAL,S1D1,MINCOAINT,COAINT,2024,717.4556981141579
GLOBAL,S1D1,MINCOAINT,COAINT,2025,723.9762120686883
GLOBAL,S1D1,MINCOAINT,COAINT,2026,758.624622823141
GLOBAL,S1D1,MINCOAINT,COAINT,2027,797.6407334657885
GLOBAL,S1D1,MINCOAINT,COAINT,2028,846.0500925943621
GLOBAL,S1D1,MINCOAINT,COAINT,2029,894.5868901985541
GLOBAL,S1D1,MINCOAINT,COAINT,2030,950.5133974793719
GLOBAL,S1D1,MINCOAINT,COAINT,2031,984.9694369956466
GLOBAL,S1D1,MINCOAINT,COAINT,2032,1098.2970400683546
GLOBAL,S1D1,MINCOAINT,COAINT,2033,1095.2482263254176
GLOBAL,S1D1,MINCOAINT,COAINT,2034,1153.8387350866656
GLOBAL,S1D1,MINCOAINT,COAINT,2035,1211.062389603488
GLOBAL,S1D1,MINCOAINT,COAINT,2036,1274.898926117697
GLOBAL,S1D1,MINCOAINT,COAINT,2037,1410.1228449239836
GLOBAL,S1D1,MINCOAINT,COAINT,2038,1424.3567666214026
GLOBAL,S1D1,MINCOAINT,COAINT,2039,1482.256272166889
GLOBAL,S1D1,MINCOAINT,COAINT,2040,1548.125715082738
GLOBAL,S1D1,MINCOAINT,COAINT,2041,1612.71965940711
GLOBAL,S1D1,MINCOAINT,COAINT,2042,1686.9653357017007
GLOBAL,S1D1,MINCOAINT,COAINT,2043,1671.9226585400281
GLOBAL,S1D1,MINCOAINT,COAINT,2044,1644.7082678671047
GLOBAL,S1D1,MINCOAINT,COAINT,2045,1617.285391658059
GLOBAL,S1D1,MINCOAINT,COAINT,2046,1740.0875547263333
GLOBAL,S1D1,MINCOAINT,COAINT,2047,1762.3596015751273
GLOBAL,S1D1,MINCOAINT,COAINT,2048,1735.0635684449499
GLOBAL,S1D1,MINCOAINT,COAINT,2049,1947.4593103700984
GLOBAL,S1D1,MINCOAINT,COAINT,2050,1942.6257669846834
GLOBAL,S1D1,MINGASINT,GASINT,2023,1.4596080448759123
GLOBAL,S1D1,MINGASINT,GASINT,2024,0.5940071157346798
GLOBAL,S1D1,MINGASINT,GASINT,2025,0.5330923222420163
GLOBAL,S1D1,MINGASINT,GASINT,2026,0.47486191638455494
GLOBAL,S1D1,MINGASINT,GASINT,2027,0.4195395971318937
GLOBAL,S1D1,MINGASINT,GASINT,2028,0.36734906345363244
GLOBAL,S1D1,MINGASINT,GASINT,2029,0.3264553277401712
GLOBAL,S1D1,MINGASINT,GASINT,2030,0.28925262502511007
GLOBAL,S1D1,MINGASINT,GASINT,2031,0.2560765037628488
GLOBAL,S1D1,MINGASINT,GASINT,2032,0.22726251240778744
GLOBAL,S1D1,MINGASINT,GASINT,2033,0.20303434992952646
GLOBAL,S1D1,MINGASINT,GASINT,2034,0.17198336887846505
GLOBAL,S1D1,MINGASINT,GASINT,2035,0.14507081876500377
GLOBAL,S1D1,MINGASINT,GASINT,2036,0.12274409752834259
GLOBAL,S1D1,MINGASINT,GASINT,2037,0.10533875362288124
GLOBAL,S1D1,MINGASINT,GASINT,2038,0.09319033550302
GLOBAL,S1D1,MINGASINT,GASINT,2039,0.08663439162315888
GLOBAL,S1D1,MINGASINT,GASINT,2040,0.08600647043769762
GLOBAL,S1D1,MINGASINT,GASINT,2041,4.274490052454139
GLOBAL,S1D1,MINGASINT,GASINT,2042,12.671368662215654
