REGION,STORAGE,YEAR,VALUE
GLOBAL,SDSINDEA01,2048,744796.6356947251
GLOBAL,SDSINDNO01,2046,749422.1934934758
GLOBAL,SDSINDNO01,2047,3370290.176789959
GLOBAL,SDSINDNO01,2048,418953.9974928076
GLOBAL,SDSINDSO01,2047,15603.545751585736
GLOBAL,SDSINDSO01,2048,163612.88995859167
GLOBAL,SDSINDSO01,2049,13080.772448057583
GLOBAL,SDSINDWE01,2046,763329.7513337797
