REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRCOAINDSO,CO2IND,2,2026,194.73639150768562
GLOBAL,PWRCOAINDSO,CO2IND,2,2027,205.82033817779663
GLOBAL,PWRCOAINDSO,CO2IND,2,2028,218.83111715633396
GLOBAL,PWRCOAINDSO,CO2IND,2,2029,229.30196886111776
GLOBAL,PWRCOAINDSO,CO2IND,2,2030,245.49548389709176
GLOBAL,PWRCOAINDSO,CO2IND,2,2031,264.9614531883288
GLOBAL,PWRCOAINDSO,CO2IND,2,2032,280.59150221911796
GLOBAL,PWRCOAINDSO,CO2IND,2,2033,304.52519988446096
GLOBAL,PWRCOAINDSO,CO2IND,2,2034,333.0304151036426
GLOBAL,PWRCOAINDSO,CO2IND,2,2035,324.7142363658884
GLOBAL,PWRCOAINDSO,CO2IND,2,2036,341.8686455822765
GLOBAL,PWRCOAINDSO,CO2IND,2,2037,369.58988652953354
GLOBAL,PWRCOAINDSO,CO2IND,2,2038,395.82672492380374
GLOBAL,PWRCOAINDSO,CO2IND,2,2039,462.52154498446805
GLOBAL,PWRCOAINDSO,CO2IND,2,2040,482.06838653315543
GLOBAL,PWRCOAINDSO,CO2IND,2,2041,485.8166110491412
GLOBAL,PWRCOAINDSO,CO2IND,2,2042,491.5794598994368
GLOBAL,PWRCOAINDSO,CO2IND,2,2043,503.02359386179626
GLOBAL,PWRCOAINDSO,CO2IND,2,2044,521.1492809623463
GLOBAL,PWRCOAINDSO,CO2IND,2,2045,545.8319511281508
GLOBAL,PWRCOAINDSO,CO2IND,2,2046,558.8154567177629
GLOBAL,PWRCOAINDSO,CO2IND,2,2047,547.5417244934802
GLOBAL,PWRCOAINDSO,CO2IND,2,2048,506.90352497397345
GLOBAL,PWRCOAINDSO,CO2IND,2,2049,459.7844646489156
GLOBAL,PWRCOAINDSO,CO2IND,2,2050,455.6898002908156
GLOBAL,PWRCOAINDWE,CO2IND,2,2023,355.0100833285328
GLOBAL,PWRCOAINDWE,CO2IND,2,2024,372.9491439956758
GLOBAL,PWRCOAINDWE,CO2IND,2,2025,394.08764994247093
GLOBAL,PWRCOAINDWE,CO2IND,2,2026,402.2687913833641
GLOBAL,PWRCOAINDWE,CO2IND,2,2027,420.2967391768745
GLOBAL,PWRCOAINDWE,CO2IND,2,2028,439.2911030793809
GLOBAL,PWRCOAINDWE,CO2IND,2,2029,479.7218235523743
GLOBAL,PWRCOAINDWE,CO2IND,2,2030,506.3365946519183
GLOBAL,PWRCOAINDWE,CO2IND,2,2031,528.0891444536743
GLOBAL,PWRCOAINDWE,CO2IND,2,2032,562.522544561936
GLOBAL,PWRCOAINDWE,CO2IND,2,2033,597.3457430725272
GLOBAL,PWRCOAINDWE,CO2IND,2,2034,640.7721225380703
GLOBAL,PWRCOAINDWE,CO2IND,2,2035,672.038816933857
GLOBAL,PWRCOAINDWE,CO2IND,2,2036,722.7983239807738
GLOBAL,PWRCOAINDWE,CO2IND,2,2037,765.2635414675286
GLOBAL,PWRCOAINDWE,CO2IND,2,2038,805.9391214927698
GLOBAL,PWRCOAINDWE,CO2IND,2,2039,804.1172383415828
GLOBAL,PWRCOAINDWE,CO2IND,2,2040,800.205657447776
GLOBAL,PWRCOAINDWE,CO2IND,2,2041,795.4288866377444
GLOBAL,PWRCOAINDWE,CO2IND,2,2042,804.1075672591151
GLOBAL,PWRCOAINDWE,CO2IND,2,2043,825.7269001527939
GLOBAL,PWRCOAINDWE,CO2IND,2,2044,859.9223599026617
GLOBAL,PWRCOAINDWE,CO2IND,2,2045,906.3078471393977
GLOBAL,PWRCOAINDWE,CO2IND,2,2046,969.1059052546407
GLOBAL,PWRCOAINDWE,CO2IND,2,2047,1030.7114512803598
GLOBAL,PWRCOAINDWE,CO2IND,2,2048,1012.4769972506629
GLOBAL,PWRCOAINDWE,CO2IND,2,2049,994.2432871503879
GLOBAL,PWRCOAINDWE,CO2IND,2,2050,976.0095770501125
GLOBAL,PWRCOALKAXX,CO2LKA,2,2023,5.95576053629725
GLOBAL,PWRCOALKAXX,CO2LKA,2,2024,5.955760536297248
GLOBAL,PWRCOALKAXX,CO2LKA,2,2025,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2026,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2027,4.179878309999818
GLOBAL,PWRCOALKAXX,CO2LKA,2,2028,3.5556532091198956
GLOBAL,PWRCOALKAXX,CO2LKA,2,2029,3.2770906073291224
GLOBAL,PWRCOALKAXX,CO2LKA,2,2030,2.8814184457247163
GLOBAL,PWRCOALKAXX,CO2LKA,2,2031,2.6515998018897378
GLOBAL,PWRCOALKAXX,CO2LKA,2,2032,2.6089371796223153
GLOBAL,PWRCOALKAXX,CO2LKA,2,2033,2.690082271719683
GLOBAL,PWRCOALKAXX,CO2LKA,2,2034,2.3618928911200254
GLOBAL,PWRCOALKAXX,CO2LKA,2,2035,2.4870079515963894
GLOBAL,PWRCOALKAXX,CO2LKA,2,2036,2.581898327856822
GLOBAL,PWRCOALKAXX,CO2LKA,2,2037,2.6108490987929183
GLOBAL,PWRCOALKAXX,CO2LKA,2,2038,2.858341809859481
GLOBAL,PWRCOALKAXX,CO2LKA,2,2039,3.15741654054186
GLOBAL,PWRCOALKAXX,CO2LKA,2,2040,3.639740648592601
GLOBAL,PWRCOALKAXX,CO2LKA,2,2041,4.46019177867528
GLOBAL,PWRCOALKAXX,CO2LKA,2,2042,4.905770900279745
GLOBAL,PWRCOALKAXX,CO2LKA,2,2043,5.361643928983865
GLOBAL,PWRCOALKAXX,CO2LKA,2,2044,5.191059182759158
GLOBAL,PWRCOALKAXX,CO2LKA,2,2045,5.021209715612911
GLOBAL,PWRCOALKAXX,CO2LKA,2,2046,4.850624969388133
GLOBAL,PWRCOALKAXX,CO2LKA,2,2047,4.241368856121832
GLOBAL,PWRCOALKAXX,CO2LKA,2,2048,3.487134559507213
GLOBAL,PWRCOALKAXX,CO2LKA,2,2049,3.3558124095491433
GLOBAL,PWRCOALKAXX,CO2LKA,2,2050,3.4654746571751174
GLOBAL,PWRNGSINDEA,CO2IND,2,2031,0.00814139533403468
GLOBAL,PWRNGSINDEA,CO2IND,2,2033,-7.493518978662905e-15
GLOBAL,PWRNGSINDEA,CO2IND,2,2035,-7.493518978662907e-15
GLOBAL,PWRNGSINDEA,CO2IND,2,2036,0.44218302252200453
GLOBAL,PWRNGSINDEA,CO2IND,2,2037,0.471678057890064
GLOBAL,PWRNGSINDEA,CO2IND,2,2038,0.9307461348480635
GLOBAL,PWRNGSINDEA,CO2IND,2,2039,1.1614600543893596
GLOBAL,PWRNGSINDEA,CO2IND,2,2040,1.2752160594022075
GLOBAL,PWRNGSINDEA,CO2IND,2,2041,2.313576570138211
GLOBAL,PWRNGSINDEA,CO2IND,2,2042,6.60168422073524
GLOBAL,PWRNGSINDEA,CO2IND,2,2043,9.438758775339801
GLOBAL,PWRNGSINDEA,CO2IND,2,2044,11.326885754370206
GLOBAL,PWRNGSINDEA,CO2IND,2,2045,14.045383362294547
GLOBAL,PWRNGSINDEA,CO2IND,2,2046,7.161318928197192
GLOBAL,PWRNGSINDEA,CO2IND,2,2047,8.199755579007785
GLOBAL,PWRNGSINDEA,CO2IND,2,2048,11.426785220127543
GLOBAL,PWRNGSINDEA,CO2IND,2,2049,15.70976531955191
GLOBAL,PWRNGSINDEA,CO2IND,2,2050,20.56100690968949
GLOBAL,PWRNGSINDNE,CO2IND,2,2023,0.10378788395712327
GLOBAL,PWRNGSINDNE,CO2IND,2,2024,0.16041688648901997
GLOBAL,PWRNGSINDNE,CO2IND,2,2025,0.16933658146430758
GLOBAL,PWRNGSINDNE,CO2IND,2,2026,0.15978747435887866
GLOBAL,PWRNGSINDNE,CO2IND,2,2027,0.1889478683916516
GLOBAL,PWRNGSINDNE,CO2IND,2,2028,0.19962225746043838
GLOBAL,PWRNGSINDNE,CO2IND,2,2029,0.20357892061244634
GLOBAL,PWRNGSINDNE,CO2IND,2,2030,0.20740656213993228
GLOBAL,PWRNGSINDNE,CO2IND,2,2031,0.2112342036674183
GLOBAL,PWRNGSINDNE,CO2IND,2,2032,0.2163262571152199
GLOBAL,PWRNGSINDNE,CO2IND,2,2033,0.2211258615474383
GLOBAL,PWRNGSINDNE,CO2IND,2,2034,0.6943533827715906
GLOBAL,PWRNGSINDNE,CO2IND,2,2035,0.8026251652163453
GLOBAL,PWRNGSINDNE,CO2IND,2,2036,1.0798680561753176
GLOBAL,PWRNGSINDNE,CO2IND,2,2037,1.327760039976125
GLOBAL,PWRNGSINDNE,CO2IND,2,2038,1.9358413732347777
GLOBAL,PWRNGSINDNE,CO2IND,2,2039,1.968461753214236
GLOBAL,PWRNGSINDNE,CO2IND,2,2040,2.360141892202258
GLOBAL,PWRNGSINDNE,CO2IND,2,2041,3.6795814847438764
GLOBAL,PWRNGSINDNE,CO2IND,2,2042,6.625356581298328
GLOBAL,PWRNGSINDNE,CO2IND,2,2043,7.135663593634415
GLOBAL,PWRNGSINDNE,CO2IND,2,2044,6.997769891800435
GLOBAL,PWRNGSINDNE,CO2IND,2,2045,7.23448334697889
GLOBAL,PWRNGSINDNE,CO2IND,2,2046,7.459464448170237
GLOBAL,PWRNGSINDNE,CO2IND,2,2047,4.31984904032182
GLOBAL,PWRNGSINDNE,CO2IND,2,2048,4.564251579002553
GLOBAL,PWRNGSINDNE,CO2IND,2,2049,4.855745405004077
GLOBAL,PWRNGSINDNE,CO2IND,2,2050,5.193709261237727
GLOBAL,PWRNGSINDNO,CO2IND,2,2030,7.716199235119349e-16
GLOBAL,PWRNGSINDNO,CO2IND,2,2032,1.1899338532241035
GLOBAL,PWRNGSINDNO,CO2IND,2,2033,2.799355075131567
GLOBAL,PWRNGSINDNO,CO2IND,2,2034,5.074817257515175
GLOBAL,PWRNGSINDNO,CO2IND,2,2035,5.1509470291843185
GLOBAL,PWRNGSINDNO,CO2IND,2,2036,5.217838831484256
GLOBAL,PWRNGSINDNO,CO2IND,2,2037,5.540605786294509
GLOBAL,PWRNGSINDNO,CO2IND,2,2038,6.585813745895855
GLOBAL,PWRNGSINDNO,CO2IND,2,2039,8.817330938072127
GLOBAL,PWRNGSINDNO,CO2IND,2,2040,11.769150201291009
GLOBAL,PWRNGSINDNO,CO2IND,2,2041,29.13333208204375
GLOBAL,PWRNGSINDNO,CO2IND,2,2042,37.195786384864
GLOBAL,PWRNGSINDNO,CO2IND,2,2043,38.18354445370017
GLOBAL,PWRNGSINDNO,CO2IND,2,2044,39.720263071495275
GLOBAL,PWRNGSINDNO,CO2IND,2,2045,41.79073454736594
GLOBAL,PWRNGSINDNO,CO2IND,2,2046,37.54416295559908
GLOBAL,PWRNGSINDNO,CO2IND,2,2047,16.0059434766306
GLOBAL,PWRNGSINDNO,CO2IND,2,2048,15.073269551194688
GLOBAL,PWRNGSINDNO,CO2IND,2,2049,11.706930989424873
GLOBAL,PWRNGSINDNO,CO2IND,2,2050,12.780019100255021
GLOBAL,PWRNGSINDSO,CO2IND,2,2034,0.5360813367678734
GLOBAL,PWRNGSINDSO,CO2IND,2,2035,1.4336378039483502
GLOBAL,PWRNGSINDSO,CO2IND,2,2036,3.6058943101394956
GLOBAL,PWRNGSINDSO,CO2IND,2,2037,4.6173294232561695
GLOBAL,PWRNGSINDSO,CO2IND,2,2038,9.638816502197965
GLOBAL,PWRNGSINDSO,CO2IND,2,2039,10.809389333632177
GLOBAL,PWRNGSINDSO,CO2IND,2,2040,12.24087417371693
GLOBAL,PWRNGSINDSO,CO2IND,2,2041,12.348494079706764
GLOBAL,PWRNGSINDSO,CO2IND,2,2042,12.547483360083376
GLOBAL,PWRNGSINDSO,CO2IND,2,2043,13.35716162698345
GLOBAL,PWRNGSINDSO,CO2IND,2,2044,13.883594914198172
GLOBAL,PWRNGSINDSO,CO2IND,2,2045,14.156812563175883
GLOBAL,PWRNGSINDSO,CO2IND,2,2046,14.883706656989212
GLOBAL,PWRNGSINDSO,CO2IND,2,2047,15.994362463735971
GLOBAL,PWRNGSINDSO,CO2IND,2,2048,17.305901104608903
GLOBAL,PWRNGSINDSO,CO2IND,2,2049,18.80787069973066
GLOBAL,PWRNGSINDSO,CO2IND,2,2050,20.491427350743486
GLOBAL,PWRNGSINDWE,CO2IND,2,2032,-1.2465318377508083e-15
GLOBAL,PWRNGSINDWE,CO2IND,2,2034,2.2349905228588693
GLOBAL,PWRNGSINDWE,CO2IND,2,2035,2.5221508599097673
GLOBAL,PWRNGSINDWE,CO2IND,2,2036,5.815769632069876
GLOBAL,PWRNGSINDWE,CO2IND,2,2037,8.655464066468019
GLOBAL,PWRNGSINDWE,CO2IND,2,2038,8.973441950879419
GLOBAL,PWRNGSINDWE,CO2IND,2,2039,12.38618741606904
GLOBAL,PWRNGSINDWE,CO2IND,2,2040,17.2211455519434
GLOBAL,PWRNGSINDWE,CO2IND,2,2041,18.336557659764008
GLOBAL,PWRNGSINDWE,CO2IND,2,2042,33.2537602536892
GLOBAL,PWRNGSINDWE,CO2IND,2,2043,44.241135076826865
GLOBAL,PWRNGSINDWE,CO2IND,2,2044,44.84481974283599
GLOBAL,PWRNGSINDWE,CO2IND,2,2045,32.26679256333599
GLOBAL,PWRNGSINDWE,CO2IND,2,2046,23.012977476831114
GLOBAL,PWRNGSINDWE,CO2IND,2,2047,24.09692694155303
GLOBAL,PWRNGSINDWE,CO2IND,2,2048,24.1668415951328
GLOBAL,PWRNGSINDWE,CO2IND,2,2049,26.195525160962838
GLOBAL,PWRNGSINDWE,CO2IND,2,2050,28.5393000759541
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2023,0.03667962453300136
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2024,0.03667962453300242
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2025,0.5676916442465292
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2026,0.613518803903014
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2027,0.3590437691189891
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2028,0.3870605115657194
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2029,0.4718510644606837
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2030,0.47866943631075537
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2031,0.5079959607733562
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2032,0.6058682322925374
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2033,0.7548012597716716
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2034,0.6505332347667849
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2035,0.8234086049128618
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2036,1.0392345805589749
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2037,1.3086505589737174
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2038,1.4664503753594766
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2039,1.6147911471660052
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2040,2.367692712001319
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2041,2.9484575982710264
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2042,3.2762302764270577
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2043,3.390232683514557
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2044,3.64432689146759
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2045,3.6623031268783617
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2046,3.5182218258395785
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2047,3.5182218258395817
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2048,3.5182218258395785
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2049,3.5182218258395785
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2050,3.5182218258395785
GLOBAL,PWROILBGDXX,CO2BGD,2,2037,-7.314303502425903e-16
GLOBAL,PWROILBGDXX,CO2BGD,2,2039,4.297931004046541
GLOBAL,PWROILBGDXX,CO2BGD,2,2040,8.415026145357295
GLOBAL,PWROILBGDXX,CO2BGD,2,2041,9.163503468383105
GLOBAL,PWROILBGDXX,CO2BGD,2,2042,10.422236131441464
GLOBAL,PWROILBGDXX,CO2BGD,2,2043,14.324744739751146
GLOBAL,PWROILBGDXX,CO2BGD,2,2044,15.758977199358442
GLOBAL,PWROILBGDXX,CO2BGD,2,2045,15.898591574415866
GLOBAL,PWROILBGDXX,CO2BGD,2,2046,13.525818521974823
GLOBAL,PWROILBGDXX,CO2BGD,2,2047,11.184784804594369
GLOBAL,PWROILBGDXX,CO2BGD,2,2048,10.842708506543428
GLOBAL,PWROILBGDXX,CO2BGD,2,2049,10.85077213648573
GLOBAL,PWROILBGDXX,CO2BGD,2,2050,11.06878926445769
GLOBAL,PWROILINDEA,CO2IND,2,2040,0.9502782496465174
GLOBAL,PWROILINDEA,CO2IND,2,2041,3.785420030868
GLOBAL,PWROILINDEA,CO2IND,2,2042,5.268237276221994
GLOBAL,PWROILINDEA,CO2IND,2,2043,6.34147303551485
GLOBAL,PWROILINDEA,CO2IND,2,2044,7.026137566860663
GLOBAL,PWROILINDEA,CO2IND,2,2045,7.756508599082057
GLOBAL,PWROILINDEA,CO2IND,2,2046,4.4196352652332065
GLOBAL,PWROILINDEA,CO2IND,2,2047,1.6032807273423302
GLOBAL,PWROILINDEA,CO2IND,2,2048,2.5554766706876992
GLOBAL,PWROILINDEA,CO2IND,2,2049,1.718208289874869
GLOBAL,PWROILINDEA,CO2IND,2,2050,5.4550311896163945
GLOBAL,PWROILINDNE,CO2IND,2,2037,9.91101077249131e-05
GLOBAL,PWROILINDNE,CO2IND,2,2038,0.15862820394960003
GLOBAL,PWROILINDNE,CO2IND,2,2039,0.18161159103692373
GLOBAL,PWROILINDNE,CO2IND,2,2040,0.18746969557680002
GLOBAL,PWROILINDNE,CO2IND,2,2041,0.2018904413904
GLOBAL,PWROILINDNE,CO2IND,2,2042,0.21631118720400003
GLOBAL,PWROILINDNE,CO2IND,2,2043,0.23073193301759998
GLOBAL,PWROILINDNE,CO2IND,2,2044,0.24515267883119995
GLOBAL,PWROILINDNE,CO2IND,2,2045,0.24515267883119995
GLOBAL,PWROILINDNE,CO2IND,2,2046,0.24515267883119995
GLOBAL,PWROILINDNE,CO2IND,2,2047,0.23164044000385664
GLOBAL,PWROILINDNE,CO2IND,2,2048,0.19271884705295006
GLOBAL,PWROILINDNE,CO2IND,2,2049,0.14626962478734468
GLOBAL,PWROILINDNE,CO2IND,2,2050,0.09240813917354866
GLOBAL,PWROILINDNO,CO2IND,2,2037,2.7125655710400003
GLOBAL,PWROILINDNO,CO2IND,2,2038,5.45740074828
GLOBAL,PWROILINDNO,CO2IND,2,2039,5.87720080584
GLOBAL,PWROILINDNO,CO2IND,2,2040,7.0990766839585335
GLOBAL,PWROILINDNO,CO2IND,2,2041,9.548651060645236
GLOBAL,PWROILINDNO,CO2IND,2,2042,14.786293307760003
GLOBAL,PWROILINDNO,CO2IND,2,2043,15.656075267040004
GLOBAL,PWROILINDNO,CO2IND,2,2044,16.525857226320007
GLOBAL,PWROILINDNO,CO2IND,2,2045,16.525857226320007
