REGION,STORAGE,YEAR,VALUE
GLOBAL,SDSINDEA01,2048,7262687.281839587
GLOBAL,SDSINDNO01,2046,5592127.4751728205
GLOBAL,SDSINDNO01,2047,28770262.977110665
GLOBAL,SDSINDNO01,2048,4085319.029977484
GLOBAL,SDSINDSO01,2047,133198.65385480624
GLOBAL,SDSINDSO01,2048,1595427.7961243736
GLOBAL,SDSINDSO01,2049,145505.6916000696
GLOBAL,SDSINDWE01,2046,5695904.541006403
