REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
GLOBAL,PWRPETINDNE,CO2IND,2039,2.012399073216
GLOBAL,PWRPETINDNE,CO2IND,2040,2.882795117609813
GLOBAL,PWRPETINDNE,CO2IND,2041,3.6531070624533513
GLOBAL,PWRPETINDNE,CO2IND,2042,4.984739807358243
GLOBAL,PWRPETINDNE,CO2IND,2043,5.2770440003788615
GLOBAL,PWRPETINDNE,CO2IND,2044,5.573813548471166
GLOBAL,PWRPETINDNE,CO2IND,2045,5.875397212355815
GLOBAL,PWRPETINDNE,CO2IND,2046,7.0074317300399995
GLOBAL,PWRPETINDNE,CO2IND,2047,7.0074317300399995
GLOBAL,PWRPETINDNE,CO2IND,2048,7.297794024057094
GLOBAL,PWRPETINDNE,CO2IND,2049,7.295646217903776
GLOBAL,PWRPETINDNE,CO2IND,2050,7.294335864266138
GLOBAL,PWRPETINDNO,CO2IND,2037,2.0123990732160046
GLOBAL,PWRPETINDNO,CO2IND,2038,4.204459038024
GLOBAL,PWRPETINDNO,CO2IND,2039,4.671621153359998
GLOBAL,PWRPETINDNO,CO2IND,2040,5.138783268696
GLOBAL,PWRPETINDNO,CO2IND,2041,5.605945384032002
GLOBAL,PWRPETINDNO,CO2IND,2042,6.073107499368
GLOBAL,PWRPETINDNO,CO2IND,2043,7.366548905768873
GLOBAL,PWRPETINDNO,CO2IND,2044,7.54826184802559
GLOBAL,PWRPETINDNO,CO2IND,2045,8.238647381723405
GLOBAL,PWRPETINDNO,CO2IND,2046,8.664288233019
GLOBAL,PWRPETINDNO,CO2IND,2047,8.884249509115648
GLOBAL,PWRPETINDNO,CO2IND,2048,8.876080191384002
GLOBAL,PWRPETINDNO,CO2IND,2049,9.343242306720004
GLOBAL,PWRPETINDNO,CO2IND,2050,9.343242306720004
GLOBAL,PWRPETINDSO,CO2IND,2041,0.4994366780950604
GLOBAL,PWRPETINDSO,CO2IND,2042,5.138783268696001
GLOBAL,PWRPETINDSO,CO2IND,2043,5.605945384031998
GLOBAL,PWRPETINDSO,CO2IND,2044,6.0731074993679846
GLOBAL,PWRPETINDSO,CO2IND,2045,6.540269614704
GLOBAL,PWRPETINDSO,CO2IND,2046,7.007431730040006
GLOBAL,PWRPETINDSO,CO2IND,2047,7.474593845376
GLOBAL,PWRPETINDSO,CO2IND,2048,7.144596317683038
GLOBAL,PWRPETINDSO,CO2IND,2049,6.367602082508956
GLOBAL,PWRPETINDSO,CO2IND,2050,5.625795027843703
GLOBAL,PWRPETINDWE,CO2IND,2039,-2.3836788386688565e-14
GLOBAL,PWRPETINDWE,CO2IND,2040,4.671621153359994
GLOBAL,PWRPETINDWE,CO2IND,2041,5.138783268696
GLOBAL,PWRPETINDWE,CO2IND,2042,5.605945384032
GLOBAL,PWRPETINDWE,CO2IND,2043,6.073107499367995
GLOBAL,PWRPETINDWE,CO2IND,2044,6.5402696147040045
GLOBAL,PWRPETINDWE,CO2IND,2045,7.0074317300399995
GLOBAL,PWRPETINDWE,CO2IND,2046,7.474593845376
GLOBAL,PWRPETINDWE,CO2IND,2047,7.941755960712005
GLOBAL,PWRPETINDWE,CO2IND,2048,8.408918076048002
GLOBAL,PWRPETINDWE,CO2IND,2049,8.876080191384004
GLOBAL,PWRPETINDWE,CO2IND,2050,9.343242306719999
GLOBAL,PWRPETLKAXX,CO2LKA,2041,0.13039020519703926
GLOBAL,PWRPETLKAXX,CO2LKA,2042,0.7141858144857367
GLOBAL,PWRPETLKAXX,CO2LKA,2043,1.1667570230350923
GLOBAL,PWRPETLKAXX,CO2LKA,2044,1.5764637389472318
GLOBAL,PWRPETLKAXX,CO2LKA,2045,2.044266259044311
GLOBAL,PWRPETLKAXX,CO2LKA,2046,2.0428218980943846
GLOBAL,PWRPETLKAXX,CO2LKA,2047,2.4212951271943624
GLOBAL,PWRPETLKAXX,CO2LKA,2048,1.933912110508988
GLOBAL,PWRPETLKAXX,CO2LKA,2049,1.8995119418398447
GLOBAL,PWRPETLKAXX,CO2LKA,2050,1.8995119418398627
GLOBAL,PWRPETNPLXX,CO2NPL,2034,0.19653533148004795
GLOBAL,PWRPETNPLXX,CO2NPL,2035,0.14614206921096048
GLOBAL,PWRPETNPLXX,CO2NPL,2036,0.14029682362606422
GLOBAL,PWRPETNPLXX,CO2NPL,2037,0.3804595369636682
GLOBAL,PWRPETNPLXX,CO2NPL,2038,0.6691858850153449
GLOBAL,PWRPETNPLXX,CO2NPL,2039,0.6977055071667695
GLOBAL,PWRPETNPLXX,CO2NPL,2040,0.785653326122945
GLOBAL,PWRPETNPLXX,CO2NPL,2041,1.0350406520088182
GLOBAL,PWRPETNPLXX,CO2NPL,2042,1.5723893418973613
GLOBAL,PWRPETNPLXX,CO2NPL,2043,2.473537678153547
GLOBAL,PWRPETNPLXX,CO2NPL,2044,4.346896864211484
GLOBAL,PWRPETNPLXX,CO2NPL,2045,6.340182795152787
GLOBAL,PWRPETNPLXX,CO2NPL,2046,6.63602111812227
GLOBAL,PWRPETNPLXX,CO2NPL,2047,7.284184959891606
GLOBAL,PWRPETNPLXX,CO2NPL,2048,7.353771942642176
GLOBAL,PWRPETNPLXX,CO2NPL,2049,7.30362213580705
GLOBAL,PWRPETNPLXX,CO2NPL,2050,7.018708769432365
GLOBAL,PWRWASINDEA,CO2IND,2024,0.00110880797761152
GLOBAL,PWRWASINDEA,CO2IND,2025,0.00221761595522304
GLOBAL,PWRWASINDEA,CO2IND,2026,0.003326423932834559
GLOBAL,PWRWASINDEA,CO2IND,2027,0.00471243390484896
GLOBAL,PWRWASINDEA,CO2IND,2028,0.006098443876863357
GLOBAL,PWRWASINDEA,CO2IND,2029,0.007207251854474876
GLOBAL,PWRWASINDEA,CO2IND,2030,0.007761655843280636
GLOBAL,PWRWASINDEA,CO2IND,2031,0.0083160598320864
GLOBAL,PWRWASINDEA,CO2IND,2032,0.009147665815295037
GLOBAL,PWRWASINDEA,CO2IND,2033,0.009702069804100797
GLOBAL,PWRWASINDEA,CO2IND,2034,0.010256473792906558
GLOBAL,PWRWASINDEA,CO2IND,2035,0.010810877781712316
GLOBAL,PWRWASINDEA,CO2IND,2036,0.011365281770518078
GLOBAL,PWRWASINDEA,CO2IND,2037,0.011919685759323837
GLOBAL,PWRWASINDEA,CO2IND,2038,0.012474089748129595
GLOBAL,PWRWASINDEA,CO2IND,2039,0.012751291742532473
GLOBAL,PWRWASINDEA,CO2IND,2040,0.01302849373693535
GLOBAL,PWRWASINDEA,CO2IND,2041,0.013305695731338232
GLOBAL,PWRWASINDEA,CO2IND,2042,0.013860099720143994
GLOBAL,PWRWASINDEA,CO2IND,2043,0.014691705703352632
GLOBAL,PWRWASINDEA,CO2IND,2044,0.015523311686561276
GLOBAL,PWRWASINDEA,CO2IND,2045,0.016632119664172797
GLOBAL,PWRWASINDEA,CO2IND,2046,0.018018129636187197
GLOBAL,PWRWASINDEA,CO2IND,2047,0.019404139608201598
GLOBAL,PWRWASINDEA,CO2IND,2048,0.019958543597007362
GLOBAL,PWRWASINDEA,CO2IND,2049,0.018849735619395847
GLOBAL,PWRWASINDEA,CO2IND,2050,0.017740927641784324
GLOBAL,PWRWASINDNO,CO2IND,2024,0.040748693177223363
GLOBAL,PWRWASINDNO,CO2IND,2025,0.08371500230966976
GLOBAL,PWRWASINDNO,CO2IND,2026,0.12973053338054785
GLOBAL,PWRWASINDNO,CO2IND,2027,0.17879528638985764
GLOBAL,PWRWASINDNO,CO2IND,2028,0.23035485734879324
GLOBAL,PWRWASINDNO,CO2IND,2029,0.2766475904140743
GLOBAL,PWRWASINDNO,CO2IND,2030,0.30713980979839095
GLOBAL,PWRWASINDNO,CO2IND,2031,0.3368004231994992
GLOBAL,PWRWASINDNO,CO2IND,2032,0.37283668247187357
GLOBAL,PWRWASINDNO,CO2IND,2033,0.40720972977783076
GLOBAL,PWRWASINDNO,CO2IND,2034,0.44019676711177347
GLOBAL,PWRWASINDNO,CO2IND,2035,0.4715205924792989
GLOBAL,PWRWASINDNO,CO2IND,2036,0.501181205880407
GLOBAL,PWRWASINDNO,CO2IND,2037,0.5336138392255441
GLOBAL,PWRWASINDNO,CO2IND,2038,0.5643832606042637
GLOBAL,PWRWASINDNO,CO2IND,2039,0.593489470016566
GLOBAL,PWRWASINDNO,CO2IND,2040,0.6181604475184224
GLOBAL,PWRWASINDNO,CO2IND,2041,0.6436630310034873
GLOBAL,PWRWASINDNO,CO2IND,2042,0.6733236444045955
GLOBAL,PWRWASINDNO,CO2IND,2043,0.7032614598001066
GLOBAL,PWRWASINDNO,CO2IND,2044,0.7326448712068119
GLOBAL,PWRWASINDNO,CO2IND,2045,0.7606422726415027
GLOBAL,PWRWASINDNO,CO2IND,2046,0.7911344920258194
GLOBAL,PWRWASINDNO,CO2IND,2047,0.8216267114101361
GLOBAL,PWRWASINDNO,CO2IND,2048,0.8535049407664674
GLOBAL,PWRWASINDNO,CO2IND,2049,0.847406496889604
GLOBAL,PWRWASINDNO,CO2IND,2050,0.8418624570015466
GLOBAL,PWRWASINDSO,CO2IND,2024,0.03160102736192833
GLOBAL,PWRWASINDSO,CO2IND,2025,0.06514246868467681
GLOBAL,PWRWASINDSO,CO2IND,2026,0.10201033394025984
GLOBAL,PWRWASINDSO,CO2IND,2027,0.13943260318464862
GLOBAL,PWRWASINDSO,CO2IND,2028,0.17824088240105188
GLOBAL,PWRWASINDSO,CO2IND,2029,0.2134455356902177
GLOBAL,PWRWASINDSO,CO2IND,2030,0.23756210920326817
GLOBAL,PWRWASINDSO,CO2IND,2031,0.26001547074990145
GLOBAL,PWRWASINDSO,CO2IND,2032,0.28801287218459226
GLOBAL,PWRWASINDSO,CO2IND,2033,0.31490146564167176
GLOBAL,PWRWASINDSO,CO2IND,2034,0.3409584531155425
GLOBAL,PWRWASINDSO,CO2IND,2035,0.36590663261180156
GLOBAL,PWRWASINDSO,CO2IND,2036,0.3897460041304494
GLOBAL,PWRWASINDSO,CO2IND,2037,0.41497138562111147
GLOBAL,PWRWASINDSO,CO2IND,2038,0.43908795913416193
GLOBAL,PWRWASINDSO,CO2IND,2039,0.462095724669601
GLOBAL,PWRWASINDSO,CO2IND,2040,0.48316307624421995
GLOBAL,PWRWASINDSO,CO2IND,2041,0.5039532258244358
GLOBAL,PWRWASINDSO,CO2IND,2042,0.5280697993374864
GLOBAL,PWRWASINDSO,CO2IND,2043,0.5524635748449397
GLOBAL,PWRWASINDSO,CO2IND,2044,0.577134552346796
GLOBAL,PWRWASINDSO,CO2IND,2045,0.6018055298486523
GLOBAL,PWRWASINDSO,CO2IND,2046,0.6267537093449117
GLOBAL,PWRWASINDSO,CO2IND,2047,0.6519790908355737
GLOBAL,PWRWASINDSO,CO2IND,2048,0.6774816743206388
GLOBAL,PWRWASINDSO,CO2IND,2049,0.6713832304437753
GLOBAL,PWRWASINDSO,CO2IND,2050,0.6636215746004949
GLOBAL,PWRWASINDWE,CO2IND,2024,0.020235745591410243
GLOBAL,PWRWASINDWE,CO2IND,2025,0.04213470314923776
GLOBAL,PWRWASINDWE,CO2IND,2026,0.06680568065109406
GLOBAL,PWRWASINDWE,CO2IND,2027,0.09064505216974175
GLOBAL,PWRWASINDWE,CO2IND,2028,0.11531602967159808
GLOBAL,PWRWASINDWE,CO2IND,2029,0.13666058324061986
GLOBAL,PWRWASINDWE,CO2IND,2030,0.1441450370894976
GLOBAL,PWRWASINDWE,CO2IND,2031,0.15024348096636098
GLOBAL,PWRWASINDWE,CO2IND,2032,0.16354917669769922
GLOBAL,PWRWASINDWE,CO2IND,2033,0.17574606445142593
GLOBAL,PWRWASINDWE,CO2IND,2034,0.187111346221944
GLOBAL,PWRWASINDWE,CO2IND,2035,0.1973678200148506
GLOBAL,PWRWASINDWE,CO2IND,2036,0.20679268782454852
GLOBAL,PWRWASINDWE,CO2IND,2037,0.21732636361185795
GLOBAL,PWRWASINDWE,CO2IND,2038,0.22675123142155587
GLOBAL,PWRWASINDWE,CO2IND,2039,0.23506729125364226
GLOBAL,PWRWASINDWE,CO2IND,2040,0.24227454310811714
GLOBAL,PWRWASINDWE,CO2IND,2041,0.24865018897938337
GLOBAL,PWRWASINDWE,CO2IND,2042,0.256411844822664
GLOBAL,PWRWASINDWE,CO2IND,2043,0.2638962986715418
GLOBAL,PWRWASINDWE,CO2IND,2044,0.2722123585036282
GLOBAL,PWRWASINDWE,CO2IND,2045,0.2819144283077289
GLOBAL,PWRWASINDWE,CO2IND,2046,0.29355691207264994
GLOBAL,PWRWASINDWE,CO2IND,2047,0.30658540580958527
GLOBAL,PWRWASINDWE,CO2IND,2048,0.320999909518535
GLOBAL,PWRWASINDWE,CO2IND,2049,0.31628747561368614
GLOBAL,PWRWASINDWE,CO2IND,2050,0.31102063772003136
GLOBAL,PWRWASLKAXX,CO2LKA,2024,0.00221761595522304
GLOBAL,PWRWASLKAXX,CO2LKA,2025,0.0038808279216403186
GLOBAL,PWRWASLKAXX,CO2LKA,2026,0.005544039888057599
GLOBAL,PWRWASLKAXX,CO2LKA,2027,0.007207251854474879
GLOBAL,PWRWASLKAXX,CO2LKA,2028,0.009147665815295039
GLOBAL,PWRWASLKAXX,CO2LKA,2029,0.01081087778171232
GLOBAL,PWRWASLKAXX,CO2LKA,2030,0.012751291742532471
GLOBAL,PWRWASLKAXX,CO2LKA,2031,0.01441450370894976
GLOBAL,PWRWASLKAXX,CO2LKA,2032,0.01635491766976992
GLOBAL,PWRWASLKAXX,CO2LKA,2033,0.01829533163059007
GLOBAL,PWRWASLKAXX,CO2LKA,2034,0.02023574559141024
GLOBAL,PWRWASLKAXX,CO2LKA,2035,0.022453361546633282
GLOBAL,PWRWASLKAXX,CO2LKA,2036,0.02467097750185632
GLOBAL,PWRWASLKAXX,CO2LKA,2037,0.027165795451482243
GLOBAL,PWRWASLKAXX,CO2LKA,2038,0.029660613401108153
GLOBAL,PWRWASLKAXX,CO2LKA,2039,0.032155431350734086
GLOBAL,PWRWASLKAXX,CO2LKA,2040,0.03492745129476288
GLOBAL,PWRWASLKAXX,CO2LKA,2041,0.03769947123879167
GLOBAL,PWRWASLKAXX,CO2LKA,2042,0.04047149118282049
GLOBAL,PWRWASLKAXX,CO2LKA,2043,0.04352071312125215
GLOBAL,PWRWASLKAXX,CO2LKA,2044,0.046569935059683834
GLOBAL,PWRWASLKAXX,CO2LKA,2045,0.04934195500371264
GLOBAL,PWRWASLKAXX,CO2LKA,2046,0.05211397494774142
GLOBAL,PWRWASLKAXX,CO2LKA,2047,0.05516319688617312
GLOBAL,PWRWASLKAXX,CO2LKA,2048,0.057935216830201905
GLOBAL,PWRWASLKAXX,CO2LKA,2049,0.05848962081900768
GLOBAL,PWRWASLKAXX,CO2LKA,2050,0.05987563079102208
