REGION,STORAGE,YEAR,VALUE
GLOBAL,SDSINDEA01,2048,8069652.535377318
GLOBAL,SDSINDNO01,2046,6710552.970207381
GLOBAL,SDSINDNO01,2047,33196457.28128155
GLOBAL,SDSINDNO01,2048,4539243.366641648
GLOBAL,SDSINDSO01,2047,153690.75444785343
GLOBAL,SDSINDSO01,2048,1772697.551249304
GLOBAL,SDSINDSO01,2049,155898.95528578878
GLOBAL,SDSINDWE01,2046,6835085.449207678
