REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINGASNPL,1,2033,10.0
GLOBAL,MINGASNPL,1,2034,10.0
GLOBAL,MINGASNPL,1,2035,10.0
GLOBAL,MINGASNPL,1,2036,10.0
GLOBAL,MINGASNPL,1,2037,10.0
GLOBAL,MINGASNPL,1,2038,10.0
GLOBAL,MINGASNPL,1,2039,10.0
GLOBAL,MINGASNPL,1,2040,10.0
GLOBAL,MINGASNPL,1,2041,10.0
GLOBAL,MINGASNPL,1,2042,10.0
GLOBAL,MINGASNPL,1,2043,10.0
GLOBAL,MINGASNPL,1,2044,10.0
GLOBAL,MINGASNPL,1,2045,10.0
GLOBAL,MINGASNPL,1,2046,10.0
GLOBAL,MINGASNPL,1,2047,10.0
GLOBAL,MINGASNPL,1,2048,10.0
GLOBAL,MINGASNPL,1,2049,10.0
GLOBAL,MINGASNPL,1,2050,10.0
GLOBAL,MINOILBGD,1,2023,13.56
GLOBAL,MINOILBGD,1,2024,12.825
GLOBAL,MINOILBGD,1,2025,12.09
GLOBAL,MINOILBGD,1,2026,12.286
GLOBAL,MINOILBGD,1,2027,12.482
GLOBAL,MINOILBGD,1,2028,12.678
GLOBAL,MINOILBGD,1,2029,12.874
GLOBAL,MINOILBGD,1,2030,13.07
GLOBAL,MINOILBGD,1,2031,13.07
GLOBAL,MINOILBGD,1,2032,13.07
GLOBAL,MINOILBGD,1,2033,13.07
GLOBAL,MINOILBGD,1,2034,13.07
GLOBAL,MINOILBGD,1,2035,13.07
GLOBAL,MINOILBGD,1,2036,13.136
GLOBAL,MINOILBGD,1,2037,13.202
GLOBAL,MINOILBGD,1,2038,13.268
GLOBAL,MINOILBGD,1,2039,13.334
GLOBAL,MINOILBGD,1,2040,13.4
GLOBAL,MINOILBGD,1,2041,13.302
GLOBAL,MINOILBGD,1,2042,13.204
GLOBAL,MINOILBGD,1,2043,13.106
GLOBAL,MINOILBGD,1,2044,13.008
GLOBAL,MINOILBGD,1,2045,12.91
GLOBAL,MINOILBGD,1,2046,12.812
GLOBAL,MINOILBGD,1,2047,12.714
GLOBAL,MINOILBGD,1,2048,12.616
GLOBAL,MINOILBGD,1,2049,12.518
GLOBAL,MINOILBGD,1,2050,12.42
GLOBAL,MINOILBTN,1,2023,13.56
GLOBAL,MINOILBTN,1,2024,12.825
GLOBAL,MINOILBTN,1,2025,12.09
GLOBAL,MINOILBTN,1,2026,12.286
GLOBAL,MINOILBTN,1,2027,12.482
GLOBAL,MINOILBTN,1,2028,12.678
GLOBAL,MINOILBTN,1,2029,12.874
GLOBAL,MINOILBTN,1,2030,13.07
GLOBAL,MINOILBTN,1,2031,13.07
GLOBAL,MINOILBTN,1,2032,13.07
GLOBAL,MINOILBTN,1,2033,13.07
GLOBAL,MINOILBTN,1,2034,13.07
GLOBAL,MINOILBTN,1,2035,13.07
GLOBAL,MINOILBTN,1,2036,13.136
GLOBAL,MINOILBTN,1,2037,13.202
GLOBAL,MINOILBTN,1,2038,13.268
GLOBAL,MINOILBTN,1,2039,13.334
GLOBAL,MINOILBTN,1,2040,13.4
GLOBAL,MINOILBTN,1,2041,13.302
GLOBAL,MINOILBTN,1,2042,13.204
GLOBAL,MINOILBTN,1,2043,13.106
GLOBAL,MINOILBTN,1,2044,13.008
GLOBAL,MINOILBTN,1,2045,12.91
GLOBAL,MINOILBTN,1,2046,12.812
GLOBAL,MINOILBTN,1,2047,12.714
GLOBAL,MINOILBTN,1,2048,12.616
GLOBAL,MINOILBTN,1,2049,12.518
GLOBAL,MINOILBTN,1,2050,12.42
GLOBAL,MINOILIND,1,2023,13.56
GLOBAL,MINOILIND,1,2024,12.825
GLOBAL,MINOILIND,1,2025,12.09
GLOBAL,MINOILIND,1,2026,12.286
GLOBAL,MINOILIND,1,2027,12.482
GLOBAL,MINOILIND,1,2028,12.678
GLOBAL,MINOILIND,1,2029,12.874
GLOBAL,MINOILIND,1,2030,13.07
GLOBAL,MINOILIND,1,2031,13.07
GLOBAL,MINOILIND,1,2032,13.07
GLOBAL,MINOILIND,1,2033,13.07
GLOBAL,MINOILIND,1,2034,13.07
GLOBAL,MINOILIND,1,2035,13.07
GLOBAL,MINOILIND,1,2036,13.136
GLOBAL,MINOILIND,1,2037,13.202
GLOBAL,MINOILIND,1,2038,13.268
GLOBAL,MINOILIND,1,2039,13.334
GLOBAL,MINOILIND,1,2040,13.4
GLOBAL,MINOILIND,1,2041,13.302
GLOBAL,MINOILIND,1,2042,13.204
GLOBAL,MINOILIND,1,2043,13.106
GLOBAL,MINOILIND,1,2044,13.008
GLOBAL,MINOILIND,1,2045,12.91
GLOBAL,MINOILIND,1,2046,12.812
GLOBAL,MINOILIND,1,2047,12.714
GLOBAL,MINOILIND,1,2048,12.616
GLOBAL,MINOILIND,1,2049,12.518
GLOBAL,MINOILIND,1,2050,12.42
GLOBAL,MINOILINT,1,2023,17.546
GLOBAL,MINOILINT,1,2024,17.546
GLOBAL,MINOILINT,1,2025,17.546
GLOBAL,MINOILINT,1,2026,17.546
GLOBAL,MINOILINT,1,2027,17.546
GLOBAL,MINOILINT,1,2028,17.546
GLOBAL,MINOILINT,1,2029,17.546
GLOBAL,MINOILINT,1,2030,17.546
GLOBAL,MINOILINT,1,2031,17.546
GLOBAL,MINOILINT,1,2032,17.546
GLOBAL,MINOILINT,1,2033,17.546
GLOBAL,MINOILINT,1,2034,17.546
GLOBAL,MINOILINT,1,2035,17.546
GLOBAL,MINOILINT,1,2036,17.546
GLOBAL,MINOILINT,1,2037,17.546
GLOBAL,MINOILINT,1,2038,17.546
GLOBAL,MINOILINT,1,2039,17.546
GLOBAL,MINOILINT,1,2040,17.546
GLOBAL,MINOILINT,1,2041,17.546
GLOBAL,MINOILINT,1,2042,17.546
GLOBAL,MINOILINT,1,2043,17.546
GLOBAL,MINOILINT,1,2044,17.546
GLOBAL,MINOILINT,1,2045,17.546
GLOBAL,MINOILINT,1,2046,17.546
GLOBAL,MINOILINT,1,2047,17.546
GLOBAL,MINOILINT,1,2048,17.546
GLOBAL,MINOILINT,1,2049,17.546
GLOBAL,MINOILINT,1,2050,17.546
GLOBAL,MINOILLKA,1,2023,13.56
GLOBAL,MINOILLKA,1,2024,12.825
GLOBAL,MINOILLKA,1,2025,12.09
GLOBAL,MINOILLKA,1,2026,12.286
GLOBAL,MINOILLKA,1,2027,12.482
GLOBAL,MINOILLKA,1,2028,12.678
GLOBAL,MINOILLKA,1,2029,12.874
GLOBAL,MINOILLKA,1,2030,13.07
GLOBAL,MINOILLKA,1,2031,13.07
GLOBAL,MINOILLKA,1,2032,13.07
GLOBAL,MINOILLKA,1,2033,13.07
GLOBAL,MINOILLKA,1,2034,13.07
GLOBAL,MINOILLKA,1,2035,13.07
GLOBAL,MINOILLKA,1,2036,13.136
GLOBAL,MINOILLKA,1,2037,13.202
GLOBAL,MINOILLKA,1,2038,13.268
GLOBAL,MINOILLKA,1,2039,13.334
GLOBAL,MINOILLKA,1,2040,13.4
GLOBAL,MINOILLKA,1,2041,13.302
GLOBAL,MINOILLKA,1,2042,13.204
GLOBAL,MINOILLKA,1,2043,13.106
GLOBAL,MINOILLKA,1,2044,13.008
GLOBAL,MINOILLKA,1,2045,12.91
GLOBAL,MINOILLKA,1,2046,12.812
GLOBAL,MINOILLKA,1,2047,12.714
GLOBAL,MINOILLKA,1,2048,12.616
GLOBAL,MINOILLKA,1,2049,12.518
GLOBAL,MINOILLKA,1,2050,12.42
GLOBAL,MINOILMDV,1,2023,13.56
GLOBAL,MINOILMDV,1,2024,12.825
GLOBAL,MINOILMDV,1,2025,12.09
GLOBAL,MINOILMDV,1,2026,12.286
GLOBAL,MINOILMDV,1,2027,12.482
GLOBAL,MINOILMDV,1,2028,12.678
GLOBAL,MINOILMDV,1,2029,12.874
GLOBAL,MINOILMDV,1,2030,13.07
GLOBAL,MINOILMDV,1,2031,13.07
GLOBAL,MINOILMDV,1,2032,13.07
GLOBAL,MINOILMDV,1,2033,13.07
GLOBAL,MINOILMDV,1,2034,13.07
GLOBAL,MINOILMDV,1,2035,13.07
GLOBAL,MINOILMDV,1,2036,13.136
GLOBAL,MINOILMDV,1,2037,13.202
GLOBAL,MINOILMDV,1,2038,13.268
GLOBAL,MINOILMDV,1,2039,13.334
GLOBAL,MINOILMDV,1,2040,13.4
GLOBAL,MINOILMDV,1,2041,13.302
GLOBAL,MINOILMDV,1,2042,13.204
GLOBAL,MINOILMDV,1,2043,13.106
GLOBAL,MINOILMDV,1,2044,13.008
GLOBAL,MINOILMDV,1,2045,12.91
GLOBAL,MINOILMDV,1,2046,12.812
GLOBAL,MINOILMDV,1,2047,12.714
GLOBAL,MINOILMDV,1,2048,12.616
GLOBAL,MINOILMDV,1,2049,12.518
GLOBAL,MINOILMDV,1,2050,12.42
GLOBAL,MINOILNPL,1,2023,13.56
GLOBAL,MINOILNPL,1,2024,12.825
GLOBAL,MINOILNPL,1,2025,12.09
GLOBAL,MINOILNPL,1,2026,12.286
GLOBAL,MINOILNPL,1,2027,12.482
GLOBAL,MINOILNPL,1,2028,12.678
GLOBAL,MINOILNPL,1,2029,12.874
GLOBAL,MINOILNPL,1,2030,13.07
GLOBAL,MINOILNPL,1,2031,13.07
GLOBAL,MINOILNPL,1,2032,13.07
GLOBAL,MINOILNPL,1,2033,13.07
GLOBAL,MINOILNPL,1,2034,13.07
GLOBAL,MINOILNPL,1,2035,13.07
GLOBAL,MINOILNPL,1,2036,13.136
GLOBAL,MINOILNPL,1,2037,13.202
GLOBAL,MINOILNPL,1,2038,13.268
GLOBAL,MINOILNPL,1,2039,13.334
GLOBAL,MINOILNPL,1,2040,13.4
GLOBAL,MINOILNPL,1,2041,13.302
GLOBAL,MINOILNPL,1,2042,13.204
GLOBAL,MINOILNPL,1,2043,13.106
GLOBAL,MINOILNPL,1,2044,13.008
GLOBAL,MINOILNPL,1,2045,12.91
GLOBAL,MINOILNPL,1,2046,12.812
GLOBAL,MINOILNPL,1,2047,12.714
GLOBAL,MINOILNPL,1,2048,12.616
GLOBAL,MINOILNPL,1,2049,12.518
GLOBAL,MINOILNPL,1,2050,12.42
GLOBAL,MINOTHBGD,1,2023,13.497
GLOBAL,MINOTHBGD,1,2024,13.497
GLOBAL,MINOTHBGD,1,2025,13.497
GLOBAL,MINOTHBGD,1,2026,13.497
GLOBAL,MINOTHBGD,1,2027,13.497
GLOBAL,MINOTHBGD,1,2028,13.497
GLOBAL,MINOTHBGD,1,2029,13.497
GLOBAL,MINOTHBGD,1,2030,13.497
GLOBAL,MINOTHBGD,1,2031,13.497
GLOBAL,MINOTHBGD,1,2032,13.497
GLOBAL,MINOTHBGD,1,2033,13.497
GLOBAL,MINOTHBGD,1,2034,13.497
GLOBAL,MINOTHBGD,1,2035,13.497
GLOBAL,MINOTHBGD,1,2036,13.497
GLOBAL,MINOTHBGD,1,2037,13.497
GLOBAL,MINOTHBGD,1,2038,13.497
GLOBAL,MINOTHBGD,1,2039,13.497
GLOBAL,MINOTHBGD,1,2040,13.497
GLOBAL,MINOTHBGD,1,2041,13.497
GLOBAL,MINOTHBGD,1,2042,13.497
GLOBAL,MINOTHBGD,1,2043,13.497
GLOBAL,MINOTHBGD,1,2044,13.497
GLOBAL,MINOTHBGD,1,2045,13.497
GLOBAL,MINOTHBGD,1,2046,13.497
GLOBAL,MINOTHBGD,1,2047,13.497
GLOBAL,MINOTHBGD,1,2048,13.497
GLOBAL,MINOTHBGD,1,2049,13.497
GLOBAL,MINOTHBGD,1,2050,13.497
GLOBAL,MINOTHBTN,1,2023,13.497
GLOBAL,MINOTHBTN,1,2024,13.497
GLOBAL,MINOTHBTN,1,2025,13.497
GLOBAL,MINOTHBTN,1,2026,13.497
GLOBAL,MINOTHBTN,1,2027,13.497
GLOBAL,MINOTHBTN,1,2028,13.497
GLOBAL,MINOTHBTN,1,2029,13.497
GLOBAL,MINOTHBTN,1,2030,13.497
GLOBAL,MINOTHBTN,1,2031,13.497
GLOBAL,MINOTHBTN,1,2032,13.497
GLOBAL,MINOTHBTN,1,2033,13.497
GLOBAL,MINOTHBTN,1,2034,13.497
GLOBAL,MINOTHBTN,1,2035,13.497
GLOBAL,MINOTHBTN,1,2036,13.497
GLOBAL,MINOTHBTN,1,2037,13.497
GLOBAL,MINOTHBTN,1,2038,13.497
GLOBAL,MINOTHBTN,1,2039,13.497
GLOBAL,MINOTHBTN,1,2040,13.497
GLOBAL,MINOTHBTN,1,2041,13.497
GLOBAL,MINOTHBTN,1,2042,13.497
GLOBAL,MINOTHBTN,1,2043,13.497
GLOBAL,MINOTHBTN,1,2044,13.497
GLOBAL,MINOTHBTN,1,2045,13.497
GLOBAL,MINOTHBTN,1,2046,13.497
GLOBAL,MINOTHBTN,1,2047,13.497
GLOBAL,MINOTHBTN,1,2048,13.497
GLOBAL,MINOTHBTN,1,2049,13.497
GLOBAL,MINOTHBTN,1,2050,13.497
GLOBAL,MINOTHIND,1,2023,13.497
GLOBAL,MINOTHIND,1,2024,13.497
GLOBAL,MINOTHIND,1,2025,13.497
GLOBAL,MINOTHIND,1,2026,13.497
GLOBAL,MINOTHIND,1,2027,13.497
GLOBAL,MINOTHIND,1,2028,13.497
GLOBAL,MINOTHIND,1,2029,13.497
GLOBAL,MINOTHIND,1,2030,13.497
GLOBAL,MINOTHIND,1,2031,13.497
GLOBAL,MINOTHIND,1,2032,13.497
GLOBAL,MINOTHIND,1,2033,13.497
GLOBAL,MINOTHIND,1,2034,13.497
GLOBAL,MINOTHIND,1,2035,13.497
GLOBAL,MINOTHIND,1,2036,13.497
GLOBAL,MINOTHIND,1,2037,13.497
GLOBAL,MINOTHIND,1,2038,13.497
GLOBAL,MINOTHIND,1,2039,13.497
GLOBAL,MINOTHIND,1,2040,13.497
GLOBAL,MINOTHIND,1,2041,13.497
GLOBAL,MINOTHIND,1,2042,13.497
GLOBAL,MINOTHIND,1,2043,13.497
GLOBAL,MINOTHIND,1,2044,13.497
GLOBAL,MINOTHIND,1,2045,13.497
GLOBAL,MINOTHIND,1,2046,13.497
GLOBAL,MINOTHIND,1,2047,13.497
GLOBAL,MINOTHIND,1,2048,13.497
GLOBAL,MINOTHIND,1,2049,13.497
GLOBAL,MINOTHIND,1,2050,13.497
GLOBAL,MINOTHINT,1,2023,17.546
GLOBAL,MINOTHINT,1,2024,17.546
GLOBAL,MINOTHINT,1,2025,17.546
GLOBAL,MINOTHINT,1,2026,17.546
GLOBAL,MINOTHINT,1,2027,17.546
GLOBAL,MINOTHINT,1,2028,17.546
GLOBAL,MINOTHINT,1,2029,17.546
GLOBAL,MINOTHINT,1,2030,17.546
GLOBAL,MINOTHINT,1,2031,17.546
GLOBAL,MINOTHINT,1,2032,17.546
GLOBAL,MINOTHINT,1,2033,17.546
GLOBAL,MINOTHINT,1,2034,17.546
GLOBAL,MINOTHINT,1,2035,17.546
GLOBAL,MINOTHINT,1,2036,17.546
GLOBAL,MINOTHINT,1,2037,17.546
GLOBAL,MINOTHINT,1,2038,17.546
GLOBAL,MINOTHINT,1,2039,17.546
GLOBAL,MINOTHINT,1,2040,17.546
GLOBAL,MINOTHINT,1,2041,17.546
GLOBAL,MINOTHINT,1,2042,17.546
GLOBAL,MINOTHINT,1,2043,17.546
GLOBAL,MINOTHINT,1,2044,17.546
GLOBAL,MINOTHINT,1,2045,17.546
GLOBAL,MINOTHINT,1,2046,17.546
GLOBAL,MINOTHINT,1,2047,17.546
GLOBAL,MINOTHINT,1,2048,17.546
GLOBAL,MINOTHINT,1,2049,17.546
GLOBAL,MINOTHINT,1,2050,17.546
GLOBAL,MINOTHLKA,1,2023,13.497
GLOBAL,MINOTHLKA,1,2024,13.497
GLOBAL,MINOTHLKA,1,2025,13.497
GLOBAL,MINOTHLKA,1,2026,13.497
GLOBAL,MINOTHLKA,1,2027,13.497
GLOBAL,MINOTHLKA,1,2028,13.497
GLOBAL,MINOTHLKA,1,2029,13.497
GLOBAL,MINOTHLKA,1,2030,13.497
GLOBAL,MINOTHLKA,1,2031,13.497
GLOBAL,MINOTHLKA,1,2032,13.497
GLOBAL,MINOTHLKA,1,2033,13.497
GLOBAL,MINOTHLKA,1,2034,13.497
GLOBAL,MINOTHLKA,1,2035,13.497
GLOBAL,MINOTHLKA,1,2036,13.497
GLOBAL,MINOTHLKA,1,2037,13.497
GLOBAL,MINOTHLKA,1,2038,13.497
GLOBAL,MINOTHLKA,1,2039,13.497
GLOBAL,MINOTHLKA,1,2040,13.497
GLOBAL,MINOTHLKA,1,2041,13.497
GLOBAL,MINOTHLKA,1,2042,13.497
GLOBAL,MINOTHLKA,1,2043,13.497
GLOBAL,MINOTHLKA,1,2044,13.497
GLOBAL,MINOTHLKA,1,2045,13.497
GLOBAL,MINOTHLKA,1,2046,13.497
GLOBAL,MINOTHLKA,1,2047,13.497
GLOBAL,MINOTHLKA,1,2048,13.497
GLOBAL,MINOTHLKA,1,2049,13.497
GLOBAL,MINOTHLKA,1,2050,13.497
GLOBAL,MINOTHMDV,1,2023,13.497
GLOBAL,MINOTHMDV,1,2024,13.497
GLOBAL,MINOTHMDV,1,2025,13.497
GLOBAL,MINOTHMDV,1,2026,13.497
GLOBAL,MINOTHMDV,1,2027,13.497
GLOBAL,MINOTHMDV,1,2028,13.497
GLOBAL,MINOTHMDV,1,2029,13.497
GLOBAL,MINOTHMDV,1,2030,13.497
GLOBAL,MINOTHMDV,1,2031,13.497
GLOBAL,MINOTHMDV,1,2032,13.497
GLOBAL,MINOTHMDV,1,2033,13.497
GLOBAL,MINOTHMDV,1,2034,13.497
GLOBAL,MINOTHMDV,1,2035,13.497
GLOBAL,MINOTHMDV,1,2036,13.497
GLOBAL,MINOTHMDV,1,2037,13.497
GLOBAL,MINOTHMDV,1,2038,13.497
GLOBAL,MINOTHMDV,1,2039,13.497
GLOBAL,MINOTHMDV,1,2040,13.497
GLOBAL,MINOTHMDV,1,2041,13.497
GLOBAL,MINOTHMDV,1,2042,13.497
GLOBAL,MINOTHMDV,1,2043,13.497
GLOBAL,MINOTHMDV,1,2044,13.497
GLOBAL,MINOTHMDV,1,2045,13.497
GLOBAL,MINOTHMDV,1,2046,13.497
GLOBAL,MINOTHMDV,1,2047,13.497
GLOBAL,MINOTHMDV,1,2048,13.497
GLOBAL,MINOTHMDV,1,2049,13.497
GLOBAL,MINOTHMDV,1,2050,13.497
GLOBAL,MINOTHNPL,1,2023,13.497
GLOBAL,MINOTHNPL,1,2024,13.497
GLOBAL,MINOTHNPL,1,2025,13.497
GLOBAL,MINOTHNPL,1,2026,13.497
GLOBAL,MINOTHNPL,1,2027,13.497
GLOBAL,MINOTHNPL,1,2028,13.497
GLOBAL,MINOTHNPL,1,2029,13.497
GLOBAL,MINOTHNPL,1,2030,13.497
GLOBAL,MINOTHNPL,1,2031,13.497
GLOBAL,MINOTHNPL,1,2032,13.497
GLOBAL,MINOTHNPL,1,2033,13.497
GLOBAL,MINOTHNPL,1,2034,13.497
GLOBAL,MINOTHNPL,1,2035,13.497
GLOBAL,MINOTHNPL,1,2036,13.497
GLOBAL,MINOTHNPL,1,2037,13.497
GLOBAL,MINOTHNPL,1,2038,13.497
GLOBAL,MINOTHNPL,1,2039,13.497
GLOBAL,MINOTHNPL,1,2040,13.497
GLOBAL,MINOTHNPL,1,2041,13.497
GLOBAL,MINOTHNPL,1,2042,13.497
GLOBAL,MINOTHNPL,1,2043,13.497
GLOBAL,MINOTHNPL,1,2044,13.497
GLOBAL,MINOTHNPL,1,2045,13.497
GLOBAL,MINOTHNPL,1,2046,13.497
GLOBAL,MINOTHNPL,1,2047,13.497
GLOBAL,MINOTHNPL,1,2048,13.497
GLOBAL,MINOTHNPL,1,2049,13.497
GLOBAL,MINOTHNPL,1,2050,13.497
GLOBAL,MINPETBGD,1,2023,13.497
GLOBAL,MINPETBGD,1,2024,13.497
GLOBAL,MINPETBGD,1,2025,13.497
GLOBAL,MINPETBGD,1,2026,13.497
GLOBAL,MINPETBGD,1,2027,13.497
GLOBAL,MINPETBGD,1,2028,13.497
GLOBAL,MINPETBGD,1,2029,13.497
GLOBAL,MINPETBGD,1,2030,13.497
GLOBAL,MINPETBGD,1,2031,13.497
GLOBAL,MINPETBGD,1,2032,13.497
GLOBAL,MINPETBGD,1,2033,13.497
GLOBAL,MINPETBGD,1,2034,13.497
GLOBAL,MINPETBGD,1,2035,13.497
GLOBAL,MINPETBGD,1,2036,13.497
GLOBAL,MINPETBGD,1,2037,13.497
GLOBAL,MINPETBGD,1,2038,13.497
GLOBAL,MINPETBGD,1,2039,13.497
GLOBAL,MINPETBGD,1,2040,13.497
GLOBAL,MINPETBGD,1,2041,13.497
GLOBAL,MINPETBGD,1,2042,13.497
GLOBAL,MINPETBGD,1,2043,13.497
GLOBAL,MINPETBGD,1,2044,13.497
GLOBAL,MINPETBGD,1,2045,13.497
GLOBAL,MINPETBGD,1,2046,13.497
GLOBAL,MINPETBGD,1,2047,13.497
GLOBAL,MINPETBGD,1,2048,13.497
GLOBAL,MINPETBGD,1,2049,13.497
GLOBAL,MINPETBGD,1,2050,13.497
GLOBAL,MINPETBTN,1,2023,13.497
GLOBAL,MINPETBTN,1,2024,13.497
GLOBAL,MINPETBTN,1,2025,13.497
GLOBAL,MINPETBTN,1,2026,13.497
GLOBAL,MINPETBTN,1,2027,13.497
GLOBAL,MINPETBTN,1,2028,13.497
GLOBAL,MINPETBTN,1,2029,13.497
GLOBAL,MINPETBTN,1,2030,13.497
GLOBAL,MINPETBTN,1,2031,13.497
GLOBAL,MINPETBTN,1,2032,13.497
GLOBAL,MINPETBTN,1,2033,13.497
GLOBAL,MINPETBTN,1,2034,13.497
GLOBAL,MINPETBTN,1,2035,13.497
GLOBAL,MINPETBTN,1,2036,13.497
GLOBAL,MINPETBTN,1,2037,13.497
GLOBAL,MINPETBTN,1,2038,13.497
GLOBAL,MINPETBTN,1,2039,13.497
GLOBAL,MINPETBTN,1,2040,13.497
GLOBAL,MINPETBTN,1,2041,13.497
GLOBAL,MINPETBTN,1,2042,13.497
GLOBAL,MINPETBTN,1,2043,13.497
GLOBAL,MINPETBTN,1,2044,13.497
GLOBAL,MINPETBTN,1,2045,13.497
GLOBAL,MINPETBTN,1,2046,13.497
GLOBAL,MINPETBTN,1,2047,13.497
GLOBAL,MINPETBTN,1,2048,13.497
GLOBAL,MINPETBTN,1,2049,13.497
GLOBAL,MINPETBTN,1,2050,13.497
GLOBAL,MINPETIND,1,2023,13.497
GLOBAL,MINPETIND,1,2024,13.497
GLOBAL,MINPETIND,1,2025,13.497
GLOBAL,MINPETIND,1,2026,13.497
GLOBAL,MINPETIND,1,2027,13.497
GLOBAL,MINPETIND,1,2028,13.497
GLOBAL,MINPETIND,1,2029,13.497
GLOBAL,MINPETIND,1,2030,13.497
GLOBAL,MINPETIND,1,2031,13.497
GLOBAL,MINPETIND,1,2032,13.497
GLOBAL,MINPETIND,1,2033,13.497
GLOBAL,MINPETIND,1,2034,13.497
GLOBAL,MINPETIND,1,2035,13.497
GLOBAL,MINPETIND,1,2036,13.497
GLOBAL,MINPETIND,1,2037,13.497
GLOBAL,MINPETIND,1,2038,13.497
GLOBAL,MINPETIND,1,2039,13.497
GLOBAL,MINPETIND,1,2040,13.497
GLOBAL,MINPETIND,1,2041,13.497
GLOBAL,MINPETIND,1,2042,13.497
GLOBAL,MINPETIND,1,2043,13.497
GLOBAL,MINPETIND,1,2044,13.497
GLOBAL,MINPETIND,1,2045,13.497
GLOBAL,MINPETIND,1,2046,13.497
GLOBAL,MINPETIND,1,2047,13.497
GLOBAL,MINPETIND,1,2048,13.497
GLOBAL,MINPETIND,1,2049,13.497
GLOBAL,MINPETIND,1,2050,13.497
GLOBAL,MINPETINT,1,2023,17.546
GLOBAL,MINPETINT,1,2024,17.546
GLOBAL,MINPETINT,1,2025,17.546
GLOBAL,MINPETINT,1,2026,17.546
GLOBAL,MINPETINT,1,2027,17.546
GLOBAL,MINPETINT,1,2028,17.546
GLOBAL,MINPETINT,1,2029,17.546
GLOBAL,MINPETINT,1,2030,17.546
GLOBAL,MINPETINT,1,2031,17.546
GLOBAL,MINPETINT,1,2032,17.546
GLOBAL,MINPETINT,1,2033,17.546
GLOBAL,MINPETINT,1,2034,17.546
GLOBAL,MINPETINT,1,2035,17.546
GLOBAL,MINPETINT,1,2036,17.546
GLOBAL,MINPETINT,1,2037,17.546
GLOBAL,MINPETINT,1,2038,17.546
GLOBAL,MINPETINT,1,2039,17.546
GLOBAL,MINPETINT,1,2040,17.546
GLOBAL,MINPETINT,1,2041,17.546
GLOBAL,MINPETINT,1,2042,17.546
GLOBAL,MINPETINT,1,2043,17.546
GLOBAL,MINPETINT,1,2044,17.546
GLOBAL,MINPETINT,1,2045,17.546
GLOBAL,MINPETINT,1,2046,17.546
GLOBAL,MINPETINT,1,2047,17.546
GLOBAL,MINPETINT,1,2048,17.546
GLOBAL,MINPETINT,1,2049,17.546
GLOBAL,MINPETINT,1,2050,17.546
GLOBAL,MINPETLKA,1,2023,13.497
GLOBAL,MINPETLKA,1,2024,13.497
GLOBAL,MINPETLKA,1,2025,13.497
GLOBAL,MINPETLKA,1,2026,13.497
GLOBAL,MINPETLKA,1,2027,13.497
GLOBAL,MINPETLKA,1,2028,13.497
GLOBAL,MINPETLKA,1,2029,13.497
GLOBAL,MINPETLKA,1,2030,13.497
GLOBAL,MINPETLKA,1,2031,13.497
GLOBAL,MINPETLKA,1,2032,13.497
GLOBAL,MINPETLKA,1,2033,13.497
GLOBAL,MINPETLKA,1,2034,13.497
GLOBAL,MINPETLKA,1,2035,13.497
GLOBAL,MINPETLKA,1,2036,13.497
GLOBAL,MINPETLKA,1,2037,13.497
GLOBAL,MINPETLKA,1,2038,13.497
GLOBAL,MINPETLKA,1,2039,13.497
GLOBAL,MINPETLKA,1,2040,13.497
GLOBAL,MINPETLKA,1,2041,13.497
GLOBAL,MINPETLKA,1,2042,13.497
GLOBAL,MINPETLKA,1,2043,13.497
GLOBAL,MINPETLKA,1,2044,13.497
GLOBAL,MINPETLKA,1,2045,13.497
GLOBAL,MINPETLKA,1,2046,13.497
GLOBAL,MINPETLKA,1,2047,13.497
GLOBAL,MINPETLKA,1,2048,13.497
GLOBAL,MINPETLKA,1,2049,13.497
GLOBAL,MINPETLKA,1,2050,13.497
GLOBAL,MINPETMDV,1,2023,13.497
GLOBAL,MINPETMDV,1,2024,13.497
GLOBAL,MINPETMDV,1,2025,13.497
GLOBAL,MINPETMDV,1,2026,13.497
GLOBAL,MINPETMDV,1,2027,13.497
GLOBAL,MINPETMDV,1,2028,13.497
GLOBAL,MINPETMDV,1,2029,13.497
GLOBAL,MINPETMDV,1,2030,13.497
GLOBAL,MINPETMDV,1,2031,13.497
GLOBAL,MINPETMDV,1,2032,13.497
GLOBAL,MINPETMDV,1,2033,13.497
GLOBAL,MINPETMDV,1,2034,13.497
GLOBAL,MINPETMDV,1,2035,13.497
GLOBAL,MINPETMDV,1,2036,13.497
GLOBAL,MINPETMDV,1,2037,13.497
GLOBAL,MINPETMDV,1,2038,13.497
GLOBAL,MINPETMDV,1,2039,13.497
GLOBAL,MINPETMDV,1,2040,13.497
GLOBAL,MINPETMDV,1,2041,13.497
GLOBAL,MINPETMDV,1,2042,13.497
GLOBAL,MINPETMDV,1,2043,13.497
GLOBAL,MINPETMDV,1,2044,13.497
GLOBAL,MINPETMDV,1,2045,13.497
GLOBAL,MINPETMDV,1,2046,13.497
GLOBAL,MINPETMDV,1,2047,13.497
GLOBAL,MINPETMDV,1,2048,13.497
GLOBAL,MINPETMDV,1,2049,13.497
GLOBAL,MINPETMDV,1,2050,13.497
GLOBAL,MINPETNPL,1,2023,13.497
GLOBAL,MINPETNPL,1,2024,13.497
