resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,INDEA,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),3.7e-05,0.000422,0.007,0.0,546,22.495,88.3247,5.5,0.061644
solar,INDEA,2016,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.353004,0.215523,0.739,0.0,1001,22.495,88.3247,5.5,0.113014
solar,INDEA,2016,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,273,22.495,88.3247,5.5,0.030822
solar,INDEA,2016,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,182,22.495,88.3247,5.5,0.020548
solar,INDEA,2016,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,182,22.495,88.3247,5.5,0.020548
solar,INDEA,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.006654,0.017448,0.08,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.426986,0.197433,0.727,0.02,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),8.7e-05,0.000482,0.004,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2016,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2016,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.00612,0.016394,0.091,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.307963,0.169937,0.7,0.006,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000331,0.001199,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2016,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2016,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.000314,0.001585,0.014,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.366171,0.220793,0.733,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2016,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2016,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0001,0.000928,0.011,0.0,540,22.495,88.3247,5.5,0.061644
solar,INDEA,2017,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.398664,0.228231,0.774,0.0,990,22.495,88.3247,5.5,0.113014
solar,INDEA,2017,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,22.495,88.3247,5.5,0.030822
solar,INDEA,2017,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2017,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.006346,0.016227,0.076,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.422137,0.200206,0.76,0.014,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),2.2e-05,0.000189,0.002,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2017,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2017,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005098,0.014073,0.086,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.270426,0.149928,0.66,0.004,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000131,0.000666,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2017,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2017,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.000219,0.001196,0.013,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.34859,0.224111,0.732,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2017,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2017,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),5.7e-05,0.000478,0.007,0.0,540,22.495,88.3247,5.5,0.061644
solar,INDEA,2018,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.385176,0.22825,0.763,0.0,990,22.495,88.3247,5.5,0.113014
solar,INDEA,2018,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,22.495,88.3247,5.5,0.030822
solar,INDEA,2018,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2018,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.00656,0.01706,0.074,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.418635,0.19805,0.766,0.014,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),5.4e-05,0.000342,0.003,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2018,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2018,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005455,0.01451,0.078,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.282727,0.153464,0.681,0.004,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000131,0.000694,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2018,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2018,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.000522,0.002376,0.017,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.390914,0.226298,0.737,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2018,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2018,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),2.8e-05,0.000246,0.003,0.0,540,22.495,88.3247,5.5,0.061644
solar,INDEA,2019,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.383407,0.225654,0.764,0.0,990,22.495,88.3247,5.5,0.113014
solar,INDEA,2019,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,22.495,88.3247,5.5,0.030822
solar,INDEA,2019,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2019,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.006688,0.017131,0.079,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.431294,0.197362,0.773,0.021,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),6.5e-05,0.000404,0.003,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2019,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2019,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005969,0.015943,0.086,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.294752,0.162328,0.684,0.001,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000227,0.000968,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2019,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2019,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.00029,0.001509,0.013,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.356441,0.219276,0.72,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2019,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2019,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),5.9e-05,0.000492,0.007,0.0,546,22.495,88.3247,5.5,0.061644
solar,INDEA,2020,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.378556,0.234314,0.767,0.0,1001,22.495,88.3247,5.5,0.113014
solar,INDEA,2020,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,273,22.495,88.3247,5.5,0.030822
solar,INDEA,2020,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,182,22.495,88.3247,5.5,0.020548
solar,INDEA,2020,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,182,22.495,88.3247,5.5,0.020548
solar,INDEA,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.007525,0.019433,0.088,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.440121,0.201646,0.767,0.016,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),8e-05,0.00041,0.003,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2020,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2020,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005658,0.015416,0.082,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.288619,0.165278,0.708,0.003,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000235,0.001023,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2020,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2020,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.00015,0.000986,0.009,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.343632,0.216535,0.733,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2020,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2020,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),7.6e-05,0.000692,0.009,0.0,540,22.495,88.3247,5.5,0.061644
solar,INDEA,2021,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.37927,0.222483,0.739,0.0,990,22.495,88.3247,5.5,0.113014
solar,INDEA,2021,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,22.495,88.3247,5.5,0.030822
solar,INDEA,2021,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2021,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.006183,0.01637,0.08,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.406903,0.196552,0.73,0.019,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),5.4e-05,0.000353,0.003,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2021,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2021,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005739,0.015702,0.087,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.28553,0.162867,0.674,0.002,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.000213,0.000953,0.006,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2021,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2021,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.000167,0.001148,0.014,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.345951,0.219881,0.718,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2021,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2021,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),8e-05,0.000548,0.007,0.0,540,22.495,88.3247,5.5,0.061644
solar,INDEA,2022,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.378579,0.232022,0.772,0.0,990,22.495,88.3247,5.5,0.113014
solar,INDEA,2022,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,22.495,88.3247,5.5,0.030822
solar,INDEA,2022,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2022,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,22.495,88.3247,5.5,0.020548
solar,INDEA,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.006353,0.0162,0.078,0.0,552,22.495,88.3247,5.5,0.063014
solar,INDEA,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.42554,0.199261,0.752,0.024,1012,22.495,88.3247,5.5,0.115525
solar,INDEA,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),2.9e-05,0.000207,0.002,0.0,276,22.495,88.3247,5.5,0.031507
solar,INDEA,2022,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2022,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,22.495,88.3247,5.5,0.021005
solar,INDEA,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.005829,0.015907,0.09,0.0,732,22.495,88.3247,5.5,0.083562
solar,INDEA,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.293218,0.158557,0.673,0.004,1342,22.495,88.3247,5.5,0.153196
solar,INDEA,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),0.00029,0.001082,0.007,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2022,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2022,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,22.495,88.3247,5.5,0.027854
solar,INDEA,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.000219,0.001147,0.011,0.0,366,22.495,88.3247,5.5,0.041781
solar,INDEA,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.371638,0.225502,0.736,0.0,671,22.495,88.3247,5.5,0.076598
solar,INDEA,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,22.495,88.3247,5.5,0.02089
solar,INDEA,2022,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDEA,2022,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,22.495,88.3247,5.5,0.013927
solar,INDNE,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.000968,0.004325,0.031,0.0,349,26.16,91.77,5.5,0.061644
solar,INDNE,2014,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.416287,0.242597,0.782,0.0,649,26.16,91.77,5.5,0.113014
solar,INDNE,2014,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,177,26.16,91.77,5.5,0.030822
solar,INDNE,2014,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,118,26.16,91.77,5.5,0.020548
solar,INDNE,2014,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,118,26.16,91.77,5.5,0.020548
solar,INDNE,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.013324,0.031775,0.133,0.0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.441739,0.209804,0.785,0.004,1012,26.16,91.77,5.5,0.115525
solar,INDNE,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),0.0,0.0,0.0,0.0,276,26.16,91.77,5.5,0.031507
solar,INDNE,2014,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,26.16,91.77,5.5,0.021005
solar,INDNE,2014,S2D5,S2,D5,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,26.16,91.77,5.5,0.021005
solar,INDNE,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.009978,0.025879,0.129,0.0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Solar day (06-17),0.285721,0.17086,0.7,0.0,1342,26.16,91.77,5.5,0.153196
solar,INDNE,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening peak (17-20),5e-06,7.4e-05,0.001,0.0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2014,S3D4,S3,D4,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,26.16,91.77,5.5,0.027854
solar,INDNE,2014,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,26.16,91.77,5.5,0.027854
solar,INDNE,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.002063,0.007013,0.045,0.0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Solar day (06-17),0.38759,0.228545,0.737,0.0,671,26.16,91.77,5.5,0.076598
solar,INDNE,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening peak (17-20),0.0,0.0,0.0,0.0,183,26.16,91.77,5.5,0.02089
solar,INDNE,2014,S4D4,S4,D4,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,26.16,91.77,5.5,0.013927
solar,INDNE,2014,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,26.16,91.77,5.5,0.013927
solar,INDNE,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.000428,0.002259,0.026,0.0,540,26.16,91.77,5.5,0.061644
solar,INDNE,2015,S1D2,S1,D2,Winter (Dec-Feb),Solar day (06-17),0.396117,0.235596,0.744,0.0,990,26.16,91.77,5.5,0.113014
solar,INDNE,2015,S1D3,S1,D3,Winter (Dec-Feb),Evening peak (17-20),0.0,0.0,0.0,0.0,270,26.16,91.77,5.5,0.030822
solar,INDNE,2015,S1D4,S1,D4,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,26.16,91.77,5.5,0.020548
solar,INDNE,2015,S1D5,S1,D5,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,26.16,91.77,5.5,0.020548
solar,INDNE,2015,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.012051,0.029415,0.128,0.0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2015,S2D2,S2,D2,Pre-monsoon (Mar-May),Solar day (06-17),0.398036,0.206177,0.781,0.0,1012,26.16,91.77,5.5,0.115525
solar,INDNE,2015,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening peak (17-20),0.0,0.0,0.0,0.0,276,26.16,91.77,5.5,0.031507
solar,INDNE,2015,S2D4,S2,D4,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,26.16,91.77,5.5,0.021005
