REGION,TECHNOLOGY,VALUE
GLOBAL,RNWHYDLKAXX,715.3023047627689
GLOBAL,RNWHYDNPLXX,3194.031795077555
GLOBAL,RNWNLIBGDXX,322.42856052959496
GLOBAL,RNWNLIBTNXX,1668.075396028121
GLOBAL,RNWNLIINDEA,696.6179112021726
GLOBAL,RNWNLIINDNE,964.8042103306797
GLOBAL,RNWNLIINDNO,3044.38438791923
GLOBAL,RNWNLIINDSO,3212.0096691680537
GLOBAL,RNWNLIINDWE,3292.1412569856243
GLOBAL,RNWNLILKAXX,917.5091557157947
GLOBAL,RNWNLIMDVXX,16.49608861494648
GLOBAL,RNWNLINPLXX,1235.9643005941234
GLOBAL,RNWRPOBGDXX,264.2717128339484
GLOBAL,RNWRPOBTNXX,1702.0863229733684
GLOBAL,RNWRPOINDEA,858.3272196749492
GLOBAL,RNWRPOINDNE,978.670799634394
GLOBAL,RNWRPOINDNO,2869.548951341917
GLOBAL,RNWRPOINDSO,3129.9505948165065
GLOBAL,RNWRPOINDWE,2969.5705127772435
GLOBAL,RNWRPOLKAXX,767.3889786107284
GLOBAL,RNWRPOMDVXX,14.926264096296316
GLOBAL,RNWRPONPLXX,987.4979129171953
GLOBAL,RNWSPVBGDXX,619.4985931444844
GLOBAL,RNWSPVBTNXX,7.734505104124709
GLOBAL,RNWSPVINDEA,366.03390484221376
GLOBAL,RNWSPVINDNE,88.68489926521542
GLOBAL,RNWSPVINDNO,14289.126465296684
GLOBAL,RNWSPVINDSO,8498.713819085146
GLOBAL,RNWSPVINDWE,9145.815561734717
GLOBAL,RNWSPVLKAXX,791.1260636749739
GLOBAL,RNWSPVMDVXX,47.29924079829546
GLOBAL,RNWSPVNPLXX,181.83507324529026
GLOBAL,RNWTRNBGDXX,259.7687221486093
GLOBAL,RNWTRNBTNXX,1815.7169632386447
GLOBAL,RNWTRNINDEA,862.4555756082763
GLOBAL,RNWTRNINDNE,960.6068066443617
GLOBAL,RNWTRNINDNO,32347.89963119077
GLOBAL,RNWTRNINDSO,28067.98712716774
GLOBAL,RNWTRNINDWE,21762.23736440385
GLOBAL,RNWTRNLKAXX,794.7277183728426
GLOBAL,RNWTRNMDVXX,16.233165545869937
GLOBAL,RNWTRNNPLXX,1158.5176052774034
GLOBAL,RNWWASINDEA,6.2189116377984
GLOBAL,RNWWASINDNO,230.39616959141762
GLOBAL,RNWWASINDSO,173.7037890068832
GLOBAL,RNWWASINDWE,108.69534859026241
GLOBAL,RNWWASLKAXX,10.160919521798398
GLOBAL,RNWWONBGDXX,40.12230448883809
GLOBAL,RNWWONBTNXX,0.017122573798275878
GLOBAL,RNWWONINDNO,2433.8039652247
GLOBAL,RNWWONINDSO,13618.656605615748
GLOBAL,RNWWONINDWE,9916.739018388522
GLOBAL,RNWWONLKAXX,835.8024261120562
GLOBAL,RNWWONMDVXX,0.3562774588172733
GLOBAL,TRNBGDXXINDEA,13970.610044626543
GLOBAL,TRNBGDXXINDNE,461.0500429426912
GLOBAL,TRNBTNXXBGDXX,1589.4629621599581
GLOBAL,TRNBTNXXINDEA,1867.8482333924762
GLOBAL,TRNBTNXXINDNE,43.68222585613352
GLOBAL,TRNINDEAINDNE,556.7276544962741
GLOBAL,TRNINDEAINDNO,1517.2544062715172
GLOBAL,TRNINDEAINDSO,1639.9129396793574
GLOBAL,TRNINDEAINDWE,475.523446584862
GLOBAL,TRNINDEANPLXX,307.8291906699682
GLOBAL,TRNINDNEINDNO,56.98279162529553
GLOBAL,TRNINDNOINDWE,2869.2479928213584
GLOBAL,TRNINDNONPLXX,236.26237353948298
GLOBAL,TRNINDSOINDWE,867.3220727738845
GLOBAL,TRNINDSOLKAXX,474.0595004501768
GLOBAL,TRNLKAXXMDVXX,256.0766650803587
GLOBAL,TRNNLIBGDXX,4325.457134860075
GLOBAL,TRNNLIINDEA,21647.775373235454
GLOBAL,TRNNLIINDNE,481.60133224344986
GLOBAL,TRNNLIINDNO,19272.346351269476
GLOBAL,TRNNLIINDSO,14769.10834162994
GLOBAL,TRNNLIINDWE,13019.667288600433
GLOBAL,TRNNLILKAXX,274.4961178773205
GLOBAL,TRNNLIMDVXX,40.121286132415776
GLOBAL,TRNNLINPLXX,5.261058121962247
GLOBAL,TRNNPLXXBGDXX,348.3352573521561
GLOBAL,TRNRPOBGDXX,3922.7371309518994
GLOBAL,TRNRPOINDEA,17381.876237590244
GLOBAL,TRNRPOINDNE,462.3836794228406
GLOBAL,TRNRPOINDNO,14740.006514341578
GLOBAL,TRNRPOINDSO,17129.327542632287
GLOBAL,TRNRPOINDWE,41466.04924708939
GLOBAL,TRNRPOLKAXX,309.03889090557084
GLOBAL,TRNRPOMDVXX,44.96122974631971
GLOBAL,TRNRPONPLXX,5.790895761966604
