REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D1,PWRHYDBGDXX,1,2038,3.633343607520001
GLOBAL,S1D2,PWRHYDBGDXX,1,2038,3.68633354832
GLOBAL,S1D3,PWRHYDBGDXX,1,2038,3.74815514592
GLOBAL,S1D4,PWRHYDBGDXX,1,2038,3.78348177312
GLOBAL,S1D5,PWRHYDBGDXX,1,2038,3.75875313408
GLOBAL,S2D1,PWRHYDBGDXX,1,2038,2.14079360832
GLOBAL,S2D2,PWRHYDBGDXX,1,2038,2.46226591584
GLOBAL,S2D3,PWRHYDBGDXX,1,2038,2.64419804592
GLOBAL,S2D4,PWRHYDBGDXX,1,2038,2.7060196435200004
GLOBAL,S2D5,PWRHYDBGDXX,1,2038,2.3050624248
GLOBAL,S3D1,PWRHYDBGDXX,1,2038,12.507392360159995
GLOBAL,S3D2,PWRHYDBGDXX,1,2038,12.44910342528
GLOBAL,S3D3,PWRHYDBGDXX,1,2038,12.593942596800002
GLOBAL,S3D4,PWRHYDBGDXX,1,2038,12.78470638368
GLOBAL,S3D5,PWRHYDBGDXX,1,2038,12.517990348319996
GLOBAL,S4D1,PWRHYDBGDXX,1,2038,11.89447537824
GLOBAL,S4D2,PWRHYDBGDXX,1,2038,1.7006707023663827
GLOBAL,S4D3,PWRHYDBGDXX,1,2038,11.80262614752
GLOBAL,S4D4,PWRHYDBGDXX,1,2038,11.954530644479998
GLOBAL,S4D5,PWRHYDBGDXX,1,2038,11.973960289440004
GLOBAL,S1D1,PWRHYDBGDXX,1,2039,3.8292496545600008
GLOBAL,S1D2,PWRHYDBGDXX,1,2039,3.88509675696
GLOBAL,S1D3,PWRHYDBGDXX,1,2039,3.95025170976
GLOBAL,S1D4,PWRHYDBGDXX,1,2039,3.98748311136
GLOBAL,S1D5,PWRHYDBGDXX,1,2039,3.96142113024
GLOBAL,S2D1,PWRHYDBGDXX,1,2039,2.25622293696
GLOBAL,S2D2,PWRHYDBGDXX,1,2039,2.59502869152
GLOBAL,S2D3,PWRHYDBGDXX,1,2039,2.7867704097599995
GLOBAL,S2D4,PWRHYDBGDXX,1,2039,2.8519253625600003
GLOBAL,S2D5,PWRHYDBGDXX,1,2039,2.4293489544
GLOBAL,S3D1,PWRHYDBGDXX,1,2039,13.181777736479996
GLOBAL,S3D2,PWRHYDBGDXX,1,2039,13.12034592384
GLOBAL,S3D3,PWRHYDBGDXX,1,2039,13.2729946704
GLOBAL,S3D4,PWRHYDBGDXX,1,2039,13.47404423904
GLOBAL,S3D5,PWRHYDBGDXX,1,2039,13.192947156959995
GLOBAL,S4D1,PWRHYDBGDXX,1,2039,12.53581291872
GLOBAL,S4D2,PWRHYDBGDXX,1,2039,1.7923690691070748
GLOBAL,S4D3,PWRHYDBGDXX,1,2039,12.43901127456
GLOBAL,S4D4,PWRHYDBGDXX,1,2039,12.59910630144
GLOBAL,S4D5,PWRHYDBGDXX,1,2039,12.619583572320003
GLOBAL,S1D2,PWRHYDBGDXX,1,2040,4.09439046672
GLOBAL,S1D3,PWRHYDBGDXX,1,2040,4.16305537632
GLOBAL,S1D4,PWRHYDBGDXX,1,2040,4.20229246752
GLOBAL,S1D5,PWRHYDBGDXX,1,2040,4.17482650368
GLOBAL,S2D1,PWRHYDBGDXX,1,2040,2.37776772672
GLOBAL,S2D2,PWRHYDBGDXX,1,2040,2.73482525664
GLOBAL,S2D3,PWRHYDBGDXX,1,2040,2.9368962763199997
GLOBAL,S2D4,PWRHYDBGDXX,1,2040,3.0055611859200004
GLOBAL,S2D5,PWRHYDBGDXX,1,2040,2.5602202008
GLOBAL,S3D1,PWRHYDBGDXX,1,2040,13.891892139359998
GLOBAL,S3D2,PWRHYDBGDXX,1,2040,9.885044071715631
GLOBAL,S3D3,PWRHYDBGDXX,1,2040,13.9880230128
GLOBAL,S3D4,PWRHYDBGDXX,1,2040,14.19990330528
GLOBAL,S3D5,PWRHYDBGDXX,1,2040,13.903663266719995
GLOBAL,S4D1,PWRHYDBGDXX,1,2040,13.21112860704
GLOBAL,S4D2,PWRHYDBGDXX,1,2040,13.020828714720002
GLOBAL,S4D3,PWRHYDBGDXX,1,2040,13.10911216992
GLOBAL,S4D4,PWRHYDBGDXX,1,2040,13.27783166208
GLOBAL,S4D5,PWRHYDBGDXX,1,2040,13.299412062240004
GLOBAL,S1D2,PWRHYDBGDXX,1,2041,4.31487283392
GLOBAL,S1D3,PWRHYDBGDXX,1,2041,4.38723533952
GLOBAL,S1D4,PWRHYDBGDXX,1,2041,4.428585342720001
GLOBAL,S1D5,PWRHYDBGDXX,1,2041,4.39964034048
GLOBAL,S2D1,PWRHYDBGDXX,1,2041,2.5058101939200004
GLOBAL,S2D2,PWRHYDBGDXX,1,2041,2.88209522304
GLOBAL,S2D3,PWRHYDBGDXX,1,2041,3.095047739519999
GLOBAL,S2D4,PWRHYDBGDXX,1,2041,3.1674102451200006
GLOBAL,S2D5,PWRHYDBGDXX,1,2041,2.6980877088
GLOBAL,S3D1,PWRHYDBGDXX,1,2041,14.639968632959995
GLOBAL,S3D2,PWRHYDBGDXX,1,2041,10.417352344344584
GLOBAL,S3D3,PWRHYDBGDXX,1,2041,14.741276140800002
GLOBAL,S3D4,PWRHYDBGDXX,1,2041,14.96456615808
GLOBAL,S3D5,PWRHYDBGDXX,1,2041,14.652373633919996
GLOBAL,S4D1,PWRHYDBGDXX,1,2041,13.922546077440002
GLOBAL,S4D2,PWRHYDBGDXX,1,2041,13.72199856192
GLOBAL,S4D3,PWRHYDBGDXX,1,2041,13.81503606912
GLOBAL,S4D4,PWRHYDBGDXX,1,2041,13.992841082879998
GLOBAL,S4D5,PWRHYDBGDXX,1,2041,14.015583584640003
GLOBAL,S1D2,PWRHYDBGDXX,1,2042,4.49981475984
GLOBAL,S1D3,PWRHYDBGDXX,1,2042,4.57527883104
GLOBAL,S1D4,PWRHYDBGDXX,1,2042,4.618401157440001
GLOBAL,S1D5,PWRHYDBGDXX,1,2042,4.58821552896
GLOBAL,S2D1,PWRHYDBGDXX,1,2042,2.613212979840001
GLOBAL,S2D2,PWRHYDBGDXX,1,2042,3.00562615008
GLOBAL,S2D3,PWRHYDBGDXX,1,2042,3.2277061310399997
GLOBAL,S2D4,PWRHYDBGDXX,1,2042,3.3031702022400005
GLOBAL,S2D5,PWRHYDBGDXX,1,2042,2.8137317976
GLOBAL,S3D1,PWRHYDBGDXX,1,2042,15.267459661919997
GLOBAL,S3D2,PWRHYDBGDXX,1,2042,15.19630782336
GLOBAL,S3D3,PWRHYDBGDXX,1,2042,15.373109361600005
GLOBAL,S3D4,PWRHYDBGDXX,1,2042,15.60596992416
GLOBAL,S3D5,PWRHYDBGDXX,1,2042,15.280396359839994
GLOBAL,S4D1,PWRHYDBGDXX,1,2042,14.519287298880002
GLOBAL,S4D2,PWRHYDBGDXX,1,2042,5.64523977189122
GLOBAL,S4D3,PWRHYDBGDXX,1,2042,14.40716925024
GLOBAL,S4D4,PWRHYDBGDXX,1,2042,14.59259525376
GLOBAL,S4D5,PWRHYDBGDXX,1,2042,14.616312533280004
GLOBAL,S1D1,PWRHYDBGDXX,1,2043,4.625199057600001
GLOBAL,S1D2,PWRHYDBGDXX,1,2043,4.6926545616
GLOBAL,S1D3,PWRHYDBGDXX,1,2043,4.771352649600001
GLOBAL,S1D4,PWRHYDBGDXX,1,2043,4.816322985600001
GLOBAL,S2D1,PWRHYDBGDXX,1,2043,2.7252023616000005
GLOBAL,S2D2,PWRHYDBGDXX,1,2043,3.1344324192
GLOBAL,S2D3,PWRHYDBGDXX,1,2043,3.3660296495999997
GLOBAL,S2D4,PWRHYDBGDXX,1,2043,3.4447277376000005
GLOBAL,S2D5,PWRHYDBGDXX,1,2043,2.934314424
GLOBAL,S3D1,PWRHYDBGDXX,1,2043,15.921747460799995
GLOBAL,S3D2,PWRHYDBGDXX,1,2043,15.8475464064
GLOBAL,S3D3,PWRHYDBGDXX,1,2043,16.031924784000005
GLOBAL,S3D4,PWRHYDBGDXX,1,2043,16.2747645984
GLOBAL,S3D5,PWRHYDBGDXX,1,2043,15.935238561599991
GLOBAL,S4D2,PWRHYDBGDXX,1,2043,14.47898039177146
GLOBAL,S4D3,PWRHYDBGDXX,1,2043,15.0245892576
GLOBAL,S4D4,PWRHYDBGDXX,1,2043,15.217961702399998
GLOBAL,S1D1,PWRHYDBGDXX,1,2044,4.8230511912
GLOBAL,S1D2,PWRHYDBGDXX,1,2044,4.8933922392
GLOBAL,S1D3,PWRHYDBGDXX,1,2044,4.9754567952
GLOBAL,S1D4,PWRHYDBGDXX,1,2044,5.0223508272
GLOBAL,S1D5,PWRHYDBGDXX,1,2044,4.9895250048
GLOBAL,S2D1,PWRHYDBGDXX,1,2044,2.8417783392000007
GLOBAL,S2D2,PWRHYDBGDXX,1,2044,3.2685140304
GLOBAL,S2D3,PWRHYDBGDXX,1,2044,3.510018295199999
GLOBAL,S2D4,PWRHYDBGDXX,1,2044,3.5920828512000007
GLOBAL,S2D5,PWRHYDBGDXX,1,2044,3.0598355879999994
GLOBAL,S3D1,PWRHYDBGDXX,1,2044,16.6028320296
GLOBAL,S3D2,PWRHYDBGDXX,1,2044,9.87333507534085
GLOBAL,S3D3,PWRHYDBGDXX,1,2044,16.717722408000004
GLOBAL,S3D4,PWRHYDBGDXX,1,2044,16.970950180800003
GLOBAL,S3D5,PWRHYDBGDXX,1,2044,16.616900239199992
GLOBAL,S4D1,PWRHYDBGDXX,1,2044,15.789220574400002
GLOBAL,S4D2,PWRHYDBGDXX,1,2044,15.5617845192
GLOBAL,S4D3,PWRHYDBGDXX,1,2044,15.6672960912
GLOBAL,S4D4,PWRHYDBGDXX,1,2044,15.868940428799998
GLOBAL,S4D5,PWRHYDBGDXX,1,2044,15.894732146400004
GLOBAL,S1D2,PWRHYDBGDXX,1,2045,5.10268594896
GLOBAL,S1D3,PWRHYDBGDXX,1,2045,5.1882604617600006
GLOBAL,S1D4,PWRHYDBGDXX,1,2045,5.237160183360001
GLOBAL,S2D1,PWRHYDBGDXX,1,2045,2.963323128960001
GLOBAL,S2D2,PWRHYDBGDXX,1,2045,3.40831059552
GLOBAL,S2D3,PWRHYDBGDXX,1,2045,3.660144161759999
GLOBAL,S2D4,PWRHYDBGDXX,1,2045,3.745718674560001
GLOBAL,S2D5,PWRHYDBGDXX,1,2045,3.1907068344
GLOBAL,S3D1,PWRHYDBGDXX,1,2045,17.312946432479997
GLOBAL,S3D2,PWRHYDBGDXX,1,2045,13.01722426257484
GLOBAL,S3D3,PWRHYDBGDXX,1,2045,17.432750750400004
GLOBAL,S3D4,PWRHYDBGDXX,1,2045,17.696809247040004
GLOBAL,S3D5,PWRHYDBGDXX,1,2045,17.327616348959992
GLOBAL,S4D1,PWRHYDBGDXX,1,2045,16.464536262720003
GLOBAL,S4D2,PWRHYDBGDXX,1,2045,16.22737261296
GLOBAL,S4D3,PWRHYDBGDXX,1,2045,16.337396986559998
GLOBAL,S4D4,PWRHYDBGDXX,1,2045,16.54766578944
GLOBAL,S4D5,PWRHYDBGDXX,1,2045,16.57456063632
GLOBAL,S1D2,PWRHYDBGDXX,1,2046,5.3211938472
GLOBAL,S1D3,PWRHYDBGDXX,1,2046,5.410432843200001
GLOBAL,S1D4,PWRHYDBGDXX,1,2046,5.461426555200001
GLOBAL,S1D5,PWRHYDBGDXX,1,2046,5.4257309568
GLOBAL,S2D1,PWRHYDBGDXX,1,2046,3.090218947200001
GLOBAL,S2D2,PWRHYDBGDXX,1,2046,3.5542617264
GLOBAL,S2D3,PWRHYDBGDXX,1,2046,3.816879343199999
GLOBAL,S2D4,PWRHYDBGDXX,1,2046,3.9061183392000007
GLOBAL,S2D5,PWRHYDBGDXX,1,2046,3.327339708
GLOBAL,S3D1,PWRHYDBGDXX,1,2046,18.0543237336
GLOBAL,S3D2,PWRHYDBGDXX,1,2046,17.529546704778593
GLOBAL,S3D3,PWRHYDBGDXX,1,2046,18.179258328000003
GLOBAL,S3D4,PWRHYDBGDXX,1,2046,18.454624372800005
GLOBAL,S3D5,PWRHYDBGDXX,1,2046,18.069621847199997
GLOBAL,S4D2,PWRHYDBGDXX,1,2046,16.9222633272
GLOBAL,S4D3,PWRHYDBGDXX,1,2046,17.0369991792
GLOBAL,S4D4,PWRHYDBGDXX,1,2046,17.2562721408
GLOBAL,S4D5,PWRHYDBGDXX,1,2046,17.284318682400002
GLOBAL,S1D1,PWRHYDBGDXX,1,2047,2.885339599622222
GLOBAL,S1D2,PWRHYDBGDXX,1,2047,5.46401376864
GLOBAL,S1D3,PWRHYDBGDXX,1,2047,5.5556479238400005
GLOBAL,S1D4,PWRHYDBGDXX,1,2047,5.608010298240001
GLOBAL,S1D5,PWRHYDBGDXX,1,2047,5.57135663616
GLOBAL,S2D1,PWRHYDBGDXX,1,2047,3.1731598886400008
GLOBAL,S2D2,PWRHYDBGDXX,1,2047,3.64965749568
GLOBAL,S2D3,PWRHYDBGDXX,1,2047,3.9193237238399994
GLOBAL,S2D4,PWRHYDBGDXX,1,2047,4.01095787904
GLOBAL,S2D5,PWRHYDBGDXX,1,2047,3.4166449295999994
GLOBAL,S3D1,PWRHYDBGDXX,1,2047,18.53889865632
GLOBAL,S3D2,PWRHYDBGDXX,1,2047,18.45250073856
GLOBAL,S3D3,PWRHYDBGDXX,1,2047,18.6671864736
GLOBAL,S3D4,PWRHYDBGDXX,1,2047,18.949943295360004
GLOBAL,S3D5,PWRHYDBGDXX,1,2047,18.554607368639992
GLOBAL,S4D2,PWRHYDBGDXX,1,2047,17.376453944639998
GLOBAL,S4D3,PWRHYDBGDXX,1,2047,17.494269287039998
GLOBAL,S4D4,PWRHYDBGDXX,1,2047,17.719427496959998
GLOBAL,S1D1,PWRHYDBGDXX,1,2048,5.38547020704
GLOBAL,S1D2,PWRHYDBGDXX,1,2048,5.46401376864
GLOBAL,S1D3,PWRHYDBGDXX,1,2048,5.5556479238400005
GLOBAL,S1D4,PWRHYDBGDXX,1,2048,5.608010298240001
GLOBAL,S1D5,PWRHYDBGDXX,1,2048,5.57135663616
GLOBAL,S2D1,PWRHYDBGDXX,1,2048,3.1731598886400008
GLOBAL,S2D2,PWRHYDBGDXX,1,2048,3.64965749568
GLOBAL,S2D3,PWRHYDBGDXX,1,2048,3.9193237238399994
GLOBAL,S2D4,PWRHYDBGDXX,1,2048,4.01095787904
GLOBAL,S2D5,PWRHYDBGDXX,1,2048,3.4166449295999994
GLOBAL,S3D1,PWRHYDBGDXX,1,2048,18.53889865632
GLOBAL,S3D2,PWRHYDBGDXX,1,2048,18.45250073856
GLOBAL,S3D3,PWRHYDBGDXX,1,2048,18.6671864736
GLOBAL,S3D4,PWRHYDBGDXX,1,2048,18.949943295360004
GLOBAL,S3D5,PWRHYDBGDXX,1,2048,18.554607368639992
GLOBAL,S4D1,PWRHYDBGDXX,1,2048,17.63041146048
GLOBAL,S4D2,PWRHYDBGDXX,1,2048,2.520794174441217
GLOBAL,S4D3,PWRHYDBGDXX,1,2048,17.494269287039998
GLOBAL,S4D4,PWRHYDBGDXX,1,2048,17.719427496959998
GLOBAL,S4D5,PWRHYDBGDXX,1,2048,17.74822680288
GLOBAL,S1D1,PWRHYDBGDXX,1,2049,5.38547020704
GLOBAL,S1D2,PWRHYDBGDXX,1,2049,5.46401376864
GLOBAL,S1D3,PWRHYDBGDXX,1,2049,5.5556479238400005
GLOBAL,S1D4,PWRHYDBGDXX,1,2049,5.608010298240001
GLOBAL,S1D5,PWRHYDBGDXX,1,2049,5.57135663616
GLOBAL,S2D1,PWRHYDBGDXX,1,2049,3.1731598886400008
GLOBAL,S2D2,PWRHYDBGDXX,1,2049,3.64965749568
GLOBAL,S2D3,PWRHYDBGDXX,1,2049,3.9193237238399994
GLOBAL,S2D4,PWRHYDBGDXX,1,2049,4.01095787904
GLOBAL,S2D5,PWRHYDBGDXX,1,2049,3.4166449295999994
GLOBAL,S3D1,PWRHYDBGDXX,1,2049,18.53889865632
GLOBAL,S3D2,PWRHYDBGDXX,1,2049,11.024670853460616
GLOBAL,S3D3,PWRHYDBGDXX,1,2049,18.6671864736
GLOBAL,S3D4,PWRHYDBGDXX,1,2049,18.949943295360004
GLOBAL,S3D5,PWRHYDBGDXX,1,2049,18.554607368639992
GLOBAL,S4D1,PWRHYDBGDXX,1,2049,17.63041146048
GLOBAL,S4D2,PWRHYDBGDXX,1,2049,17.376453944639998
GLOBAL,S4D3,PWRHYDBGDXX,1,2049,17.494269287039998
GLOBAL,S4D4,PWRHYDBGDXX,1,2049,17.719427496959998
GLOBAL,S4D5,PWRHYDBGDXX,1,2049,17.74822680288
GLOBAL,S1D1,PWRHYDBGDXX,1,2050,5.38547020704
GLOBAL,S1D2,PWRHYDBGDXX,1,2050,5.46401376864
GLOBAL,S1D3,PWRHYDBGDXX,1,2050,5.5556479238400005
GLOBAL,S1D4,PWRHYDBGDXX,1,2050,5.608010298240001
GLOBAL,S1D5,PWRHYDBGDXX,1,2050,5.57135663616
GLOBAL,S2D1,PWRHYDBGDXX,1,2050,3.1731598886400008
GLOBAL,S2D2,PWRHYDBGDXX,1,2050,3.64965749568
GLOBAL,S2D3,PWRHYDBGDXX,1,2050,3.9193237238399994
GLOBAL,S2D4,PWRHYDBGDXX,1,2050,4.01095787904
GLOBAL,S2D5,PWRHYDBGDXX,1,2050,3.4166449295999994
GLOBAL,S3D1,PWRHYDBGDXX,1,2050,18.53889865632
GLOBAL,S3D2,PWRHYDBGDXX,1,2050,18.45250073856
GLOBAL,S3D3,PWRHYDBGDXX,1,2050,18.6671864736
GLOBAL,S3D4,PWRHYDBGDXX,1,2050,18.949943295360004
GLOBAL,S3D5,PWRHYDBGDXX,1,2050,18.554607368639992
GLOBAL,S4D1,PWRHYDBGDXX,1,2050,17.63041146048
GLOBAL,S4D2,PWRHYDBGDXX,1,2050,2.520794174441217
GLOBAL,S4D3,PWRHYDBGDXX,1,2050,17.494269287039998
GLOBAL,S4D4,PWRHYDBGDXX,1,2050,17.719427496959998
GLOBAL,S4D5,PWRHYDBGDXX,1,2050,17.74822680288
GLOBAL,S1D1,PWRHYDBTNXX,1,2023,15.041126736
GLOBAL,S1D2,PWRHYDBTNXX,1,2023,15.041126736
GLOBAL,S1D3,PWRHYDBTNXX,1,2023,15.041126736
GLOBAL,S1D4,PWRHYDBTNXX,1,2023,15.041126736
GLOBAL,S1D5,PWRHYDBTNXX,1,2023,15.041126736
GLOBAL,S2D1,PWRHYDBTNXX,1,2023,14.394512592
GLOBAL,S2D2,PWRHYDBTNXX,1,2023,14.394512592
GLOBAL,S2D3,PWRHYDBTNXX,1,2023,14.394512592
GLOBAL,S2D4,PWRHYDBTNXX,1,2023,14.394512592
GLOBAL,S2D5,PWRHYDBTNXX,1,2023,14.394512592
GLOBAL,S3D1,PWRHYDBTNXX,1,2023,56.47959308627118
GLOBAL,S3D2,PWRHYDBTNXX,1,2023,56.47959308627118
GLOBAL,S3D3,PWRHYDBTNXX,1,2023,56.47959308627118
GLOBAL,S3D4,PWRHYDBTNXX,1,2023,56.47959308627118
GLOBAL,S3D5,PWRHYDBTNXX,1,2023,56.47959308627118
GLOBAL,S4D1,PWRHYDBTNXX,1,2023,46.269650736
GLOBAL,S4D2,PWRHYDBTNXX,1,2023,46.269650736
GLOBAL,S4D3,PWRHYDBTNXX,1,2023,46.269650736
GLOBAL,S4D4,PWRHYDBTNXX,1,2023,46.269650736
GLOBAL,S4D5,PWRHYDBTNXX,1,2023,46.269650736
GLOBAL,S1D1,PWRHYDBTNXX,1,2024,16.121763910080002
GLOBAL,S1D2,PWRHYDBTNXX,1,2024,16.121763910080002
GLOBAL,S1D3,PWRHYDBTNXX,1,2024,16.121763910080002
GLOBAL,S1D4,PWRHYDBTNXX,1,2024,16.121763910080002
GLOBAL,S1D5,PWRHYDBTNXX,1,2024,16.121763910080002
GLOBAL,S2D1,PWRHYDBTNXX,1,2024,15.42869345376
GLOBAL,S2D2,PWRHYDBTNXX,1,2024,15.42869345376
GLOBAL,S2D3,PWRHYDBTNXX,1,2024,15.42869345376
GLOBAL,S2D4,PWRHYDBTNXX,1,2024,15.42869345376
GLOBAL,S2D5,PWRHYDBTNXX,1,2024,15.42869345376
GLOBAL,S3D1,PWRHYDBTNXX,1,2024,60.53739732774832
GLOBAL,S3D2,PWRHYDBTNXX,1,2024,60.53739732774832
GLOBAL,S3D3,PWRHYDBTNXX,1,2024,60.53739732774832
GLOBAL,S3D4,PWRHYDBTNXX,1,2024,60.53739732774832
GLOBAL,S3D5,PWRHYDBTNXX,1,2024,60.53739732774832
GLOBAL,S4D1,PWRHYDBTNXX,1,2024,49.59391663008
GLOBAL,S4D2,PWRHYDBTNXX,1,2024,49.59391663008
GLOBAL,S4D3,PWRHYDBTNXX,1,2024,49.59391663008
GLOBAL,S4D4,PWRHYDBTNXX,1,2024,49.59391663008
GLOBAL,S4D5,PWRHYDBTNXX,1,2024,49.59391663008
GLOBAL,S1D1,PWRHYDBTNXX,1,2025,23.54162273856
GLOBAL,S1D2,PWRHYDBTNXX,1,2025,23.54162273856
GLOBAL,S1D3,PWRHYDBTNXX,1,2025,23.54162273856
GLOBAL,S1D4,PWRHYDBTNXX,1,2025,23.54162273856
GLOBAL,S1D5,PWRHYDBTNXX,1,2025,23.54162273856
GLOBAL,S2D1,PWRHYDBTNXX,1,2025,22.52957447232
GLOBAL,S2D2,PWRHYDBTNXX,1,2025,22.52957447232
GLOBAL,S2D3,PWRHYDBTNXX,1,2025,22.52957447232
GLOBAL,S2D4,PWRHYDBTNXX,1,2025,22.52957447232
GLOBAL,S2D5,PWRHYDBTNXX,1,2025,22.52957447232
GLOBAL,S3D1,PWRHYDBTNXX,1,2025,88.39904723906163
GLOBAL,S3D2,PWRHYDBTNXX,1,2025,88.39904723906163
GLOBAL,S3D3,PWRHYDBTNXX,1,2025,88.39904723906163
GLOBAL,S3D4,PWRHYDBTNXX,1,2025,88.39904723906163
GLOBAL,S3D5,PWRHYDBTNXX,1,2025,88.39904723906163
GLOBAL,S4D1,PWRHYDBTNXX,1,2025,72.41895377855998
GLOBAL,S4D2,PWRHYDBTNXX,1,2025,72.41895377855998
GLOBAL,S4D3,PWRHYDBTNXX,1,2025,72.41895377855998
GLOBAL,S4D4,PWRHYDBTNXX,1,2025,72.41895377855998
GLOBAL,S4D5,PWRHYDBTNXX,1,2025,72.41895377855998
GLOBAL,S1D1,PWRHYDBTNXX,1,2026,24.7791265992
GLOBAL,S1D2,PWRHYDBTNXX,1,2026,24.7791265992
GLOBAL,S1D3,PWRHYDBTNXX,1,2026,24.7791265992
GLOBAL,S1D4,PWRHYDBTNXX,1,2026,24.7791265992
GLOBAL,S1D5,PWRHYDBTNXX,1,2026,24.7791265992
GLOBAL,S2D1,PWRHYDBTNXX,1,2026,23.7138783624
GLOBAL,S2D2,PWRHYDBTNXX,1,2026,23.7138783624
GLOBAL,S2D3,PWRHYDBTNXX,1,2026,23.7138783624
GLOBAL,S2D4,PWRHYDBTNXX,1,2026,23.7138783624
GLOBAL,S2D5,PWRHYDBTNXX,1,2026,23.7138783624
GLOBAL,S3D1,PWRHYDBTNXX,1,2026,93.04588758010813
GLOBAL,S3D2,PWRHYDBTNXX,1,2026,93.04588758010813
GLOBAL,S3D3,PWRHYDBTNXX,1,2026,93.04588758010813
GLOBAL,S3D4,PWRHYDBTNXX,1,2026,93.04588758010813
GLOBAL,S3D5,PWRHYDBTNXX,1,2026,93.04588758010813
GLOBAL,S4D1,PWRHYDBTNXX,1,2026,76.22577439919998
GLOBAL,S4D2,PWRHYDBTNXX,1,2026,76.22577439919998
GLOBAL,S4D3,PWRHYDBTNXX,1,2026,76.22577439919998
GLOBAL,S4D4,PWRHYDBTNXX,1,2026,76.22577439919998
GLOBAL,S4D5,PWRHYDBTNXX,1,2026,76.22577439919998
GLOBAL,S1D1,PWRHYDBTNXX,1,2027,28.6911106344
GLOBAL,S1D2,PWRHYDBTNXX,1,2027,28.6911106344
GLOBAL,S1D3,PWRHYDBTNXX,1,2027,28.6911106344
GLOBAL,S1D4,PWRHYDBTNXX,1,2027,28.6911106344
GLOBAL,S1D5,PWRHYDBTNXX,1,2027,28.6911106344
GLOBAL,S2D1,PWRHYDBTNXX,1,2027,27.4576872168
GLOBAL,S2D2,PWRHYDBTNXX,1,2027,27.4576872168
GLOBAL,S2D3,PWRHYDBTNXX,1,2027,27.4576872168
GLOBAL,S2D4,PWRHYDBTNXX,1,2027,27.4576872168
GLOBAL,S2D5,PWRHYDBTNXX,1,2027,27.4576872168
GLOBAL,S3D1,PWRHYDBTNXX,1,2027,117.93209813279998
GLOBAL,S3D2,PWRHYDBTNXX,1,2027,117.93209813279998
GLOBAL,S3D3,PWRHYDBTNXX,1,2027,117.93209813279998
GLOBAL,S3D4,PWRHYDBTNXX,1,2027,117.93209813279998
GLOBAL,S3D5,PWRHYDBTNXX,1,2027,117.93209813279998
GLOBAL,S4D1,PWRHYDBTNXX,1,2027,88.2598552344
GLOBAL,S4D2,PWRHYDBTNXX,1,2027,51.916336500981295
GLOBAL,S4D3,PWRHYDBTNXX,1,2027,88.2598552344
GLOBAL,S4D4,PWRHYDBTNXX,1,2027,43.42859603647591
GLOBAL,S4D5,PWRHYDBTNXX,1,2027,88.2598552344
GLOBAL,S1D1,PWRHYDBTNXX,1,2028,33.05949280704
GLOBAL,S1D2,PWRHYDBTNXX,1,2028,33.05949280704
GLOBAL,S1D3,PWRHYDBTNXX,1,2028,33.05949280704
GLOBAL,S1D4,PWRHYDBTNXX,1,2028,33.05949280704
GLOBAL,S1D5,PWRHYDBTNXX,1,2028,33.05949280704
GLOBAL,S2D1,PWRHYDBTNXX,1,2028,31.63827377088
GLOBAL,S2D2,PWRHYDBTNXX,1,2028,31.63827377088
GLOBAL,S2D3,PWRHYDBTNXX,1,2028,31.63827377088
GLOBAL,S2D4,PWRHYDBTNXX,1,2028,31.63827377088
GLOBAL,S2D5,PWRHYDBTNXX,1,2028,31.63827377088
GLOBAL,S3D1,PWRHYDBTNXX,1,2028,135.88792011648
GLOBAL,S3D2,PWRHYDBTNXX,1,2028,135.88792011648
GLOBAL,S3D3,PWRHYDBTNXX,1,2028,63.76017594180856
GLOBAL,S3D4,PWRHYDBTNXX,1,2028,135.88792011648
GLOBAL,S3D5,PWRHYDBTNXX,1,2028,135.88792011648
GLOBAL,S4D1,PWRHYDBTNXX,1,2028,101.69791216704
GLOBAL,S4D2,PWRHYDBTNXX,1,2028,101.69791216704
GLOBAL,S4D3,PWRHYDBTNXX,1,2028,101.69791216704
GLOBAL,S4D4,PWRHYDBTNXX,1,2028,101.69791216704
GLOBAL,S4D5,PWRHYDBTNXX,1,2028,36.10195304085589
GLOBAL,S1D1,PWRHYDBTNXX,1,2029,34.5752252352
GLOBAL,S1D2,PWRHYDBTNXX,1,2029,34.5752252352
GLOBAL,S1D3,PWRHYDBTNXX,1,2029,34.5752252352
GLOBAL,S1D4,PWRHYDBTNXX,1,2029,34.5752252352
GLOBAL,S1D5,PWRHYDBTNXX,1,2029,34.5752252352
GLOBAL,S2D1,PWRHYDBTNXX,1,2029,33.0888452544
GLOBAL,S2D2,PWRHYDBTNXX,1,2029,33.0888452544
GLOBAL,S2D3,PWRHYDBTNXX,1,2029,33.0888452544
GLOBAL,S2D4,PWRHYDBTNXX,1,2029,33.0888452544
GLOBAL,S2D5,PWRHYDBTNXX,1,2029,33.0888452544
GLOBAL,S3D1,PWRHYDBTNXX,1,2029,129.830343592304
GLOBAL,S3D2,PWRHYDBTNXX,1,2029,129.830343592304
GLOBAL,S3D3,PWRHYDBTNXX,1,2029,129.830343592304
GLOBAL,S3D4,PWRHYDBTNXX,1,2029,129.830343592304
