REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRCOAINDNO,CO2IND,2,2026,325.4100560862373
GLOBAL,PWRCOAINDNO,CO2IND,2,2027,325.12599133137434
GLOBAL,PWRCOAINDNO,CO2IND,2,2028,337.97056082287315
GLOBAL,PWRCOAINDNO,CO2IND,2,2029,355.8357460313868
GLOBAL,PWRCOAINDNO,CO2IND,2,2030,357.56413286680606
GLOBAL,PWRCOAINDNO,CO2IND,2,2031,363.96746905588196
GLOBAL,PWRCOAINDNO,CO2IND,2,2032,391.6401556454389
GLOBAL,PWRCOAINDNO,CO2IND,2,2033,419.3128422349959
GLOBAL,PWRCOAINDNO,CO2IND,2,2034,446.98552882455266
GLOBAL,PWRCOAINDNO,CO2IND,2,2035,462.59675090444205
GLOBAL,PWRCOAINDNO,CO2IND,2,2036,490.2694374939988
GLOBAL,PWRCOAINDNO,CO2IND,2,2037,520.3621264889493
GLOBAL,PWRCOAINDNO,CO2IND,2,2038,550.4548154838999
GLOBAL,PWRCOAINDNO,CO2IND,2,2039,580.5475044788502
GLOBAL,PWRCOAINDNO,CO2IND,2,2040,609.2944251518343
GLOBAL,PWRCOAINDNO,CO2IND,2,2041,639.3372708756007
GLOBAL,PWRCOAINDNO,CO2IND,2,2042,673.0886047613367
GLOBAL,PWRCOAINDNO,CO2IND,2,2043,708.2273670165958
GLOBAL,PWRCOAINDNO,CO2IND,2,2044,744.3406768129142
GLOBAL,PWRCOAINDNO,CO2IND,2,2045,781.203123535833
GLOBAL,PWRCOAINDNO,CO2IND,2,2046,820.7050318432387
GLOBAL,PWRCOAINDNO,CO2IND,2,2047,861.8011808991099
GLOBAL,PWRCOAINDNO,CO2IND,2,2048,904.5555486336235
GLOBAL,PWRCOAINDNO,CO2IND,2,2049,949.0358326240583
GLOBAL,PWRCOAINDNO,CO2IND,2,2050,995.3112183065358
GLOBAL,PWRCOAINDSO,CO2IND,2,2023,196.22815153956373
GLOBAL,PWRCOAINDSO,CO2IND,2,2024,205.89016381499152
GLOBAL,PWRCOAINDSO,CO2IND,2,2025,188.53477193498833
GLOBAL,PWRCOAINDSO,CO2IND,2,2026,201.44408722884228
GLOBAL,PWRCOAINDSO,CO2IND,2,2027,212.22199220171058
GLOBAL,PWRCOAINDSO,CO2IND,2,2028,230.06145830510883
GLOBAL,PWRCOAINDSO,CO2IND,2,2029,238.81802194993446
GLOBAL,PWRCOAINDSO,CO2IND,2,2030,248.80773366845995
GLOBAL,PWRCOAINDSO,CO2IND,2,2031,257.88811013101696
GLOBAL,PWRCOAINDSO,CO2IND,2,2032,271.7587846988903
GLOBAL,PWRCOAINDSO,CO2IND,2,2033,283.3893214724053
GLOBAL,PWRCOAINDSO,CO2IND,2,2034,292.52357603454004
GLOBAL,PWRCOAINDSO,CO2IND,2,2035,297.32958210242475
GLOBAL,PWRCOAINDSO,CO2IND,2,2036,306.10155531172455
GLOBAL,PWRCOAINDSO,CO2IND,2,2037,315.3012314193881
GLOBAL,PWRCOAINDSO,CO2IND,2,2038,324.45127311237593
GLOBAL,PWRCOAINDSO,CO2IND,2,2039,337.78840207011945
GLOBAL,PWRCOAINDSO,CO2IND,2,2040,356.66799310503694
GLOBAL,PWRCOAINDSO,CO2IND,2,2041,373.8222263542817
GLOBAL,PWRCOAINDSO,CO2IND,2,2042,389.6694633743957
GLOBAL,PWRCOAINDSO,CO2IND,2,2043,406.2217367561403
GLOBAL,PWRCOAINDSO,CO2IND,2,2044,426.8058751504818
GLOBAL,PWRCOAINDSO,CO2IND,2,2045,456.42200067712616
GLOBAL,PWRCOAINDSO,CO2IND,2,2046,479.9343596252286
GLOBAL,PWRCOAINDSO,CO2IND,2,2047,500.0221945299972
GLOBAL,PWRCOAINDSO,CO2IND,2,2048,521.2813197490646
GLOBAL,PWRCOAINDSO,CO2IND,2,2049,555.4468708193426
GLOBAL,PWRCOAINDSO,CO2IND,2,2050,611.1690098664141
GLOBAL,PWRCOAINDWE,CO2IND,2,2023,356.5199965499339
GLOBAL,PWRCOAINDWE,CO2IND,2,2024,375.42878561345753
GLOBAL,PWRCOAINDWE,CO2IND,2,2025,398.19740683197654
GLOBAL,PWRCOAINDWE,CO2IND,2,2026,411.8646477492024
GLOBAL,PWRCOAINDWE,CO2IND,2,2027,440.08321064569645
GLOBAL,PWRCOAINDWE,CO2IND,2,2028,464.300734954495
GLOBAL,PWRCOAINDWE,CO2IND,2,2029,497.77265982188976
GLOBAL,PWRCOAINDWE,CO2IND,2,2030,515.2241171836529
GLOBAL,PWRCOAINDWE,CO2IND,2,2031,554.1184259822056
GLOBAL,PWRCOAINDWE,CO2IND,2,2032,583.724885921214
GLOBAL,PWRCOAINDWE,CO2IND,2,2033,604.0088452582744
GLOBAL,PWRCOAINDWE,CO2IND,2,2034,624.3050784594069
GLOBAL,PWRCOAINDWE,CO2IND,2,2035,629.2702242574575
GLOBAL,PWRCOAINDWE,CO2IND,2,2036,663.9445155795316
GLOBAL,PWRCOAINDWE,CO2IND,2,2037,687.8624894613109
GLOBAL,PWRCOAINDWE,CO2IND,2,2038,704.1516232876897
GLOBAL,PWRCOAINDWE,CO2IND,2,2039,720.8351715503491
GLOBAL,PWRCOAINDWE,CO2IND,2,2040,741.7670688580697
GLOBAL,PWRCOAINDWE,CO2IND,2,2041,766.8999270091232
GLOBAL,PWRCOAINDWE,CO2IND,2,2042,794.5510321659375
GLOBAL,PWRCOAINDWE,CO2IND,2,2043,820.3796619332031
GLOBAL,PWRCOAINDWE,CO2IND,2,2044,847.8176739338744
GLOBAL,PWRCOAINDWE,CO2IND,2,2045,880.1683800098396
GLOBAL,PWRCOAINDWE,CO2IND,2,2046,909.3131941299753
GLOBAL,PWRCOAINDWE,CO2IND,2,2047,945.4466871681296
GLOBAL,PWRCOAINDWE,CO2IND,2,2048,982.9226683424158
GLOBAL,PWRCOAINDWE,CO2IND,2,2049,1025.4421852375947
GLOBAL,PWRCOAINDWE,CO2IND,2,2050,1093.4168139765718
GLOBAL,PWRCOALKAXX,CO2LKA,2,2023,5.955760536297248
GLOBAL,PWRCOALKAXX,CO2LKA,2,2024,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2025,5.955760536297252
GLOBAL,PWRCOALKAXX,CO2LKA,2,2026,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2027,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2028,5.298879960786188
GLOBAL,PWRCOALKAXX,CO2LKA,2,2029,4.358731351941903
GLOBAL,PWRCOALKAXX,CO2LKA,2,2030,4.038229924435258
GLOBAL,PWRCOALKAXX,CO2LKA,2,2031,4.2013439216328665
GLOBAL,PWRCOALKAXX,CO2LKA,2,2032,4.451556014832531
GLOBAL,PWRCOALKAXX,CO2LKA,2,2033,4.5777265877067155
GLOBAL,PWRCOALKAXX,CO2LKA,2,2034,4.473660165881213
GLOBAL,PWRCOALKAXX,CO2LKA,2,2035,4.559927559768334
GLOBAL,PWRCOALKAXX,CO2LKA,2,2036,4.604802660855072
GLOBAL,PWRCOALKAXX,CO2LKA,2,2037,4.604802660855072
GLOBAL,PWRCOALKAXX,CO2LKA,2,2038,4.604802660855072
GLOBAL,PWRCOALKAXX,CO2LKA,2,2039,4.604802660855072
GLOBAL,PWRCOALKAXX,CO2LKA,2,2040,4.716181370370351
GLOBAL,PWRCOALKAXX,CO2LKA,2,2041,5.237971952892834
GLOBAL,PWRCOALKAXX,CO2LKA,2,2042,5.76651631585118
GLOBAL,PWRCOALKAXX,CO2LKA,2,2043,5.728989534894132
GLOBAL,PWRCOALKAXX,CO2LKA,2,2044,5.939769730808746
GLOBAL,PWRCOALKAXX,CO2LKA,2,2045,5.955760536297248
GLOBAL,PWRCOALKAXX,CO2LKA,2,2046,5.955760536297251
GLOBAL,PWRCOALKAXX,CO2LKA,2,2047,5.955760536297248
GLOBAL,PWRCOALKAXX,CO2LKA,2,2048,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2049,5.955760536297249
GLOBAL,PWRCOALKAXX,CO2LKA,2,2050,5.955760536297251
GLOBAL,PWRNGSINDEA,CO2IND,2,2029,-4.645173135031655e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2031,3.122299574442878e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2032,4.645173135031655e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2034,0.011112138525077999
GLOBAL,PWRNGSINDEA,CO2IND,2,2035,3.122299574442878e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2037,3.483879851273742e-16
GLOBAL,PWRNGSINDEA,CO2IND,2,2038,0.034708862920434964
GLOBAL,PWRNGSINDEA,CO2IND,2,2039,0.03654932040529865
GLOBAL,PWRNGSINDEA,CO2IND,2,2040,0.053745835259581314
GLOBAL,PWRNGSINDEA,CO2IND,2,2041,0.05632248274805157
GLOBAL,PWRNGSINDEA,CO2IND,2,2042,0.05923257873503085
GLOBAL,PWRNGSINDEA,CO2IND,2,2043,0.062294242221340036
GLOBAL,PWRNGSINDEA,CO2IND,2,2044,0.06547715970710402
GLOBAL,PWRNGSINDEA,CO2IND,2,2045,0.0688116446921868
GLOBAL,PWRNGSINDEA,CO2IND,2,2046,0.07229769717659257
GLOBAL,PWRNGSINDEA,CO2IND,2,2047,0.054261017141990116
GLOBAL,PWRNGSINDEA,CO2IND,2,2048,0.056989224707789374
GLOBAL,PWRNGSINDEA,CO2IND,2,2049,0.05984734691958247
GLOBAL,PWRNGSINDEA,CO2IND,2,2050,0.06283538377734574
GLOBAL,PWRNGSINDNE,CO2IND,2,2024,0.14321400321942
GLOBAL,PWRNGSINDNE,CO2IND,2,2025,0.14321400321942
GLOBAL,PWRNGSINDNE,CO2IND,2,2026,0.14321400321942
GLOBAL,PWRNGSINDNE,CO2IND,2,2027,0.15303684956636157
GLOBAL,PWRNGSINDNE,CO2IND,2,2028,0.1633671809697564
GLOBAL,PWRNGSINDNE,CO2IND,2,2029,0.174738286810962
GLOBAL,PWRNGSINDNE,CO2IND,2,2030,0.1854986902960968
GLOBAL,PWRNGSINDNE,CO2IND,2,2031,0.6602676606239674
GLOBAL,PWRNGSINDNE,CO2IND,2,2032,0.6601265596529066
GLOBAL,PWRNGSINDNE,CO2IND,2,2033,0.7036890307939417
GLOBAL,PWRNGSINDNE,CO2IND,2,2034,0.747251501934977
GLOBAL,PWRNGSINDNE,CO2IND,2,2035,0.7922042452555497
GLOBAL,PWRNGSINDNE,CO2IND,2,2036,0.835766716396585
GLOBAL,PWRNGSINDNE,CO2IND,2,2037,0.8860479023001802
GLOBAL,PWRNGSINDNE,CO2IND,2,2038,1.0046811510954237
GLOBAL,PWRNGSINDNE,CO2IND,2,2039,1.0536810295288992
GLOBAL,PWRNGSINDNE,CO2IND,2,2040,1.1152338338936842
GLOBAL,PWRNGSINDNE,CO2IND,2,2041,1.1671345797334118
GLOBAL,PWRNGSINDNE,CO2IND,2,2042,1.2264411164528226
GLOBAL,PWRNGSINDNE,CO2IND,2,2043,1.2884871937008957
GLOBAL,PWRNGSINDNE,CO2IND,2,2044,1.3533932308415295
GLOBAL,PWRNGSINDNE,CO2IND,2,2045,1.6023540706851973
GLOBAL,PWRNGSINDNE,CO2IND,2,2046,1.7067878396274416
GLOBAL,PWRNGSINDNE,CO2IND,2,2047,1.7695759231063606
GLOBAL,PWRNGSINDNE,CO2IND,2,2048,1.802069675281588
GLOBAL,PWRNGSINDNE,CO2IND,2,2049,1.8770278280385682
GLOBAL,PWRNGSINDNE,CO2IND,2,2050,1.990063759886402
GLOBAL,PWRNGSINDNO,CO2IND,2,2030,0.8403756318947753
GLOBAL,PWRNGSINDNO,CO2IND,2,2031,2.4742108114102392
GLOBAL,PWRNGSINDNO,CO2IND,2,2032,4.358648886894839
GLOBAL,PWRNGSINDNO,CO2IND,2,2033,5.136088367608546
GLOBAL,PWRNGSINDNO,CO2IND,2,2034,5.406660699374167
GLOBAL,PWRNGSINDNO,CO2IND,2,2035,4.575906232499949
GLOBAL,PWRNGSINDNO,CO2IND,2,2036,5.801829343890981
GLOBAL,PWRNGSINDNO,CO2IND,2,2037,5.7488087251988595
GLOBAL,PWRNGSINDNO,CO2IND,2,2038,5.6083038434261585
GLOBAL,PWRNGSINDNO,CO2IND,2,2039,5.467770428424938
GLOBAL,PWRNGSINDNO,CO2IND,2,2040,5.745937808423001
GLOBAL,PWRNGSINDNO,CO2IND,2,2041,5.6159411064242475
GLOBAL,PWRNGSINDNO,CO2IND,2,2042,5.503011533461181
GLOBAL,PWRNGSINDNO,CO2IND,2,2043,5.63673792313896
GLOBAL,PWRNGSINDNO,CO2IND,2,2044,5.80632245732496
GLOBAL,PWRNGSINDNO,CO2IND,2,2045,6.0240961007964255
GLOBAL,PWRNGSINDNO,CO2IND,2,2046,6.136226618589832
GLOBAL,PWRNGSINDNO,CO2IND,2,2047,6.011490803377946
GLOBAL,PWRNGSINDNO,CO2IND,2,2048,5.987053380023312
GLOBAL,PWRNGSINDNO,CO2IND,2,2049,5.9809839652663275
GLOBAL,PWRNGSINDNO,CO2IND,2,2050,6.147676840155313
GLOBAL,PWRNGSINDSO,CO2IND,2,2031,9.223472829944515e-16
GLOBAL,PWRNGSINDSO,CO2IND,2,2032,1.537255229777657e-15
GLOBAL,PWRNGSINDSO,CO2IND,2,2033,0.09557854436029384
GLOBAL,PWRNGSINDSO,CO2IND,2,2034,1.4677648288577891
GLOBAL,PWRNGSINDSO,CO2IND,2,2035,3.4714068157806706
GLOBAL,PWRNGSINDSO,CO2IND,2,2036,3.3277189437715182
GLOBAL,PWRNGSINDSO,CO2IND,2,2037,4.581494231060874
GLOBAL,PWRNGSINDSO,CO2IND,2,2038,6.048466753227806
GLOBAL,PWRNGSINDSO,CO2IND,2,2039,8.157940704958785
GLOBAL,PWRNGSINDSO,CO2IND,2,2040,10.247376612440473
GLOBAL,PWRNGSINDSO,CO2IND,2,2041,11.014721174502625
GLOBAL,PWRNGSINDSO,CO2IND,2,2042,11.9292267884831
GLOBAL,PWRNGSINDSO,CO2IND,2,2043,13.253530558333129
GLOBAL,PWRNGSINDSO,CO2IND,2,2044,14.648111737224882
GLOBAL,PWRNGSINDSO,CO2IND,2,2045,15.854015699460396
GLOBAL,PWRNGSINDSO,CO2IND,2,2046,17.29035617101229
GLOBAL,PWRNGSINDSO,CO2IND,2,2047,18.04082484659314
GLOBAL,PWRNGSINDSO,CO2IND,2,2048,18.82046078966895
GLOBAL,PWRNGSINDSO,CO2IND,2,2049,19.630389754423728
GLOBAL,PWRNGSINDSO,CO2IND,2,2050,20.471737495041506
GLOBAL,PWRNGSINDWE,CO2IND,2,2029,1.2465318377508083e-15
GLOBAL,PWRNGSINDWE,CO2IND,2,2031,0.05555171779917356
GLOBAL,PWRNGSINDWE,CO2IND,2,2032,2.0552669437994924
GLOBAL,PWRNGSINDWE,CO2IND,2,2033,3.973850779602433
GLOBAL,PWRNGSINDWE,CO2IND,2,2034,5.147274146582074
GLOBAL,PWRNGSINDWE,CO2IND,2,2035,1.7567509327344393
GLOBAL,PWRNGSINDWE,CO2IND,2,2036,5.273398311449316
GLOBAL,PWRNGSINDWE,CO2IND,2,2037,7.866354973069258
GLOBAL,PWRNGSINDWE,CO2IND,2,2038,9.568555821008164
GLOBAL,PWRNGSINDWE,CO2IND,2,2039,11.020249474582883
GLOBAL,PWRNGSINDWE,CO2IND,2,2040,12.137248284788615
GLOBAL,PWRNGSINDWE,CO2IND,2,2041,12.65350935372849
GLOBAL,PWRNGSINDWE,CO2IND,2,2042,13.232982623643283
GLOBAL,PWRNGSINDWE,CO2IND,2,2043,13.835493229024486
GLOBAL,PWRNGSINDWE,CO2IND,2,2044,14.461940187841515
GLOBAL,PWRNGSINDWE,CO2IND,2,2045,15.113278706686886
GLOBAL,PWRNGSINDWE,CO2IND,2,2046,15.790520180776193
GLOBAL,PWRNGSINDWE,CO2IND,2,2047,16.494732193948124
GLOBAL,PWRNGSINDWE,CO2IND,2,2048,17.226926141418275
GLOBAL,PWRNGSINDWE,CO2IND,2,2049,17.988225795648425
GLOBAL,PWRNGSINDWE,CO2IND,2,2050,18.244202742762127
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2025,0.18781520159504383
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2026,0.3423125325392433
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2027,0.19289645164011887
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2028,0.2307669870703607
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2029,0.27952646124942104
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2030,0.2042360370368076
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2031,0.3779064826434157
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2032,0.5547318835239498
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2033,0.5242255649634744
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2034,0.6255532430037599
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2035,0.620901971530762
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2036,0.7474634058598049
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2037,0.8446999760180095
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2038,0.8387804701621074
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2039,0.9939507521956241
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2040,1.2181357306824874
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2041,1.4070605940370398
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2042,1.5934070993658158
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2043,1.625916632759711
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2044,1.8599419243585054
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2045,1.9370759847552699
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2046,2.059313195910712
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2047,2.325580250105167
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2048,2.4400595255434765
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2049,2.5712969975115967
GLOBAL,PWRNGSLKAXX,CO2LKA,2,2050,2.7327356890915118
GLOBAL,PWROILINDNO,CO2IND,2,2032,9.313168902735926e-16
GLOBAL,PWROILINDNO,CO2IND,2,2033,0.0645853338
GLOBAL,PWROILINDNO,CO2IND,2,2034,0.1291706676
GLOBAL,PWROILINDNO,CO2IND,2,2037,0.19375600140000002
GLOBAL,PWROILINDNO,CO2IND,2,2038,0.2583413352
GLOBAL,PWROILINDNO,CO2IND,2,2039,0.322926669
GLOBAL,PWROILINDNO,CO2IND,2,2040,0.8989179334217811
GLOBAL,PWROILINDNO,CO2IND,2,2041,0.6435757220814532
GLOBAL,PWROILINDNO,CO2IND,2,2042,0.3449692901304024
GLOBAL,PWROILINDNO,CO2IND,2,2043,0.33834523617432777
GLOBAL,PWROILINDNO,CO2IND,2,2044,0.34706777652819637
GLOBAL,PWROILINDNO,CO2IND,2,2045,0.322926669
GLOBAL,PWROILINDNO,CO2IND,2,2046,0.322926669
GLOBAL,PWROILINDNO,CO2IND,2,2047,0.322926669
GLOBAL,PWROILINDNO,CO2IND,2,2048,0.26866344259217945
GLOBAL,PWROILINDNO,CO2IND,2,2049,0.21958856071317467
GLOBAL,PWROILINDNO,CO2IND,2,2050,0.1427028441970126
GLOBAL,PWROILINDSO,CO2IND,2,2044,-9.547192121317494e-15
GLOBAL,PWROILINDSO,CO2IND,2,2045,1.9094384242634986e-15
GLOBAL,PWROILINDSO,CO2IND,2,2046,-1.527550739410799e-14
GLOBAL,PWROILINDSO,CO2IND,2,2048,9.547192121317494e-15
GLOBAL,PWROILINDSO,CO2IND,2,2050,3.818876848526997e-15
GLOBAL,PWROILINDWE,CO2IND,2,2042,0.03120203864123814
GLOBAL,PWROILINDWE,CO2IND,2,2043,0.19250936223690998
GLOBAL,PWROILINDWE,CO2IND,2,2044,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2045,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2046,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2047,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2048,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2049,0.34395830334
GLOBAL,PWROILINDWE,CO2IND,2,2050,0.34395830334
GLOBAL,PWROILLKAXX,CO2LKA,2,2024,0.03714309423496083
GLOBAL,PWROILLKAXX,CO2LKA,2,2033,0.0007892453759952861
GLOBAL,PWROILLKAXX,CO2LKA,2,2041,0.008938883895425154
GLOBAL,PWROILLKAXX,CO2LKA,2,2042,0.08404320741826529
GLOBAL,PWROILLKAXX,CO2LKA,2,2043,0.12950430802226479
GLOBAL,PWROILLKAXX,CO2LKA,2,2044,0.14790476597327715
GLOBAL,PWROILLKAXX,CO2LKA,2,2045,0.23395689819281706
GLOBAL,PWROILLKAXX,CO2LKA,2,2046,0.30556145456421946
GLOBAL,PWROILLKAXX,CO2LKA,2,2047,0.25732599127676625
GLOBAL,PWROILLKAXX,CO2LKA,2,2048,0.18051795420749275
