REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D1,DSPTRNMDVXX,2,2024,0.33952940800000003
GLOBAL,S1D1,DSPTRNNPLXX,1,2024,2.193976104
GLOBAL,S1D1,MINCOAINT,1,2024,755.5779439859805
GLOBAL,S1D1,MINURNINT,1,2024,33.765982964132775
GLOBAL,S1D1,PWRBIOBGDXX,1,2024,4.6798162559996824e-05
GLOBAL,S1D1,PWRBIOINDNE,1,2024,0.0017496046656
GLOBAL,S1D1,PWRBIOINDNO,1,2024,3.4198244194372003
GLOBAL,S1D1,PWRBIOINDSO,1,2024,7.3323987530112
GLOBAL,S1D1,PWRBIOINDWE,1,2024,6.280108746912
GLOBAL,S1D1,PWRCOABGDXX,2,2024,5.25056789507461
GLOBAL,S1D1,PWRCOAINDEA,2,2024,51.677312437379825
GLOBAL,S1D1,PWRCOAINDNE,2,2024,1.458003888
GLOBAL,S1D1,PWRCOAINDNO,2,2024,66.9222630556227
GLOBAL,S1D1,PWRCOAINDSO,2,2024,48.68271977969518
GLOBAL,S1D1,PWRCOAINDWE,2,2024,82.38138967913878
GLOBAL,S1D1,PWRCOALKAXX,2,2024,1.3655874802455477
GLOBAL,S1D1,PWRCSPINDNO,1,2024,0.5349757437981791
GLOBAL,S1D1,PWRCSPINDSO,1,2024,0.16424899799616
GLOBAL,S1D1,PWRHYDBGDXX,1,2024,0.09841092730843967
GLOBAL,S1D1,PWRHYDBTNXX,1,2024,0.9938100144729716
GLOBAL,S1D1,PWRHYDINDEA,1,2024,1.7286444017061118
GLOBAL,S1D1,PWRHYDINDNE,1,2024,0.8012974944676204
GLOBAL,S1D1,PWRHYDINDNO,1,2024,8.892848467719341
GLOBAL,S1D1,PWRHYDINDSO,1,2024,5.8357482363537985
GLOBAL,S1D1,PWRHYDINDWE,1,2024,3.4577790815196288
GLOBAL,S1D1,PWRHYDLKAXX,1,2024,1.197525661393248
GLOBAL,S1D1,PWRHYDNPLXX,1,2024,2.193976104
GLOBAL,S1D1,PWRSHPINDEA,1,2024,0.0993652977734208
GLOBAL,S1D1,PWRSHPINDNE,1,2024,0.11180895271641215
GLOBAL,S1D1,PWRSHPINDNO,1,2024,0.72946047650275
GLOBAL,S1D1,PWRSHPINDSO,1,2024,0.9057611985567552
GLOBAL,S1D1,PWRSHPINDWE,1,2024,0.29699175669590594
GLOBAL,S1D1,PWRSPVINDEA,1,2024,0.00021477369272832
GLOBAL,S1D1,PWRSPVINDNE,1,2024,0.0002311422163776
GLOBAL,S1D1,PWRTRNBGDXX,1,2024,7.5833741158746095
GLOBAL,S1D1,PWRTRNINDEA,1,2024,22.174543727985196
GLOBAL,S1D1,PWRTRNINDNO,1,2024,45.562673851765794
GLOBAL,S1D1,PWRTRNINDSO,1,2024,24.88874046296129
GLOBAL,S1D1,PWRTRNINDWE,1,2024,18.551780251884953
GLOBAL,S1D1,PWRTRNLKAXX,1,2024,1.3655874802455477
GLOBAL,S1D1,PWRURNBGDXX,2,2024,2.3328062208
GLOBAL,S1D1,PWRURNINDNO,2,2024,0.5132230450558413
GLOBAL,S1D1,PWRURNINDSO,2,2024,7.42609980288
GLOBAL,S1D1,PWRURNINDWE,2,2024,4.937773167359999
GLOBAL,S1D1,PWRWASINDEA,1,2024,0.0007776020736
GLOBAL,S1D1,PWRWASINDNO,1,2024,0.0285768762048
GLOBAL,S1D1,PWRWASINDSO,1,2024,0.0221616590976
GLOBAL,S1D1,PWRWASINDWE,1,2024,0.014191237843199998
GLOBAL,S1D1,PWRWASLKAXX,1,2024,0.0015552041472
GLOBAL,S1D1,PWRWONBGDXX,1,2024,0.0015627468873139138
GLOBAL,S1D1,PWRWONINDNO,1,2024,3.7483821956592
GLOBAL,S1D1,PWRWONINDSO,1,2024,12.144627093585887
GLOBAL,S1D1,PWRWONINDWE,1,2024,11.54869973053049
GLOBAL,S1D1,PWRWONLKAXX,1,2024,0.19970578630734337
GLOBAL,S1D1,RNWBIOBGDXX,1,2024,0.00017174925659520037
GLOBAL,S1D1,RNWBIOINDNE,1,2024,0.006421049122751999
GLOBAL,S1D1,RNWBIOINDNO,1,2024,11.456411805114618
GLOBAL,S1D1,RNWBIOINDSO,1,2024,27.056551398611333
GLOBAL,S1D1,RNWBIOINDWE,1,2024,23.55040780092
GLOBAL,S1D1,RNWCSPINDNO,1,2024,0.5349757437981791
GLOBAL,S1D1,RNWCSPINDSO,1,2024,0.16424899799616
GLOBAL,S1D1,RNWHYDBGDXX,1,2024,0.09841092730843967
GLOBAL,S1D1,RNWHYDBTNXX,1,2024,0.9938100144729716
GLOBAL,S1D1,RNWHYDINDEA,1,2024,1.8280096994795327
GLOBAL,S1D1,RNWHYDINDNE,1,2024,0.9131064471840327
GLOBAL,S1D1,RNWHYDINDNO,1,2024,9.622308944222091
GLOBAL,S1D1,RNWHYDINDSO,1,2024,6.741509434910553
GLOBAL,S1D1,RNWHYDINDWE,1,2024,3.7547708382155345
GLOBAL,S1D1,RNWHYDLKAXX,1,2024,1.197525661393248
GLOBAL,S1D1,RNWHYDNPLXX,1,2024,2.193976104
GLOBAL,S1D1,RNWNLIBGDXX,1,2024,0.10002047235831359
GLOBAL,S1D1,RNWNLIINDNE,1,2024,0.9150871940660102
GLOBAL,S1D1,RNWNLINPLXX,1,2024,2.193976104
GLOBAL,S1D1,RNWRPOBTNXX,1,2024,0.9938100144729716
GLOBAL,S1D1,RNWRPOINDEA,1,2024,1.829002075245861
GLOBAL,S1D1,RNWRPOINDWE,1,2024,9.72002592
GLOBAL,S1D1,RNWSPVINDEA,1,2024,0.00021477369272832
GLOBAL,S1D1,RNWSPVINDNE,1,2024,0.0002311422163776
GLOBAL,S1D1,RNWTRNINDNO,1,2024,17.35406817932147
GLOBAL,S1D1,RNWTRNINDSO,1,2024,26.404945938601404
GLOBAL,S1D1,RNWTRNINDWE,1,2024,11.877744633501225
GLOBAL,S1D1,RNWTRNLKAXX,1,2024,1.3987866518477914
GLOBAL,S1D1,RNWWASINDEA,1,2024,0.0007776020736
GLOBAL,S1D1,RNWWASINDNO,1,2024,0.0285768762048
GLOBAL,S1D1,RNWWASINDSO,1,2024,0.022161659097600005
GLOBAL,S1D1,RNWWASINDWE,1,2024,0.014191237843199998
GLOBAL,S1D1,RNWWASLKAXX,1,2024,0.0015552041472
GLOBAL,S1D1,RNWWONBGDXX,1,2024,0.0015627468873139138
GLOBAL,S1D1,RNWWONINDNO,1,2024,3.7483821956592
GLOBAL,S1D1,RNWWONINDSO,1,2024,12.144627093585887
GLOBAL,S1D1,RNWWONINDWE,1,2024,11.54869973053049
GLOBAL,S1D1,RNWWONLKAXX,1,2024,0.19970578630734337
GLOBAL,S1D1,TRNBGDXXINDEA,2,2024,16.474500661057945
GLOBAL,S1D1,TRNBTNXXINDNE,1,2024,0.20076977447297173
GLOBAL,S1D1,TRNINDEAINDNE,1,2024,1.032143179567738
GLOBAL,S1D1,TRNINDSOLKAXX,1,2024,0.6515993911765848
GLOBAL,S1D1,TRNLKAXXMDVXX,1,2024,0.3529228293747726
GLOBAL,S1D1,TRNNLIINDEA,1,2024,15.342335833875085
GLOBAL,S1D1,TRNNLIINDSO,1,2024,30.67715806072803
GLOBAL,S1D1,TRNNLIINDWE,1,2024,19.047590339831252
GLOBAL,S1D1,TRNRPOINDEA,1,2024,14.160432875519536
GLOBAL,S1D1,TRNRPOINDNE,1,2024,1.458003888
GLOBAL,S1D1,TRNRPOINDNO,1,2024,21.87281224891274
GLOBAL,S1D1,TRNRPOINDSO,1,2024,0.5429210588858521
GLOBAL,S1D1,TRNRPOINDWE,1,2024,49.71979225478257
GLOBAL,S1D1,DSPTRNBGDXX,1,2025,18.3883904862972
GLOBAL,S1D1,DSPTRNBGDXX,2,2025,7.107296035702798
GLOBAL,S1D1,DSPTRNBTNXX,1,2025,1.4511997920957926
GLOBAL,S1D1,DSPTRNINDEA,1,2025,46.43791647075153
GLOBAL,S1D1,DSPTRNINDEA,2,2025,0.37608337489740845
GLOBAL,S1D1,DSPTRNINDNE,1,2025,2.4222814505199763
GLOBAL,S1D1,DSPTRNINDNE,2,2025,1.3425828614800244
GLOBAL,S1D1,DSPTRNINDNO,1,2025,89.48543032539445
GLOBAL,S1D1,DSPTRNINDNO,2,2025,0.25005499460553393
GLOBAL,S1D1,DSPTRNINDSO,1,2025,87.12205934958766
GLOBAL,S1D1,DSPTRNINDWE,1,2025,115.57046999999999
GLOBAL,S1D1,DSPTRNLKAXX,1,2025,3.104301668675708
GLOBAL,S1D1,DSPTRNLKAXX,2,2025,0.47116921103480597
GLOBAL,S1D1,DSPTRNMDVXX,2,2025,0.356180512
GLOBAL,S1D1,DSPTRNNPLXX,1,2025,2.6245780708561917
GLOBAL,S1D1,MINCOAINT,1,2025,754.4437472268766
GLOBAL,S1D1,MINURNINT,1,2025,62.508475808824315
GLOBAL,S1D1,PWRBIOBGDXX,1,2025,0.0003888010368
GLOBAL,S1D1,PWRBIOINDEA,1,2025,0.1415235773952
GLOBAL,S1D1,PWRBIOINDNE,1,2025,0.0036936098495999998
GLOBAL,S1D1,PWRBIOINDNO,1,2025,6.8131549683648
GLOBAL,S1D1,PWRBIOINDSO,1,2025,7.775631934963201
GLOBAL,S1D1,PWRBIOINDWE,1,2025,6.67765780704
GLOBAL,S1D1,PWRBIOLKAXX,1,2025,0.1119746985984
GLOBAL,S1D1,PWRBIONPLXX,1,2025,0.001944005184
GLOBAL,S1D1,PWRCOABGDXX,2,2025,13.613868303552
GLOBAL,S1D1,PWRCOAINDEA,2,2025,44.44748972600103
GLOBAL,S1D1,PWRCOAINDNE,2,2025,1.458003888
GLOBAL,S1D1,PWRCOAINDNO,2,2025,64.59169956524947
GLOBAL,S1D1,PWRCOAINDSO,2,2025,43.96141659596722
GLOBAL,S1D1,PWRCOAINDWE,2,2025,87.67200137132204
GLOBAL,S1D1,PWRCOALKAXX,2,2025,1.57464419904
GLOBAL,S1D1,PWRCSPINDNO,1,2025,0.5349757437981791
GLOBAL,S1D1,PWRCSPINDSO,1,2025,0.16424899799616
GLOBAL,S1D1,PWRHYDBGDXX,1,2025,0.10528889540963902
GLOBAL,S1D1,PWRHYDBTNXX,1,2025,1.4511997920957926
GLOBAL,S1D1,PWRHYDINDEA,1,2025,1.7476975965144959
GLOBAL,S1D1,PWRHYDINDNE,1,2025,0.848426051023436
GLOBAL,S1D1,PWRHYDINDNO,1,2025,9.430830343373852
GLOBAL,S1D1,PWRHYDINDSO,1,2025,6.188485838584896
GLOBAL,S1D1,PWRHYDINDWE,1,2025,3.6766777394078263
GLOBAL,S1D1,PWRHYDLKAXX,1,2025,1.2040516867959359
GLOBAL,S1D1,PWRHYDNPLXX,1,2025,2.6226340656721923
GLOBAL,S1D1,PWRSHPINDEA,1,2025,0.0993652977734208
GLOBAL,S1D1,PWRSHPINDNE,1,2025,0.11180895271641215
GLOBAL,S1D1,PWRSHPINDNO,1,2025,0.72946047650275
GLOBAL,S1D1,PWRSHPINDSO,1,2025,0.9057611985567552
GLOBAL,S1D1,PWRSHPINDWE,1,2025,0.29699175669590594
GLOBAL,S1D1,PWRSPVINDEA,1,2025,0.00028506892018176
GLOBAL,S1D1,PWRSPVINDNE,1,2025,0.000348948930528
GLOBAL,S1D1,PWRTRNBGDXX,1,2025,9.72002592
GLOBAL,S1D1,PWRTRNINDEA,1,2025,7.577063115617769
GLOBAL,S1D1,PWRTRNINDNE,1,2025,1.458003888
GLOBAL,S1D1,PWRTRNINDNO,1,2025,60.92042453246324
GLOBAL,S1D1,PWRTRNINDSO,1,2025,24.88874046296129
GLOBAL,S1D1,PWRTRNINDWE,1,2025,33.25658942714281
GLOBAL,S1D1,PWRURNBGDXX,2,2025,4.6656124416
GLOBAL,S1D1,PWRURNINDNO,2,2025,3.3514649372159995
GLOBAL,S1D1,PWRURNINDSO,2,2025,15.202120538880001
GLOBAL,S1D1,PWRURNINDWE,2,2025,4.937773167359999
GLOBAL,S1D1,PWRWASINDEA,1,2025,0.0015552041472
GLOBAL,S1D1,PWRWASINDNO,1,2025,0.058708956556799995
GLOBAL,S1D1,PWRWASINDSO,1,2025,0.04568412182399999
GLOBAL,S1D1,PWRWASINDWE,1,2025,0.029548878796799998
GLOBAL,S1D1,PWRWASLKAXX,1,2025,0.0027216072576
GLOBAL,S1D1,PWRWONBGDXX,1,2025,0.003232044698762874
GLOBAL,S1D1,PWRWONINDNO,1,2025,3.975135334332624
GLOBAL,S1D1,PWRWONINDSO,1,2025,12.878710122815415
GLOBAL,S1D1,PWRWONINDWE,1,2025,12.27981927937742
GLOBAL,S1D1,PWRWONLKAXX,1,2025,0.21090947698377216
GLOBAL,S1D1,RNWBIOBGDXX,1,2025,0.0014268998050559999
GLOBAL,S1D1,RNWBIOINDEA,1,2025,0.519391529040384
GLOBAL,S1D1,RNWBIOINDNE,1,2025,0.013555548148032
GLOBAL,S1D1,RNWBIOINDNO,1,2025,22.824069144022083
GLOBAL,S1D1,RNWBIOINDSO,1,2025,28.692081840014215
GLOBAL,S1D1,RNWBIOINDWE,1,2025,25.0412167764
GLOBAL,S1D1,RNWBIOLKAXX,1,2025,0.42438410768793594
GLOBAL,S1D1,RNWBIONPLXX,1,2025,0.007134499025279999
GLOBAL,S1D1,RNWCSPINDNO,1,2025,0.5349757437981791
GLOBAL,S1D1,RNWCSPINDSO,1,2025,0.16424899799616
GLOBAL,S1D1,RNWHYDBGDXX,1,2025,0.10528889540963902
GLOBAL,S1D1,RNWHYDBTNXX,1,2025,1.4511997920957926
GLOBAL,S1D1,RNWHYDINDEA,1,2025,1.8470628942879166
GLOBAL,S1D1,RNWHYDINDNE,1,2025,0.9602350037398483
GLOBAL,S1D1,RNWHYDINDNO,1,2025,10.160290819876602
GLOBAL,S1D1,RNWHYDINDSO,1,2025,7.094247037141651
GLOBAL,S1D1,RNWHYDINDWE,1,2025,3.973669496103733
GLOBAL,S1D1,RNWHYDLKAXX,1,2025,1.2040516867959359
GLOBAL,S1D1,RNWHYDNPLXX,1,2025,2.6226340656721923
GLOBAL,S1D1,RNWNLIINDEA,1,2025,1.9904267447504984
GLOBAL,S1D1,RNWNLIINDSO,1,2025,9.72002592
GLOBAL,S1D1,RNWRPOINDNO,1,2025,9.72002592
GLOBAL,S1D1,RNWRPOINDSO,1,2025,9.72002592
GLOBAL,S1D1,RNWRPOLKAXX,1,2025,1.5296574696357081
GLOBAL,S1D1,RNWRPONPLXX,1,2025,2.6245780708561917
GLOBAL,S1D1,RNWSPVINDEA,1,2025,0.00028506892018176
GLOBAL,S1D1,RNWSPVINDNE,1,2025,0.000348948930528
GLOBAL,S1D1,RNWTRNBGDXX,1,2025,0.10890974114520191
GLOBAL,S1D1,RNWTRNBTNXX,1,2025,1.4511997920957926
GLOBAL,S1D1,RNWTRNINDNE,1,2025,0.9642775625199762
GLOBAL,S1D1,RNWTRNINDNO,1,2025,11.822239902929004
GLOBAL,S1D1,RNWTRNINDSO,1,2025,8.518470374740428
GLOBAL,S1D1,RNWTRNINDWE,1,2025,22.960695461317954
GLOBAL,S1D1,RNWWASINDEA,1,2025,0.0015552041472
GLOBAL,S1D1,RNWWASINDNO,1,2025,0.058708956556799995
GLOBAL,S1D1,RNWWASINDSO,1,2025,0.04568412182399999
GLOBAL,S1D1,RNWWASINDWE,1,2025,0.029548878796799998
GLOBAL,S1D1,RNWWASLKAXX,1,2025,0.0027216072576
GLOBAL,S1D1,RNWWONBGDXX,1,2025,0.003232044698762874
GLOBAL,S1D1,RNWWONINDNO,1,2025,3.975135334332624
GLOBAL,S1D1,RNWWONINDSO,1,2025,12.878710122815415
GLOBAL,S1D1,RNWWONINDWE,1,2025,12.27981927937742
GLOBAL,S1D1,RNWWONLKAXX,1,2025,0.21090947698377216
GLOBAL,S1D1,TRNBGDXXINDEA,2,2025,7.230798066681722
GLOBAL,S1D1,TRNBTNXXINDEA,1,2025,0.3888533178557927
GLOBAL,S1D1,TRNBTNXXINDNE,1,2025,0.21384057024
GLOBAL,S1D1,TRNINDEAINDNE,1,2025,1.1768097989672235
GLOBAL,S1D1,TRNINDNONPLXX,2,2025,0.260756438856192
GLOBAL,S1D1,TRNINDSOLKAXX,1,2025,0.4897554295876575
GLOBAL,S1D1,TRNLKAXXMDVXX,1,2025,0.370230769710514
GLOBAL,S1D1,TRNNLIINDEA,1,2025,36.87042661038326
GLOBAL,S1D1,TRNNLIINDNO,1,2025,7.022739970002225
GLOBAL,S1D1,TRNNLIINDSO,1,2025,1.3249216384321136
GLOBAL,S1D1,TRNNLILKAXX,1,2025,1.57464419904
GLOBAL,S1D1,TRNRPOBGDXX,1,2025,8.559454825151999
GLOBAL,S1D1,TRNRPOINDSO,1,2025,32.949875033453814
GLOBAL,S1D1,TRNRPOINDWE,1,2025,59.35318511153922
GLOBAL,S1D1,DSPTRNBGDXX,1,2026,10.957706153240926
GLOBAL,S1D1,DSPTRNBGDXX,2,2026,16.266988386759078
GLOBAL,S1D1,DSPTRNBTNXX,1,2026,1.5274844800810847
GLOBAL,S1D1,DSPTRNINDEA,1,2026,57.517704571047275
GLOBAL,S1D1,DSPTRNINDEA,2,2026,0.39250279604222366
GLOBAL,S1D1,DSPTRNINDNE,1,2026,3.229290335017929
GLOBAL,S1D1,DSPTRNINDNE,2,2026,0.7569058129820704
GLOBAL,S1D1,DSPTRNINDNO,1,2026,95.04603168
GLOBAL,S1D1,DSPTRNINDSO,1,2026,92.42549943108556
GLOBAL,S1D1,DSPTRNINDWE,1,2026,123.0718098
GLOBAL,S1D1,DSPTRNLKAXX,1,2026,3.240555592338535
GLOBAL,S1D1,DSPTRNLKAXX,2,2026,0.5206861087653576
GLOBAL,S1D1,DSPTRNMDVXX,2,2026,0.37397996799999994
GLOBAL,S1D1,DSPTRNNPLXX,1,2026,2.6207287353599997
GLOBAL,S1D1,MINCOAINT,1,2026,854.3144793141818
GLOBAL,S1D1,MINURNINT,1,2026,23.19451724869637
GLOBAL,S1D1,PWRBIOBGDXX,1,2026,0.0005832015552
GLOBAL,S1D1,PWRBIOINDEA,1,2026,0.2185061826816
GLOBAL,S1D1,PWRBIOINDNE,1,2026,0.005832015551999994
GLOBAL,S1D1,PWRBIOINDNO,1,2026,7.2305328813696
GLOBAL,S1D1,PWRBIOINDSO,1,2026,8.2635772361472
GLOBAL,S1D1,PWRBIOINDWE,1,2026,7.1259454024704
GLOBAL,S1D1,PWRBIOLKAXX,1,2026,0.1415235773952
GLOBAL,S1D1,PWRCOABGDXX,2,2026,6.1738958830875585
GLOBAL,S1D1,PWRCOAINDEA,2,2026,55.414861333080275
GLOBAL,S1D1,PWRCOAINDNE,2,2026,1.5575369534208
GLOBAL,S1D1,PWRCOAINDNO,2,2026,71.9431338335567
GLOBAL,S1D1,PWRCOAINDSO,2,2026,61.71825968132292
GLOBAL,S1D1,PWRCOAINDWE,2,2026,93.02880294904871
GLOBAL,S1D1,PWRCOALKAXX,2,2026,1.57464419904
GLOBAL,S1D1,PWRCSPINDNO,1,2026,0.5349757437981791
GLOBAL,S1D1,PWRCSPINDSO,1,2026,0.16424899799616
GLOBAL,S1D1,PWRHYDBGDXX,1,2026,0.11260673356382207
GLOBAL,S1D1,PWRHYDBTNXX,1,2026,1.5274844800810847
GLOBAL,S1D1,PWRHYDINDEA,1,2026,1.782339768893376
GLOBAL,S1D1,PWRHYDINDNE,1,2026,1.5537485927585317
GLOBAL,S1D1,PWRHYDINDNO,1,2026,10.29834044056794
GLOBAL,S1D1,PWRHYDINDSO,1,2026,6.770509909844947
