REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINGASINT,1,2032,11.49715541427792
GLOBAL,MINGASINT,1,2033,10.868594338969691
GLOBAL,MINGASINT,1,2034,10.240033263661461
GLOBAL,MINGASINT,1,2035,9.61147218835323
GLOBAL,MINGASINT,1,2036,9.710638171248938
GLOBAL,MINGASINT,1,2037,9.809804154144647
GLOBAL,MINGASINT,1,2038,9.908970137040354
GLOBAL,MINGASINT,1,2039,10.008136119936063
GLOBAL,MINGASINT,1,2040,10.10730210283177
GLOBAL,MINGASINT,1,2041,10.206468085727478
GLOBAL,MINGASINT,1,2042,10.305634068623187
GLOBAL,MINGASINT,1,2043,10.404800051518894
GLOBAL,MINGASINT,1,2044,10.503966034414603
GLOBAL,MINGASINT,1,2045,10.60313201731031
GLOBAL,MINGASINT,1,2046,10.702298000206016
GLOBAL,MINGASINT,1,2047,10.801463983101725
GLOBAL,MINGASINT,1,2048,10.900629965997432
GLOBAL,MINGASINT,1,2049,10.99979594889314
GLOBAL,MINGASINT,1,2050,11.098961931788848
GLOBAL,MINGASLKA,1,2023,15.466129190065642
GLOBAL,MINGASLKA,1,2024,13.474026432270888
GLOBAL,MINGASLKA,1,2025,12.307259986102908
GLOBAL,MINGASLKA,1,2026,16.00532637586862
GLOBAL,MINGASLKA,1,2027,12.770059256789217
GLOBAL,MINGASLKA,1,2028,12.221781683311635
GLOBAL,MINGASLKA,1,2029,11.67350410983405
GLOBAL,MINGASLKA,1,2030,11.125226536356468
GLOBAL,MINGASLKA,1,2031,10.576948962878884
GLOBAL,MINGASLKA,1,2032,10.0286713894013
GLOBAL,MINGASLKA,1,2033,9.480393815923717
GLOBAL,MINGASLKA,1,2034,8.932116242446135
GLOBAL,MINGASLKA,1,2035,8.38383866896855
GLOBAL,MINGASLKA,1,2036,8.470338591743623
GLOBAL,MINGASLKA,1,2037,8.556838514518697
GLOBAL,MINGASLKA,1,2038,8.643338437293767
GLOBAL,MINGASLKA,1,2039,8.729838360068841
GLOBAL,MINGASLKA,1,2040,8.816338282843912
GLOBAL,MINGASLKA,1,2041,8.902838205618984
GLOBAL,MINGASLKA,1,2042,8.989338128394056
GLOBAL,MINGASLKA,1,2043,9.075838051169129
GLOBAL,MINGASLKA,1,2044,9.162337973944203
GLOBAL,MINGASLKA,1,2045,9.248837896719273
GLOBAL,MINGASLKA,1,2046,9.335337819494345
GLOBAL,MINGASLKA,1,2047,9.42183774226942
GLOBAL,MINGASLKA,1,2048,9.50833766504449
GLOBAL,MINGASLKA,1,2049,9.594837587819562
GLOBAL,MINGASLKA,1,2050,9.681337510594634
GLOBAL,MINGASMDV,1,2023,15.466129190065642
GLOBAL,MINGASMDV,1,2024,13.474026432270888
GLOBAL,MINGASMDV,1,2025,12.307259986102908
GLOBAL,MINGASMDV,1,2026,16.00532637586862
GLOBAL,MINGASMDV,1,2027,12.770059256789217
GLOBAL,MINGASMDV,1,2028,12.221781683311635
GLOBAL,MINGASMDV,1,2029,11.67350410983405
GLOBAL,MINGASMDV,1,2030,11.125226536356468
GLOBAL,MINGASMDV,1,2031,10.576948962878884
GLOBAL,MINGASMDV,1,2032,10.0286713894013
GLOBAL,MINGASMDV,1,2033,9.480393815923717
GLOBAL,MINGASMDV,1,2034,8.932116242446135
GLOBAL,MINGASMDV,1,2035,8.38383866896855
GLOBAL,MINGASMDV,1,2036,8.470338591743623
GLOBAL,MINGASMDV,1,2037,8.556838514518697
GLOBAL,MINGASMDV,1,2038,8.643338437293767
GLOBAL,MINGASMDV,1,2039,8.729838360068841
GLOBAL,MINGASMDV,1,2040,8.816338282843912
GLOBAL,MINGASMDV,1,2041,8.902838205618984
GLOBAL,MINGASMDV,1,2042,8.989338128394056
GLOBAL,MINGASMDV,1,2043,9.075838051169129
GLOBAL,MINGASMDV,1,2044,9.162337973944203
GLOBAL,MINGASMDV,1,2045,9.248837896719273
GLOBAL,MINGASMDV,1,2046,9.335337819494345
GLOBAL,MINGASMDV,1,2047,9.42183774226942
GLOBAL,MINGASMDV,1,2048,9.50833766504449
GLOBAL,MINGASMDV,1,2049,9.594837587819562
GLOBAL,MINGASMDV,1,2050,9.681337510594634
GLOBAL,MINGASNPL,1,2023,17.73081239289668
GLOBAL,MINGASNPL,1,2024,15.447008874139122
GLOBAL,MINGASNPL,1,2025,14.109394484067977
GLOBAL,MINGASNPL,1,2026,18.348963452335095
GLOBAL,MINGASNPL,1,2027,14.639960790819067
GLOBAL,MINGASNPL,1,2028,14.011399715510837
GLOBAL,MINGASNPL,1,2029,13.382838640202607
GLOBAL,MINGASNPL,1,2030,12.754277564894378
GLOBAL,MINGASNPL,1,2031,12.125716489586148
GLOBAL,MINGASNPL,1,2032,11.49715541427792
GLOBAL,MINGASNPL,1,2033,10.868594338969691
GLOBAL,MINGASNPL,1,2034,10.240033263661461
GLOBAL,MINGASNPL,1,2035,9.61147218835323
GLOBAL,MINGASNPL,1,2036,9.710638171248938
GLOBAL,MINGASNPL,1,2037,9.809804154144647
GLOBAL,MINGASNPL,1,2038,9.908970137040354
GLOBAL,MINGASNPL,1,2039,10.008136119936063
GLOBAL,MINGASNPL,1,2040,10.10730210283177
GLOBAL,MINGASNPL,1,2041,10.206468085727478
GLOBAL,MINGASNPL,1,2042,10.305634068623187
GLOBAL,MINGASNPL,1,2043,10.404800051518894
GLOBAL,MINGASNPL,1,2044,10.503966034414603
GLOBAL,MINGASNPL,1,2045,10.60313201731031
GLOBAL,MINGASNPL,1,2046,10.702298000206016
GLOBAL,MINGASNPL,1,2047,10.801463983101725
GLOBAL,MINGASNPL,1,2048,10.900629965997432
GLOBAL,MINGASNPL,1,2049,10.99979594889314
GLOBAL,MINGASNPL,1,2050,11.098961931788848
GLOBAL,MINOILBGD,1,2023,19.031876045737828
GLOBAL,MINOILBGD,1,2024,18.15459728123186
GLOBAL,MINOILBGD,1,2025,15.12044916268952
GLOBAL,MINOILBGD,1,2026,18.442666659447468
GLOBAL,MINOILBGD,1,2027,14.741046418939545
GLOBAL,MINOILBGD,1,2028,15.196465905335629
GLOBAL,MINOILBGD,1,2029,15.651885391731712
GLOBAL,MINOILBGD,1,2030,16.107304878127795
GLOBAL,MINOILBGD,1,2031,16.56272436452388
GLOBAL,MINOILBGD,1,2032,17.018143850919962
GLOBAL,MINOILBGD,1,2033,17.473563337316047
GLOBAL,MINOILBGD,1,2034,17.92898282371213
GLOBAL,MINOILBGD,1,2035,18.384402310108214
GLOBAL,MINOILBGD,1,2036,18.32312096907452
GLOBAL,MINOILBGD,1,2037,18.26183962804083
GLOBAL,MINOILBGD,1,2038,18.200558287007134
GLOBAL,MINOILBGD,1,2039,18.13927694597344
GLOBAL,MINOILBGD,1,2040,18.077995604939744
GLOBAL,MINOILBGD,1,2041,18.016714263906053
GLOBAL,MINOILBGD,1,2042,17.955432922872358
GLOBAL,MINOILBGD,1,2043,17.894151581838663
GLOBAL,MINOILBGD,1,2044,17.83287024080497
GLOBAL,MINOILBGD,1,2045,17.771588899771274
GLOBAL,MINOILBGD,1,2046,17.710307558737583
GLOBAL,MINOILBGD,1,2047,17.649026217703888
GLOBAL,MINOILBGD,1,2048,17.587744876670193
GLOBAL,MINOILBGD,1,2049,17.5264635356365
GLOBAL,MINOILBGD,1,2050,17.465182194602804
GLOBAL,MINOILBTN,1,2023,18.533935815585142
GLOBAL,MINOILBTN,1,2024,17.679609722106264
GLOBAL,MINOILBTN,1,2025,14.72484549660912
GLOBAL,MINOILBTN,1,2026,17.960142201061707
GLOBAL,MINOILBTN,1,2027,14.355369251386637
GLOBAL,MINOILBTN,1,2028,14.798873376242582
GLOBAL,MINOILBTN,1,2029,15.242377501098524
GLOBAL,MINOILBTN,1,2030,15.685881625954469
GLOBAL,MINOILBTN,1,2031,16.129385750810414
GLOBAL,MINOILBTN,1,2032,16.57288987566636
GLOBAL,MINOILBTN,1,2033,17.0163940005223
GLOBAL,MINOILBTN,1,2034,17.45989812537825
GLOBAL,MINOILBTN,1,2035,17.903402250234194
GLOBAL,MINOILBTN,1,2036,17.843724242733412
GLOBAL,MINOILBTN,1,2037,17.78404623523263
GLOBAL,MINOILBTN,1,2038,17.72436822773185
GLOBAL,MINOILBTN,1,2039,17.66469022023107
GLOBAL,MINOILBTN,1,2040,17.605012212730287
GLOBAL,MINOILBTN,1,2041,17.54533420522951
GLOBAL,MINOILBTN,1,2042,17.485656197728726
GLOBAL,MINOILBTN,1,2043,17.425978190227944
GLOBAL,MINOILBTN,1,2044,17.366300182727166
GLOBAL,MINOILBTN,1,2045,17.306622175226387
GLOBAL,MINOILBTN,1,2046,17.246944167725605
GLOBAL,MINOILBTN,1,2047,17.187266160224826
GLOBAL,MINOILBTN,1,2048,17.127588152724044
GLOBAL,MINOILBTN,1,2049,17.067910145223262
GLOBAL,MINOILBTN,1,2050,17.008232137722484
GLOBAL,MINOILIND,1,2023,18.533935815585142
GLOBAL,MINOILIND,1,2024,17.679609722106264
GLOBAL,MINOILIND,1,2025,14.72484549660912
GLOBAL,MINOILIND,1,2026,17.960142201061707
GLOBAL,MINOILIND,1,2027,14.355369251386637
GLOBAL,MINOILIND,1,2028,14.798873376242582
GLOBAL,MINOILIND,1,2029,15.242377501098524
GLOBAL,MINOILIND,1,2030,15.685881625954469
GLOBAL,MINOILIND,1,2031,16.129385750810414
GLOBAL,MINOILIND,1,2032,16.57288987566636
GLOBAL,MINOILIND,1,2033,17.0163940005223
GLOBAL,MINOILIND,1,2034,17.45989812537825
GLOBAL,MINOILIND,1,2035,17.903402250234194
GLOBAL,MINOILIND,1,2036,17.843724242733412
GLOBAL,MINOILIND,1,2037,17.78404623523263
GLOBAL,MINOILIND,1,2038,17.72436822773185
GLOBAL,MINOILIND,1,2039,17.66469022023107
GLOBAL,MINOILIND,1,2040,17.605012212730287
GLOBAL,MINOILIND,1,2041,17.54533420522951
GLOBAL,MINOILIND,1,2042,17.485656197728726
GLOBAL,MINOILIND,1,2043,17.425978190227944
GLOBAL,MINOILIND,1,2044,17.366300182727166
GLOBAL,MINOILIND,1,2045,17.306622175226387
GLOBAL,MINOILIND,1,2046,17.246944167725605
GLOBAL,MINOILIND,1,2047,17.187266160224826
GLOBAL,MINOILIND,1,2048,17.127588152724044
GLOBAL,MINOILIND,1,2049,17.067910145223262
GLOBAL,MINOILIND,1,2050,17.008232137722484
GLOBAL,MINOILINT,1,2023,18.533935815585142
GLOBAL,MINOILINT,1,2024,17.679609722106264
GLOBAL,MINOILINT,1,2025,14.72484549660912
GLOBAL,MINOILINT,1,2026,17.960142201061707
GLOBAL,MINOILINT,1,2027,14.355369251386637
GLOBAL,MINOILINT,1,2028,14.798873376242582
GLOBAL,MINOILINT,1,2029,15.242377501098524
GLOBAL,MINOILINT,1,2030,15.685881625954469
GLOBAL,MINOILINT,1,2031,16.129385750810414
GLOBAL,MINOILINT,1,2032,16.57288987566636
GLOBAL,MINOILINT,1,2033,17.0163940005223
GLOBAL,MINOILINT,1,2034,17.45989812537825
GLOBAL,MINOILINT,1,2035,17.903402250234194
GLOBAL,MINOILINT,1,2036,17.843724242733412
GLOBAL,MINOILINT,1,2037,17.78404623523263
GLOBAL,MINOILINT,1,2038,17.72436822773185
GLOBAL,MINOILINT,1,2039,17.66469022023107
GLOBAL,MINOILINT,1,2040,17.605012212730287
GLOBAL,MINOILINT,1,2041,17.54533420522951
GLOBAL,MINOILINT,1,2042,17.485656197728726
GLOBAL,MINOILINT,1,2043,17.425978190227944
GLOBAL,MINOILINT,1,2044,17.366300182727166
GLOBAL,MINOILINT,1,2045,17.306622175226387
GLOBAL,MINOILINT,1,2046,17.246944167725605
GLOBAL,MINOILINT,1,2047,17.187266160224826
GLOBAL,MINOILINT,1,2048,17.127588152724044
GLOBAL,MINOILINT,1,2049,17.067910145223262
GLOBAL,MINOILINT,1,2050,17.008232137722484
GLOBAL,MINOILLKA,1,2023,17.56545586576789
GLOBAL,MINOILLKA,1,2024,14.991563989708544
GLOBAL,MINOILLKA,1,2025,12.486048446248642
GLOBAL,MINOILLKA,1,2026,15.229443709654706
GLOBAL,MINOILLKA,1,2027,12.172748160778866
GLOBAL,MINOILLKA,1,2028,12.548820968492716
GLOBAL,MINOILLKA,1,2029,12.924893776206567
GLOBAL,MINOILLKA,1,2030,13.300966583920417
GLOBAL,MINOILLKA,1,2031,13.677039391634267
GLOBAL,MINOILLKA,1,2032,14.053112199348117
GLOBAL,MINOILLKA,1,2033,14.429185007061967
GLOBAL,MINOILLKA,1,2034,14.805257814775814
GLOBAL,MINOILLKA,1,2035,15.181330622489664
GLOBAL,MINOILLKA,1,2036,15.130726187081367
GLOBAL,MINOILLKA,1,2037,15.080121751673067
GLOBAL,MINOILLKA,1,2038,15.02951731626477
GLOBAL,MINOILLKA,1,2039,14.97891288085647
GLOBAL,MINOILLKA,1,2040,14.92830844544817
GLOBAL,MINOILLKA,1,2041,14.877704010039873
GLOBAL,MINOILLKA,1,2042,14.827099574631573
GLOBAL,MINOILLKA,1,2043,14.776495139223275
GLOBAL,MINOILLKA,1,2044,14.725890703814976
GLOBAL,MINOILLKA,1,2045,14.675286268406676
GLOBAL,MINOILLKA,1,2046,14.624681832998379
GLOBAL,MINOILLKA,1,2047,14.574077397590079
GLOBAL,MINOILLKA,1,2048,14.523472962181781
GLOBAL,MINOILLKA,1,2049,14.472868526773482
GLOBAL,MINOILLKA,1,2050,14.422264091365182
GLOBAL,MINOILMDV,1,2023,17.56545586576789
GLOBAL,MINOILMDV,1,2024,14.991563989708544
GLOBAL,MINOILMDV,1,2025,12.486048446248642
GLOBAL,MINOILMDV,1,2026,15.229443709654706
GLOBAL,MINOILMDV,1,2027,12.172748160778866
GLOBAL,MINOILMDV,1,2028,12.548820968492716
GLOBAL,MINOILMDV,1,2029,12.924893776206567
GLOBAL,MINOILMDV,1,2030,13.300966583920417
GLOBAL,MINOILMDV,1,2031,13.677039391634267
GLOBAL,MINOILMDV,1,2032,14.053112199348117
GLOBAL,MINOILMDV,1,2033,14.429185007061967
GLOBAL,MINOILMDV,1,2034,14.805257814775814
GLOBAL,MINOILMDV,1,2035,15.181330622489664
GLOBAL,MINOILMDV,1,2036,15.130726187081367
GLOBAL,MINOILMDV,1,2037,15.080121751673067
GLOBAL,MINOILMDV,1,2038,15.02951731626477
GLOBAL,MINOILMDV,1,2039,14.97891288085647
GLOBAL,MINOILMDV,1,2040,14.92830844544817
GLOBAL,MINOILMDV,1,2041,14.877704010039873
GLOBAL,MINOILMDV,1,2042,14.827099574631573
GLOBAL,MINOILMDV,1,2043,14.776495139223275
GLOBAL,MINOILMDV,1,2044,14.725890703814976
GLOBAL,MINOILMDV,1,2045,14.675286268406676
GLOBAL,MINOILMDV,1,2046,14.624681832998379
GLOBAL,MINOILMDV,1,2047,14.574077397590079
GLOBAL,MINOILMDV,1,2048,14.523472962181781
GLOBAL,MINOILMDV,1,2049,14.472868526773482
GLOBAL,MINOILMDV,1,2050,14.422264091365182
GLOBAL,MINOILNPL,1,2023,18.533935815585142
GLOBAL,MINOILNPL,1,2024,17.679609722106264
GLOBAL,MINOILNPL,1,2025,14.72484549660912
GLOBAL,MINOILNPL,1,2026,17.960142201061707
GLOBAL,MINOILNPL,1,2027,14.355369251386637
GLOBAL,MINOILNPL,1,2028,14.798873376242582
GLOBAL,MINOILNPL,1,2029,15.242377501098524
GLOBAL,MINOILNPL,1,2030,15.685881625954469
GLOBAL,MINOILNPL,1,2031,16.129385750810414
GLOBAL,MINOILNPL,1,2032,16.57288987566636
GLOBAL,MINOILNPL,1,2033,17.0163940005223
GLOBAL,MINOILNPL,1,2034,17.45989812537825
GLOBAL,MINOILNPL,1,2035,17.903402250234194
GLOBAL,MINOILNPL,1,2036,17.843724242733412
GLOBAL,MINOILNPL,1,2037,17.78404623523263
GLOBAL,MINOILNPL,1,2038,17.72436822773185
GLOBAL,MINOILNPL,1,2039,17.66469022023107
GLOBAL,MINOILNPL,1,2040,17.605012212730287
GLOBAL,MINOILNPL,1,2041,17.54533420522951
GLOBAL,MINOILNPL,1,2042,17.485656197728726
GLOBAL,MINOILNPL,1,2043,17.425978190227944
GLOBAL,MINOILNPL,1,2044,17.366300182727166
GLOBAL,MINOILNPL,1,2045,17.306622175226387
GLOBAL,MINOILNPL,1,2046,17.246944167725605
GLOBAL,MINOILNPL,1,2047,17.187266160224826
GLOBAL,MINOILNPL,1,2048,17.127588152724044
GLOBAL,MINOILNPL,1,2049,17.067910145223262
GLOBAL,MINOILNPL,1,2050,17.008232137722484
GLOBAL,MINOTHBGD,1,2023,19.031876045737828
GLOBAL,MINOTHBGD,1,2024,18.15459728123186
GLOBAL,MINOTHBGD,1,2025,15.12044916268952
GLOBAL,MINOTHBGD,1,2026,18.442666659447468
GLOBAL,MINOTHBGD,1,2027,14.741046418939545
GLOBAL,MINOTHBGD,1,2028,15.196465905335629
GLOBAL,MINOTHBGD,1,2029,15.651885391731712
GLOBAL,MINOTHBGD,1,2030,16.107304878127795
GLOBAL,MINOTHBGD,1,2031,16.56272436452388
GLOBAL,MINOTHBGD,1,2032,17.018143850919962
GLOBAL,MINOTHBGD,1,2033,17.473563337316047
GLOBAL,MINOTHBGD,1,2034,17.92898282371213
GLOBAL,MINOTHBGD,1,2035,18.384402310108214
GLOBAL,MINOTHBGD,1,2036,18.32312096907452
GLOBAL,MINOTHBGD,1,2037,18.26183962804083
GLOBAL,MINOTHBGD,1,2038,18.200558287007134
GLOBAL,MINOTHBGD,1,2039,18.13927694597344
GLOBAL,MINOTHBGD,1,2040,18.077995604939744
GLOBAL,MINOTHBGD,1,2041,18.016714263906053
GLOBAL,MINOTHBGD,1,2042,17.955432922872358
GLOBAL,MINOTHBGD,1,2043,17.894151581838663
GLOBAL,MINOTHBGD,1,2044,17.83287024080497
GLOBAL,MINOTHBGD,1,2045,17.771588899771274
GLOBAL,MINOTHBGD,1,2046,17.710307558737583
GLOBAL,MINOTHBGD,1,2047,17.649026217703888
GLOBAL,MINOTHBGD,1,2048,17.587744876670193
GLOBAL,MINOTHBGD,1,2049,17.5264635356365
GLOBAL,MINOTHBGD,1,2050,17.465182194602804
GLOBAL,MINOTHBTN,1,2023,18.533935815585142
GLOBAL,MINOTHBTN,1,2024,17.679609722106264
GLOBAL,MINOTHBTN,1,2025,14.72484549660912
GLOBAL,MINOTHBTN,1,2026,17.960142201061707
GLOBAL,MINOTHBTN,1,2027,14.355369251386637
GLOBAL,MINOTHBTN,1,2028,14.798873376242582
GLOBAL,MINOTHBTN,1,2029,15.242377501098524
GLOBAL,MINOTHBTN,1,2030,15.685881625954469
GLOBAL,MINOTHBTN,1,2031,16.129385750810414
GLOBAL,MINOTHBTN,1,2032,16.57288987566636
GLOBAL,MINOTHBTN,1,2033,17.0163940005223
GLOBAL,MINOTHBTN,1,2034,17.45989812537825
GLOBAL,MINOTHBTN,1,2035,17.903402250234194
GLOBAL,MINOTHBTN,1,2036,17.843724242733412
GLOBAL,MINOTHBTN,1,2037,17.78404623523263
GLOBAL,MINOTHBTN,1,2038,17.72436822773185
GLOBAL,MINOTHBTN,1,2039,17.66469022023107
GLOBAL,MINOTHBTN,1,2040,17.605012212730287
GLOBAL,MINOTHBTN,1,2041,17.54533420522951
GLOBAL,MINOTHBTN,1,2042,17.485656197728726
GLOBAL,MINOTHBTN,1,2043,17.425978190227944
GLOBAL,MINOTHBTN,1,2044,17.366300182727166
GLOBAL,MINOTHBTN,1,2045,17.306622175226387
GLOBAL,MINOTHBTN,1,2046,17.246944167725605
GLOBAL,MINOTHBTN,1,2047,17.187266160224826
GLOBAL,MINOTHBTN,1,2048,17.127588152724044
GLOBAL,MINOTHBTN,1,2049,17.067910145223262
GLOBAL,MINOTHBTN,1,2050,17.008232137722484
GLOBAL,MINOTHIND,1,2023,18.533935815585142
GLOBAL,MINOTHIND,1,2024,17.679609722106264
GLOBAL,MINOTHIND,1,2025,14.72484549660912
GLOBAL,MINOTHIND,1,2026,17.960142201061707
GLOBAL,MINOTHIND,1,2027,14.355369251386637
GLOBAL,MINOTHIND,1,2028,14.798873376242582
GLOBAL,MINOTHIND,1,2029,15.242377501098524
GLOBAL,MINOTHIND,1,2030,15.685881625954469
GLOBAL,MINOTHIND,1,2031,16.129385750810414
GLOBAL,MINOTHIND,1,2032,16.57288987566636
GLOBAL,MINOTHIND,1,2033,17.0163940005223
GLOBAL,MINOTHIND,1,2034,17.45989812537825
GLOBAL,MINOTHIND,1,2035,17.903402250234194
GLOBAL,MINOTHIND,1,2036,17.843724242733412
GLOBAL,MINOTHIND,1,2037,17.78404623523263
GLOBAL,MINOTHIND,1,2038,17.72436822773185
GLOBAL,MINOTHIND,1,2039,17.66469022023107
GLOBAL,MINOTHIND,1,2040,17.605012212730287
GLOBAL,MINOTHIND,1,2041,17.54533420522951
GLOBAL,MINOTHIND,1,2042,17.485656197728726
GLOBAL,MINOTHIND,1,2043,17.425978190227944
GLOBAL,MINOTHIND,1,2044,17.366300182727166
GLOBAL,MINOTHIND,1,2045,17.306622175226387
GLOBAL,MINOTHIND,1,2046,17.246944167725605
GLOBAL,MINOTHIND,1,2047,17.187266160224826
GLOBAL,MINOTHIND,1,2048,17.127588152724044
GLOBAL,MINOTHIND,1,2049,17.067910145223262
GLOBAL,MINOTHIND,1,2050,17.008232137722484
GLOBAL,MINOTHINT,1,2023,18.533935815585142
GLOBAL,MINOTHINT,1,2024,17.679609722106264
GLOBAL,MINOTHINT,1,2025,14.72484549660912
GLOBAL,MINOTHINT,1,2026,17.960142201061707
GLOBAL,MINOTHINT,1,2027,14.355369251386637
GLOBAL,MINOTHINT,1,2028,14.798873376242582
GLOBAL,MINOTHINT,1,2029,15.242377501098524
GLOBAL,MINOTHINT,1,2030,15.685881625954469
GLOBAL,MINOTHINT,1,2031,16.129385750810414
GLOBAL,MINOTHINT,1,2032,16.57288987566636
GLOBAL,MINOTHINT,1,2033,17.0163940005223
GLOBAL,MINOTHINT,1,2034,17.45989812537825
GLOBAL,MINOTHINT,1,2035,17.903402250234194
GLOBAL,MINOTHINT,1,2036,17.843724242733412
GLOBAL,MINOTHINT,1,2037,17.78404623523263
GLOBAL,MINOTHINT,1,2038,17.72436822773185
GLOBAL,MINOTHINT,1,2039,17.66469022023107
GLOBAL,MINOTHINT,1,2040,17.605012212730287
GLOBAL,MINOTHINT,1,2041,17.54533420522951
GLOBAL,MINOTHINT,1,2042,17.485656197728726
GLOBAL,MINOTHINT,1,2043,17.425978190227944
GLOBAL,MINOTHINT,1,2044,17.366300182727166
GLOBAL,MINOTHINT,1,2045,17.306622175226387
GLOBAL,MINOTHINT,1,2046,17.246944167725605
GLOBAL,MINOTHINT,1,2047,17.187266160224826
GLOBAL,MINOTHINT,1,2048,17.127588152724044
GLOBAL,MINOTHINT,1,2049,17.067910145223262
GLOBAL,MINOTHINT,1,2050,17.008232137722484
GLOBAL,MINOTHLKA,1,2023,17.56545586576789
GLOBAL,MINOTHLKA,1,2024,14.991563989708544
GLOBAL,MINOTHLKA,1,2025,12.486048446248642
GLOBAL,MINOTHLKA,1,2026,15.229443709654706
GLOBAL,MINOTHLKA,1,2027,12.172748160778866
GLOBAL,MINOTHLKA,1,2028,12.548820968492716
GLOBAL,MINOTHLKA,1,2029,12.924893776206567
GLOBAL,MINOTHLKA,1,2030,13.300966583920417
GLOBAL,MINOTHLKA,1,2031,13.677039391634267
GLOBAL,MINOTHLKA,1,2032,14.053112199348117
GLOBAL,MINOTHLKA,1,2033,14.429185007061967
GLOBAL,MINOTHLKA,1,2034,14.805257814775814
GLOBAL,MINOTHLKA,1,2035,15.181330622489664
GLOBAL,MINOTHLKA,1,2036,15.130726187081367
GLOBAL,MINOTHLKA,1,2037,15.080121751673067
GLOBAL,MINOTHLKA,1,2038,15.02951731626477
GLOBAL,MINOTHLKA,1,2039,14.97891288085647
GLOBAL,MINOTHLKA,1,2040,14.92830844544817
GLOBAL,MINOTHLKA,1,2041,14.877704010039873
GLOBAL,MINOTHLKA,1,2042,14.827099574631573
GLOBAL,MINOTHLKA,1,2043,14.776495139223275
GLOBAL,MINOTHLKA,1,2044,14.725890703814976
GLOBAL,MINOTHLKA,1,2045,14.675286268406676
GLOBAL,MINOTHLKA,1,2046,14.624681832998379
GLOBAL,MINOTHLKA,1,2047,14.574077397590079
GLOBAL,MINOTHLKA,1,2048,14.523472962181781
GLOBAL,MINOTHLKA,1,2049,14.472868526773482
GLOBAL,MINOTHLKA,1,2050,14.422264091365182
GLOBAL,MINOTHMDV,1,2023,17.56545586576789
GLOBAL,MINOTHMDV,1,2024,14.991563989708544
GLOBAL,MINOTHMDV,1,2025,12.486048446248642
GLOBAL,MINOTHMDV,1,2026,15.229443709654706
GLOBAL,MINOTHMDV,1,2027,12.172748160778866
GLOBAL,MINOTHMDV,1,2028,12.548820968492716
GLOBAL,MINOTHMDV,1,2029,12.924893776206567
GLOBAL,MINOTHMDV,1,2030,13.300966583920417
GLOBAL,MINOTHMDV,1,2031,13.677039391634267
GLOBAL,MINOTHMDV,1,2032,14.053112199348117
GLOBAL,MINOTHMDV,1,2033,14.429185007061967
GLOBAL,MINOTHMDV,1,2034,14.805257814775814
GLOBAL,MINOTHMDV,1,2035,15.181330622489664
GLOBAL,MINOTHMDV,1,2036,15.130726187081367
GLOBAL,MINOTHMDV,1,2037,15.080121751673067
GLOBAL,MINOTHMDV,1,2038,15.02951731626477
GLOBAL,MINOTHMDV,1,2039,14.97891288085647
GLOBAL,MINOTHMDV,1,2040,14.92830844544817
GLOBAL,MINOTHMDV,1,2041,14.877704010039873
GLOBAL,MINOTHMDV,1,2042,14.827099574631573
GLOBAL,MINOTHMDV,1,2043,14.776495139223275
GLOBAL,MINOTHMDV,1,2044,14.725890703814976
GLOBAL,MINOTHMDV,1,2045,14.675286268406676
GLOBAL,MINOTHMDV,1,2046,14.624681832998379
GLOBAL,MINOTHMDV,1,2047,14.574077397590079
GLOBAL,MINOTHMDV,1,2048,14.523472962181781
GLOBAL,MINOTHMDV,1,2049,14.472868526773482
GLOBAL,MINOTHMDV,1,2050,14.422264091365182
GLOBAL,MINOTHNPL,1,2023,18.533935815585142
GLOBAL,MINOTHNPL,1,2024,17.679609722106264
GLOBAL,MINOTHNPL,1,2025,14.72484549660912
GLOBAL,MINOTHNPL,1,2026,17.960142201061707
GLOBAL,MINOTHNPL,1,2027,14.355369251386637
GLOBAL,MINOTHNPL,1,2028,14.798873376242582
GLOBAL,MINOTHNPL,1,2029,15.242377501098524
GLOBAL,MINOTHNPL,1,2030,15.685881625954469
GLOBAL,MINOTHNPL,1,2031,16.129385750810414
GLOBAL,MINOTHNPL,1,2032,16.57288987566636
GLOBAL,MINOTHNPL,1,2033,17.0163940005223
GLOBAL,MINOTHNPL,1,2034,17.45989812537825
GLOBAL,MINOTHNPL,1,2035,17.903402250234194
GLOBAL,MINOTHNPL,1,2036,17.843724242733412
GLOBAL,MINOTHNPL,1,2037,17.78404623523263
GLOBAL,MINOTHNPL,1,2038,17.72436822773185
GLOBAL,MINOTHNPL,1,2039,17.66469022023107
GLOBAL,MINOTHNPL,1,2040,17.605012212730287
GLOBAL,MINOTHNPL,1,2041,17.54533420522951
GLOBAL,MINOTHNPL,1,2042,17.485656197728726
GLOBAL,MINOTHNPL,1,2043,17.425978190227944
GLOBAL,MINOTHNPL,1,2044,17.366300182727166
GLOBAL,MINOTHNPL,1,2045,17.306622175226387
GLOBAL,MINOTHNPL,1,2046,17.246944167725605
GLOBAL,MINOTHNPL,1,2047,17.187266160224826
GLOBAL,MINOTHNPL,1,2048,17.127588152724044
GLOBAL,MINOTHNPL,1,2049,17.067910145223262
GLOBAL,MINOTHNPL,1,2050,17.008232137722484
GLOBAL,MINPETBGD,1,2023,26.856004096040387
