date,month,season,hour,Gas,Coal,Oil_HFO,Oil_HSD,Hydro,Solar,Wind,Import,demand_MW
2022-12-31,12,S1,0.0,4708.0,889.0,961.0,0.0,46.0,0.0,0.0,906.0,7510.0
2022-12-31,12,S1,0.5,4684.0,904.5,579.0,0.0,46.0,0.0,0.0,835.5,7049.0
2022-12-31,12,S1,1.0,4660.0,920.0,197.0,0.0,46.0,0.0,0.0,765.0,6588.0
2022-12-31,12,S1,1.5,4528.5,894.0,201.5,0.0,46.0,0.0,0.0,701.0,6371.0
2022-12-31,12,S1,2.0,4397.0,868.0,206.0,0.0,46.0,0.0,0.0,637.0,6154.0
2022-12-31,12,S1,2.5,4352.0,869.0,204.5,0.0,46.0,0.0,0.0,638.0,6109.5
2022-12-31,12,S1,3.0,4307.0,870.0,203.0,0.0,46.0,0.0,0.0,639.0,6065.0
2022-12-31,12,S1,3.5,4214.0,849.0,203.0,0.0,46.0,0.0,0.0,639.5,5951.5
2022-12-31,12,S1,4.0,4121.0,828.0,203.0,0.0,46.0,0.0,0.0,640.0,5838.0
2022-12-31,12,S1,4.5,4105.5,798.0,203.0,0.0,46.0,0.0,0.0,639.5,5792.0
2022-12-31,12,S1,5.0,4090.0,768.0,203.0,0.0,46.0,0.0,0.0,639.0,5746.0
2022-12-31,12,S1,5.5,4181.5,768.0,203.0,0.0,46.0,0.0,0.0,636.0,5834.5
2022-12-31,12,S1,6.0,4273.0,768.0,203.0,0.0,46.0,0.0,0.0,633.0,5923.0
2022-12-31,12,S1,6.5,4379.5,767.5,311.0,0.0,46.0,1.5,0.0,638.5,6144.0
2022-12-31,12,S1,7.0,4486.0,767.0,419.0,0.0,46.0,3.0,0.0,644.0,6365.0
2022-12-31,12,S1,7.5,4655.0,782.5,552.0,0.0,46.0,16.0,0.0,646.0,6697.5
2022-12-31,12,S1,8.0,4824.0,798.0,685.0,0.0,46.0,29.0,0.0,648.0,7030.0
2022-12-31,12,S1,8.5,4784.0,862.5,876.0,0.0,46.0,50.0,0.0,652.5,7271.0
2022-12-31,12,S1,9.0,4744.0,927.0,1067.0,0.0,46.0,71.0,0.0,657.0,7512.0
2022-12-31,12,S1,9.5,4613.5,948.0,1148.5,0.0,46.0,91.5,0.0,659.0,7506.5
2022-12-31,12,S1,10.0,4483.0,969.0,1230.0,0.0,46.0,112.0,0.0,661.0,7501.0
2022-12-31,12,S1,10.5,4383.5,943.5,1259.0,0.0,40.5,133.0,0.0,741.5,7501.0
2022-12-31,12,S1,11.0,4284.0,918.0,1288.0,0.0,35.0,154.0,0.0,822.0,7501.0
2022-12-31,12,S1,11.5,4409.5,924.0,1303.5,0.0,29.0,142.5,0.0,823.5,7632.0
2022-12-31,12,S1,12.0,4535.0,930.0,1319.0,0.0,23.0,131.0,0.0,825.0,7763.0
2022-12-31,12,S1,12.5,4601.0,945.0,1374.5,0.0,17.5,194.5,0.0,875.0,8007.5
2022-12-31,12,S1,13.0,4667.0,960.0,1430.0,0.0,12.0,258.0,0.0,925.0,8252.0
2022-12-31,12,S1,13.5,4667.0,960.0,1430.0,0.0,12.0,258.0,0.0,925.0,8038.0
2022-12-31,12,S1,14.0,4667.0,960.0,1430.0,0.0,12.0,258.0,0.0,925.0,7824.0
2022-12-31,12,S1,14.5,4483.5,894.5,1405.5,0.0,29.0,209.0,0.0,922.5,7730.0
2022-12-31,12,S1,15.0,4300.0,829.0,1381.0,0.0,46.0,160.0,0.0,920.0,7636.0
2022-12-31,12,S1,15.5,4340.0,824.0,1331.0,9.0,46.0,116.5,0.0,917.5,7584.0
2022-12-31,12,S1,16.0,4380.0,819.0,1281.0,18.0,46.0,73.0,0.0,915.0,7532.0
2022-12-31,12,S1,16.5,4392.0,839.0,1442.5,18.0,46.0,41.0,0.0,915.0,7693.5
2022-12-31,12,S1,17.0,4404.0,859.0,1604.0,18.0,46.0,9.0,0.0,915.0,7855.0
2022-12-31,12,S1,17.5,4566.0,889.0,2089.0,61.0,46.0,4.5,0.0,972.5,8628.0
2022-12-31,12,S1,18.0,4728.0,919.0,2574.0,104.0,46.0,0.0,0.0,1030.0,9401.0
2022-12-31,12,S1,18.5,4738.5,918.5,2671.0,88.5,46.0,0.0,0.0,1028.5,9491.0
2022-12-31,12,S1,19.0,4749.0,918.0,2768.0,73.0,46.0,0.0,0.0,1027.0,9581.0
2022-12-31,12,S1,19.5,4750.0,908.0,2694.0,25.0,46.0,0.0,0.0,1028.0,9451.0
2022-12-31,12,S1,20.0,4820.0,909.0,2595.0,0.0,46.0,0.0,0.0,1026.0,9396.0
2022-12-31,12,S1,20.5,4827.0,927.0,2415.0,0.0,46.0,0.0,0.0,1027.0,9242.0
2022-12-31,12,S1,21.0,4834.0,945.0,2235.0,0.0,46.0,0.0,0.0,1028.0,9088.0
2022-12-31,12,S1,21.5,4799.5,932.0,2089.0,0.0,46.0,0.0,0.0,1026.0,8892.5
2022-12-31,12,S1,22.0,4765.0,919.0,1943.0,0.0,46.0,0.0,0.0,1024.0,8697.0
2022-12-31,12,S1,22.5,4759.0,903.5,1673.0,0.0,46.0,0.0,0.0,1021.5,8403.0
2022-12-31,12,S1,23.0,4753.0,888.0,1403.0,0.0,46.0,0.0,0.0,1019.0,8109.0
2022-12-31,12,S1,23.5,4730.5,888.5,1182.0,0.0,46.0,0.0,0.0,962.5,7809.5
2022-12-31,12,S1,24.0,4708.0,889.0,961.0,0.0,46.0,0.0,0.0,906.0,7510.0
2023-01-01,1,S1,0.0,4530.0,886.0,1007.0,0.0,30.0,0.0,0.0,909.0,7362.0
2023-01-01,1,S1,0.5,4594.5,882.5,766.0,0.0,38.0,0.0,0.0,860.5,7141.5
2023-01-01,1,S1,1.0,4659.0,879.0,525.0,0.0,46.0,0.0,0.0,812.0,6921.0
2023-01-01,1,S1,1.5,4622.5,883.0,440.5,0.0,46.0,0.0,0.0,740.5,6732.5
2023-01-01,1,S1,2.0,4586.0,887.0,356.0,0.0,46.0,0.0,0.0,669.0,6544.0
2023-01-01,1,S1,2.5,4479.0,873.0,339.5,0.0,46.0,0.0,0.0,663.5,6401.0
2023-01-01,1,S1,3.0,4372.0,859.0,323.0,0.0,46.0,0.0,0.0,658.0,6258.0
2023-01-01,1,S1,3.5,4309.0,848.0,264.5,0.0,46.0,0.0,0.0,660.5,6128.0
2023-01-01,1,S1,4.0,4246.0,837.0,206.0,0.0,46.0,0.0,0.0,663.0,5998.0
2023-01-01,1,S1,4.5,4232.0,846.0,206.0,0.0,46.0,0.0,0.0,663.0,5993.0
2023-01-01,1,S1,5.0,4218.0,855.0,206.0,0.0,46.0,0.0,0.0,663.0,5988.0
2023-01-01,1,S1,5.5,4381.0,861.5,208.0,0.0,46.0,0.0,0.0,663.0,6159.5
2023-01-01,1,S1,6.0,4544.0,868.0,210.0,0.0,46.0,0.0,0.0,663.0,6331.0
2023-01-01,1,S1,6.5,4512.0,872.5,408.0,0.0,46.0,2.0,0.0,664.0,6504.5
2023-01-01,1,S1,7.0,4480.0,877.0,606.0,0.0,46.0,4.0,0.0,665.0,6678.0
2023-01-01,1,S1,7.5,4579.0,897.5,760.5,0.0,46.0,19.5,0.0,699.5,7002.0
2023-01-01,1,S1,8.0,4678.0,918.0,915.0,0.0,46.0,35.0,0.0,734.0,7326.0
2023-01-01,1,S1,8.5,4632.5,947.5,1058.0,0.0,46.0,61.5,0.0,824.0,7569.5
2023-01-01,1,S1,9.0,4587.0,977.0,1201.0,0.0,46.0,88.0,0.0,914.0,7813.0
2023-01-01,1,S1,9.5,4479.0,959.5,1283.0,0.0,23.0,114.0,0.0,914.5,7773.0
2023-01-01,1,S1,10.0,4371.0,942.0,1365.0,0.0,0.0,140.0,0.0,915.0,7733.0
2023-01-01,1,S1,10.5,4381.5,861.0,1398.5,60.0,0.0,177.5,0.0,916.0,7794.5
2023-01-01,1,S1,11.0,4392.0,780.0,1432.0,120.0,0.0,215.0,0.0,917.0,7856.0
2023-01-01,1,S1,11.5,4439.0,733.5,1443.0,206.0,1.5,250.5,0.0,918.0,7991.5
2023-01-01,1,S1,12.0,4486.0,687.0,1454.0,292.0,3.0,286.0,0.0,919.0,8127.0
2023-01-01,1,S1,12.5,4535.5,733.0,1484.0,327.0,9.5,279.0,0.0,921.0,8289.0
2023-01-01,1,S1,13.0,4585.0,779.0,1514.0,362.0,16.0,272.0,0.0,923.0,8451.0
2023-01-01,1,S1,13.5,4585.0,779.0,1514.0,362.0,16.0,272.0,0.0,923.0,8342.0
2023-01-01,1,S1,14.0,4585.0,779.0,1514.0,362.0,16.0,272.0,0.0,923.0,8233.0
2023-01-01,1,S1,14.5,4541.5,779.0,1522.0,190.0,8.0,217.0,0.0,922.0,8070.5
2023-01-01,1,S1,15.0,4498.0,779.0,1530.0,18.0,0.0,162.0,0.0,921.0,7908.0
2023-01-01,1,S1,15.5,4194.5,820.0,1533.5,86.5,0.0,117.5,0.0,920.0,7672.0
2023-01-01,1,S1,16.0,3891.0,861.0,1537.0,155.0,0.0,73.0,0.0,919.0,7436.0
2023-01-01,1,S1,16.5,3909.5,903.5,1724.0,168.5,0.0,42.0,0.0,919.0,7666.5
2023-01-01,1,S1,17.0,3928.0,946.0,1911.0,182.0,0.0,11.0,0.0,919.0,7897.0
2023-01-01,1,S1,17.5,3975.5,981.5,2256.0,345.0,0.0,5.5,0.0,971.5,8535.0
2023-01-01,1,S1,18.0,4023.0,1017.0,2601.0,508.0,0.0,0.0,0.0,1024.0,9173.0
2023-01-01,1,S1,18.5,4085.5,1042.5,2643.0,400.5,0.0,0.0,0.0,1021.0,9192.5
2023-01-01,1,S1,19.0,4148.0,1068.0,2685.0,293.0,0.0,0.0,0.0,1018.0,9212.0
2023-01-01,1,S1,19.5,4196.0,1092.0,2682.0,230.0,23.0,0.0,0.0,1016.0,9239.0
2023-01-01,1,S1,20.0,4274.0,1090.0,2695.0,61.0,46.0,0.0,0.0,1021.0,9187.0
2023-01-01,1,S1,20.5,4364.0,1088.5,2515.5,30.5,46.0,0.0,0.0,1018.5,9063.0
2023-01-01,1,S1,21.0,4454.0,1087.0,2336.0,0.0,46.0,0.0,0.0,1016.0,8939.0
2023-01-01,1,S1,21.5,4503.0,1088.5,2020.0,0.0,23.0,0.0,0.0,1014.5,8649.0
2023-01-01,1,S1,22.0,4552.0,1090.0,1704.0,0.0,0.0,0.0,0.0,1013.0,8359.0
2023-01-01,1,S1,22.5,4558.5,1023.0,1477.5,0.0,15.0,0.0,0.0,1010.5,8084.5
2023-01-01,1,S1,23.0,4565.0,956.0,1251.0,0.0,30.0,0.0,0.0,1008.0,7810.0
2023-01-01,1,S1,23.5,4547.5,921.0,1129.0,0.0,30.0,0.0,0.0,958.5,7586.0
2023-01-01,1,S1,24.0,4530.0,886.0,1007.0,0.0,30.0,0.0,0.0,909.0,7362.0
2023-01-02,1,S1,0.0,4595.0,1187.0,688.0,0.0,46.0,0.0,0.0,912.0,7428.0
2023-01-02,1,S1,0.5,4573.0,984.0,666.0,0.0,38.0,0.0,0.0,859.5,7120.5
2023-01-02,1,S1,1.0,4551.0,781.0,644.0,0.0,30.0,0.0,0.0,807.0,6813.0
2023-01-02,1,S1,1.5,4514.0,780.5,595.5,0.0,31.5,0.0,0.0,735.0,6656.5
2023-01-02,1,S1,2.0,4477.0,780.0,547.0,0.0,33.0,0.0,0.0,663.0,6500.0
2023-01-02,1,S1,2.5,4343.0,769.5,461.0,0.0,33.0,0.0,0.0,660.0,6266.5
2023-01-02,1,S1,3.0,4209.0,759.0,375.0,0.0,33.0,0.0,0.0,657.0,6033.0
2023-01-02,1,S1,3.5,4236.5,759.5,339.0,0.0,33.0,0.0,0.0,658.0,6026.0
2023-01-02,1,S1,4.0,4264.0,760.0,303.0,0.0,33.0,0.0,0.0,659.0,6019.0
2023-01-02,1,S1,4.5,4255.5,760.0,279.0,0.0,33.0,0.0,0.0,659.0,5986.5
2023-01-02,1,S1,5.0,4247.0,760.0,255.0,0.0,33.0,0.0,0.0,659.0,5954.0
2023-01-02,1,S1,5.5,4277.5,779.0,349.5,0.0,33.0,0.0,0.0,660.5,6099.5
2023-01-02,1,S1,6.0,4308.0,798.0,444.0,0.0,33.0,0.0,0.0,662.0,6245.0
2023-01-02,1,S1,6.5,4216.5,819.0,698.0,0.0,33.0,2.5,0.0,662.5,6431.5
2023-01-02,1,S1,7.0,4125.0,840.0,952.0,0.0,33.0,5.0,0.0,663.0,6618.0
2023-01-02,1,S1,7.5,4210.0,914.5,1073.0,120.5,33.5,31.5,0.0,668.0,7051.0
2023-01-02,1,S1,8.0,4295.0,989.0,1194.0,241.0,34.0,58.0,0.0,673.0,7484.0
2023-01-02,1,S1,8.5,4278.0,1003.0,1262.5,245.0,37.0,102.0,0.0,796.5,7724.0
2023-01-02,1,S1,9.0,4261.0,1017.0,1331.0,249.0,40.0,146.0,0.0,920.0,7964.0
2023-01-02,1,S1,9.5,4237.5,977.0,1299.5,217.0,20.0,193.5,0.0,918.5,7863.0
2023-01-02,1,S1,10.0,4214.0,937.0,1268.0,185.0,0.0,241.0,0.0,917.0,7762.0
2023-01-02,1,S1,10.5,4075.5,912.0,1291.5,220.0,4.0,271.5,0.0,919.0,7693.5
2023-01-02,1,S1,11.0,3937.0,887.0,1315.0,255.0,8.0,302.0,0.0,921.0,7625.0
2023-01-02,1,S1,11.5,4046.5,852.5,1362.0,367.5,4.0,320.0,0.0,923.0,7875.5
2023-01-02,1,S1,12.0,4156.0,818.0,1409.0,480.0,0.0,338.0,0.0,925.0,8126.0
2023-01-02,1,S1,12.5,4285.0,825.5,1425.5,505.5,0.0,327.5,0.0,923.5,8292.5
2023-01-02,1,S1,13.0,4414.0,833.0,1442.0,531.0,0.0,317.0,0.0,922.0,8459.0
2023-01-02,1,S1,13.5,4414.0,833.0,1442.0,531.0,0.0,317.0,0.0,922.0,8240.0
2023-01-02,1,S1,14.0,4414.0,833.0,1442.0,531.0,0.0,317.0,0.0,922.0,8021.0
2023-01-02,1,S1,14.5,4325.5,825.0,1389.5,348.0,0.0,249.5,0.0,923.5,7842.0
2023-01-02,1,S1,15.0,4237.0,817.0,1337.0,165.0,0.0,182.0,0.0,925.0,7663.0
2023-01-02,1,S1,15.5,4312.0,787.0,1397.0,102.5,0.0,132.0,0.0,923.5,7654.0
2023-01-02,1,S1,16.0,4387.0,757.0,1457.0,40.0,0.0,82.0,0.0,922.0,7645.0
2023-01-02,1,S1,16.5,4323.5,782.5,1661.0,138.5,0.0,46.5,0.0,919.0,7871.0
2023-01-02,1,S1,17.0,4260.0,808.0,1865.0,237.0,0.0,11.0,0.0,916.0,8097.0
2023-01-02,1,S1,17.5,4285.0,863.0,2192.5,386.5,23.0,5.5,0.0,973.0,8728.5
2023-01-02,1,S1,18.0,4310.0,918.0,2520.0,536.0,46.0,0.0,0.0,1030.0,9360.0
2023-01-02,1,S1,18.5,4338.0,997.0,2560.5,423.0,46.0,0.0,0.0,1028.0,9392.5
2023-01-02,1,S1,19.0,4366.0,1076.0,2601.0,310.0,46.0,0.0,0.0,1026.0,9425.0
2023-01-02,1,S1,19.5,4454.0,1148.0,2502.0,242.0,46.0,0.0,0.0,1022.0,9414.0
2023-01-02,1,S1,20.0,4420.0,1145.0,2481.0,244.0,46.0,0.0,0.0,1025.0,9361.0
2023-01-02,1,S1,20.5,4526.0,1165.5,2296.0,147.0,46.0,0.0,0.0,1025.0,9205.5
2023-01-02,1,S1,21.0,4632.0,1186.0,2111.0,50.0,46.0,0.0,0.0,1025.0,9050.0
2023-01-02,1,S1,21.5,4619.0,1184.5,1950.5,25.0,46.0,0.0,0.0,1023.0,8848.0
2023-01-02,1,S1,22.0,4606.0,1183.0,1790.0,0.0,46.0,0.0,0.0,1021.0,8646.0
2023-01-02,1,S1,22.5,4588.5,1185.5,1431.5,0.0,46.0,0.0,0.0,1015.0,8266.5
2023-01-02,1,S1,23.0,4571.0,1188.0,1073.0,0.0,46.0,0.0,0.0,1009.0,7887.0
2023-01-02,1,S1,23.5,4583.0,1187.5,880.5,0.0,46.0,0.0,0.0,960.5,7657.5
2023-01-02,1,S1,24.0,4595.0,1187.0,688.0,0.0,46.0,0.0,0.0,912.0,7428.0
2023-01-03,1,S1,0.0,4408.0,1639.0,564.0,0.0,30.0,0.0,0.0,909.0,7550.0
2023-01-03,1,S1,0.5,4489.0,1375.0,476.0,0.0,38.0,0.0,0.0,862.5,7240.5
2023-01-03,1,S1,1.0,4570.0,1111.0,388.0,0.0,46.0,0.0,0.0,816.0,6931.0
2023-01-03,1,S1,1.5,4539.0,1096.0,318.5,0.0,46.0,0.0,0.0,742.5,6742.0
2023-01-03,1,S1,2.0,4508.0,1081.0,249.0,0.0,46.0,0.0,0.0,669.0,6553.0
2023-01-03,1,S1,2.5,4426.5,1053.0,232.5,0.0,46.0,0.0,0.0,667.0,6425.0
2023-01-03,1,S1,3.0,4345.0,1025.0,216.0,0.0,46.0,0.0,0.0,665.0,6297.0
2023-01-03,1,S1,3.5,4329.5,945.0,218.5,0.0,46.0,0.0,0.0,665.0,6204.0
2023-01-03,1,S1,4.0,4314.0,865.0,221.0,0.0,46.0,0.0,0.0,665.0,6111.0
2023-01-03,1,S1,4.5,4308.0,862.0,216.0,0.0,46.0,0.0,0.0,664.0,6096.0
2023-01-03,1,S1,5.0,4302.0,859.0,211.0,0.0,46.0,0.0,0.0,663.0,6081.0
2023-01-03,1,S1,5.5,4385.5,883.5,215.5,0.0,46.0,0.0,0.0,661.5,6192.0
2023-01-03,1,S1,6.0,4469.0,908.0,220.0,0.0,46.0,0.0,0.0,660.0,6303.0
2023-01-03,1,S1,6.5,4522.0,994.0,373.0,0.0,46.0,1.0,0.0,662.5,6598.5
2023-01-03,1,S1,7.0,4575.0,1080.0,526.0,0.0,46.0,2.0,0.0,665.0,6894.0
2023-01-03,1,S1,7.5,4557.5,1137.5,717.5,0.0,46.0,19.5,0.0,684.0,7162.0
2023-01-03,1,S1,8.0,4540.0,1195.0,909.0,0.0,46.0,37.0,0.0,703.0,7430.0
2023-01-03,1,S1,8.5,4519.0,1185.5,1089.5,33.5,46.0,66.0,0.0,803.0,7742.5
2023-01-03,1,S1,9.0,4498.0,1176.0,1270.0,67.0,46.0,95.0,0.0,903.0,8055.0
2023-01-03,1,S1,9.5,4303.0,1195.0,1280.5,181.5,23.0,128.0,0.0,902.5,8013.5
2023-01-03,1,S1,10.0,4108.0,1214.0,1291.0,296.0,0.0,161.0,0.0,902.0,7972.0
2023-01-03,1,S1,10.5,4100.0,1246.0,1292.0,237.0,0.0,211.5,0.0,907.5,7994.0
2023-01-03,1,S1,11.0,4092.0,1278.0,1293.0,178.0,0.0,262.0,0.0,913.0,8016.0
2023-01-03,1,S1,11.5,4129.0,1286.5,1302.0,267.5,9.0,284.0,0.0,915.5,8193.5
2023-01-03,1,S1,12.0,4166.0,1295.0,1311.0,357.0,18.0,306.0,0.0,918.0,8371.0
2023-01-03,1,S1,12.5,4165.5,1350.0,1319.5,392.5,24.0,302.0,0.0,920.5,8474.0
2023-01-03,1,S1,13.0,4165.0,1405.0,1328.0,428.0,30.0,298.0,0.0,923.0,8577.0
2023-01-03,1,S1,13.5,4165.0,1405.0,1328.0,428.0,30.0,298.0,0.0,923.0,8401.5
2023-01-03,1,S1,14.0,4165.0,1405.0,1328.0,428.0,30.0,298.0,0.0,923.0,8226.0
2023-01-03,1,S1,14.5,4123.0,1421.0,1299.5,214.0,30.0,236.5,0.0,919.0,8067.5
2023-01-03,1,S1,15.0,4081.0,1437.0,1271.0,0.0,30.0,175.0,0.0,915.0,7909.0
2023-01-03,1,S1,15.5,4046.0,1383.0,1342.5,0.0,30.0,129.5,0.0,920.0,7851.0
2023-01-03,1,S1,16.0,4011.0,1329.0,1414.0,0.0,30.0,84.0,0.0,925.0,7793.0
2023-01-03,1,S1,16.5,4040.5,1344.0,1643.0,0.0,30.0,48.5,0.0,926.5,8032.5
2023-01-03,1,S1,17.0,4070.0,1359.0,1872.0,0.0,30.0,13.0,0.0,928.0,8272.0
2023-01-03,1,S1,17.5,4164.0,1492.5,2189.5,71.5,30.0,6.5,0.0,978.5,8932.5
2023-01-03,1,S1,18.0,4258.0,1626.0,2507.0,143.0,30.0,0.0,0.0,1029.0,9593.0
2023-01-03,1,S1,18.5,4268.5,1693.0,2559.0,71.5,30.0,0.0,0.0,1027.5,9649.5
2023-01-03,1,S1,19.0,4279.0,1760.0,2611.0,0.0,30.0,0.0,0.0,1026.0,9706.0
2023-01-03,1,S1,19.5,4280.0,1782.0,2566.0,0.0,30.0,0.0,0.0,1028.0,9686.0
2023-01-03,1,S1,20.0,4287.0,1786.0,2361.0,0.0,30.0,0.0,0.0,1027.0,9491.0
2023-01-03,1,S1,20.5,4357.5,1784.5,2157.0,0.0,30.0,0.0,0.0,1026.5,9355.5
2023-01-03,1,S1,21.0,4428.0,1783.0,1953.0,0.0,30.0,0.0,0.0,1026.0,9220.0
2023-01-03,1,S1,21.5,4385.5,1735.5,1809.0,0.0,30.0,0.0,0.0,1020.5,8980.5
2023-01-03,1,S1,22.0,4343.0,1688.0,1665.0,0.0,30.0,0.0,0.0,1015.0,8741.0
2023-01-03,1,S1,22.5,4387.5,1678.0,1266.0,0.0,30.0,0.0,0.0,1012.5,8374.0
2023-01-03,1,S1,23.0,4432.0,1668.0,867.0,0.0,30.0,0.0,0.0,1010.0,8007.0
2023-01-03,1,S1,23.5,4420.0,1653.5,715.5,0.0,30.0,0.0,0.0,959.5,7778.5
2023-01-03,1,S1,24.0,4408.0,1639.0,564.0,0.0,30.0,0.0,0.0,909.0,7550.0
2023-01-04,1,S1,0.0,4347.0,1400.0,822.0,0.0,30.0,0.0,0.0,908.0,7507.0
2023-01-04,1,S1,0.5,4314.0,1438.5,592.5,0.0,30.0,0.0,0.0,858.0,7233.0
2023-01-04,1,S1,1.0,4281.0,1477.0,363.0,0.0,30.0,0.0,0.0,808.0,6959.0
2023-01-04,1,S1,1.5,4234.5,1439.0,331.5,0.0,30.0,0.0,0.0,736.5,6771.5
2023-01-04,1,S1,2.0,4188.0,1401.0,300.0,0.0,30.0,0.0,0.0,665.0,6584.0
2023-01-04,1,S1,2.5,4168.5,1301.0,303.5,0.0,30.0,0.0,0.0,665.0,6468.0
2023-01-04,1,S1,3.0,4149.0,1201.0,307.0,0.0,30.0,0.0,0.0,665.0,6352.0
2023-01-04,1,S1,3.5,4103.5,1196.0,288.0,0.0,30.0,0.0,0.0,662.0,6279.5
2023-01-04,1,S1,4.0,4058.0,1191.0,269.0,0.0,30.0,0.0,0.0,659.0,6207.0
2023-01-04,1,S1,4.5,4056.5,1165.5,256.5,0.0,30.0,0.0,0.0,659.5,6168.0
2023-01-04,1,S1,5.0,4055.0,1140.0,244.0,0.0,30.0,0.0,0.0,660.0,6129.0
2023-01-04,1,S1,5.5,4200.5,1159.0,244.0,0.0,30.0,0.0,0.0,659.0,6292.5
2023-01-04,1,S1,6.0,4346.0,1178.0,244.0,0.0,30.0,0.0,0.0,658.0,6456.0
2023-01-04,1,S1,6.5,4439.5,1191.0,344.5,0.0,30.0,1.0,0.0,660.5,6666.5
2023-01-04,1,S1,7.0,4533.0,1204.0,445.0,0.0,30.0,2.0,0.0,663.0,6877.0
2023-01-04,1,S1,7.5,4527.0,1276.0,689.0,0.0,30.0,10.5,0.0,667.5,7200.0
2023-01-04,1,S1,8.0,4521.0,1348.0,933.0,0.0,30.0,19.0,0.0,672.0,7523.0
2023-01-04,1,S1,8.5,4434.0,1400.0,1115.5,38.5,30.0,37.0,0.0,793.5,7848.5
2023-01-04,1,S1,9.0,4347.0,1452.0,1298.0,77.0,30.0,55.0,0.0,915.0,8174.0
2023-01-04,1,S1,9.5,4322.0,1444.5,1389.5,77.5,30.0,80.0,0.0,915.5,8259.0
2023-01-04,1,S1,10.0,4297.0,1437.0,1481.0,78.0,30.0,105.0,0.0,916.0,8344.0
2023-01-04,1,S1,10.5,4242.0,1415.0,1500.0,45.0,30.0,145.0,0.0,917.0,8294.0
2023-01-04,1,S1,11.0,4187.0,1393.0,1519.0,12.0,30.0,185.0,0.0,918.0,8244.0
2023-01-04,1,S1,11.5,4312.5,1379.0,1554.0,11.5,30.0,233.5,0.0,921.5,8442.0
2023-01-04,1,S1,12.0,4438.0,1365.0,1589.0,11.0,30.0,282.0,0.0,925.0,8640.0
2023-01-04,1,S1,12.5,4445.5,1389.5,1563.0,82.0,30.0,279.5,0.0,925.5,8715.0
2023-01-04,1,S1,13.0,4453.0,1414.0,1537.0,153.0,30.0,277.0,0.0,926.0,8790.0
2023-01-04,1,S1,13.5,4453.0,1414.0,1537.0,153.0,30.0,277.0,0.0,926.0,8593.5
2023-01-04,1,S1,14.0,4453.0,1414.0,1537.0,153.0,30.0,277.0,0.0,926.0,8397.0
2023-01-04,1,S1,14.5,4325.0,1341.5,1471.0,76.5,30.0,218.0,0.0,923.5,8189.0
2023-01-04,1,S1,15.0,4197.0,1269.0,1405.0,0.0,30.0,159.0,0.0,921.0,7981.0
2023-01-04,1,S1,15.5,4235.5,1276.5,1385.5,0.0,30.0,117.5,0.0,919.5,7964.5
2023-01-04,1,S1,16.0,4274.0,1284.0,1366.0,0.0,30.0,76.0,0.0,918.0,7948.0
2023-01-04,1,S1,16.5,4238.0,1282.5,1605.0,0.0,30.0,43.0,0.0,918.0,8116.5
2023-01-04,1,S1,17.0,4202.0,1281.0,1844.0,0.0,30.0,10.0,0.0,918.0,8285.0
2023-01-04,1,S1,17.5,4310.5,1356.5,2210.5,35.0,30.0,5.0,0.0,971.5,8919.0
2023-01-04,1,S1,18.0,4419.0,1432.0,2577.0,70.0,30.0,0.0,0.0,1025.0,9553.0
2023-01-04,1,S1,18.5,4468.5,1452.5,2655.0,45.0,30.0,0.0,0.0,1024.0,9675.0
2023-01-04,1,S1,19.0,4518.0,1473.0,2733.0,20.0,30.0,0.0,0.0,1023.0,9797.0
2023-01-04,1,S1,19.5,4520.0,1457.0,2575.0,0.0,30.0,0.0,0.0,1022.0,9604.0
2023-01-04,1,S1,20.0,4554.0,1453.0,2460.0,0.0,30.0,0.0,0.0,1020.0,9517.0
2023-01-04,1,S1,20.5,4565.5,1448.5,2310.5,0.0,30.0,0.0,0.0,1020.0,9374.5
2023-01-04,1,S1,21.0,4577.0,1444.0,2161.0,0.0,30.0,0.0,0.0,1020.0,9232.0
2023-01-04,1,S1,21.5,4523.0,1441.5,1983.0,0.0,30.0,0.0,0.0,1017.5,8995.0
2023-01-04,1,S1,22.0,4469.0,1439.0,1805.0,0.0,30.0,0.0,0.0,1015.0,8758.0
2023-01-04,1,S1,22.5,4424.5,1430.0,1516.0,0.0,30.0,0.0,0.0,1013.0,8413.5
2023-01-04,1,S1,23.0,4380.0,1421.0,1227.0,0.0,30.0,0.0,0.0,1011.0,8069.0
2023-01-04,1,S1,23.5,4363.5,1410.5,1024.5,0.0,30.0,0.0,0.0,959.5,7788.0
2023-01-04,1,S1,24.0,4347.0,1400.0,822.0,0.0,30.0,0.0,0.0,908.0,7507.0
2023-01-05,1,S1,0.0,4280.0,1370.0,1054.0,0.0,30.0,0.0,0.0,905.0,7639.0
2023-01-05,1,S1,0.5,4306.5,1359.0,839.0,0.0,30.0,0.0,0.0,837.0,7371.5
2023-01-05,1,S1,1.0,4333.0,1348.0,624.0,0.0,30.0,0.0,0.0,769.0,7104.0
2023-01-05,1,S1,1.5,4255.5,1337.5,498.0,0.0,30.0,0.0,0.0,714.5,6835.5
2023-01-05,1,S1,2.0,4178.0,1327.0,372.0,0.0,30.0,0.0,0.0,660.0,6567.0
2023-01-05,1,S1,2.5,4132.0,1269.0,370.0,0.0,30.0,0.0,0.0,655.0,6456.0
2023-01-05,1,S1,3.0,4086.0,1211.0,368.0,0.0,30.0,0.0,0.0,650.0,6345.0
