resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,BGDXX,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.366292,0.24033,0.731,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.341525,0.237559,0.725,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2015,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2016,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.344658,0.237948,0.737,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2016,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.320837,0.230661,0.701,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2016,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),1.1e-05,0.000147,0.003,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.389067,0.21677,0.743,0.007,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.367543,0.214941,0.735,0.007,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2016,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),6.4e-05,0.000422,0.004,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.300605,0.177686,0.716,0.007,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.284955,0.179474,0.698,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2016,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),1.8e-05,0.00016,0.002,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.344298,0.239924,0.732,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.331814,0.23789,0.728,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2017,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.384006,0.250793,0.767,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2017,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.358902,0.246374,0.759,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2017,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),2e-06,4.3e-05,0.001,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.382286,0.217754,0.779,0.003,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.362583,0.217496,0.775,0.006,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2017,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),2.2e-05,0.000201,0.003,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.273089,0.169184,0.676,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.256266,0.169162,0.662,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2017,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),5e-06,9e-05,0.002,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.335822,0.237272,0.728,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.314038,0.237165,0.726,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2018,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.356494,0.244938,0.746,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2018,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.333248,0.238234,0.738,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2018,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),7e-06,0.000104,0.002,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.384216,0.211741,0.765,0.013,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.359188,0.214334,0.765,0.007,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2018,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),2.3e-05,0.00023,0.004,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.287012,0.173293,0.69,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.287152,0.172015,0.684,0.007,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2018,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),4e-06,6.4e-05,0.001,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.36218,0.239432,0.717,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.346336,0.237968,0.716,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2019,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.368204,0.246305,0.765,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2019,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.343333,0.242051,0.759,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2019,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),7e-06,0.000104,0.002,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.395571,0.215247,0.795,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.377998,0.215477,0.787,0.001,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2019,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),5.9e-05,0.000435,0.006,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.296551,0.175809,0.705,0.004,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.286541,0.177101,0.697,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2019,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),1e-05,0.000122,0.002,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.33712,0.235801,0.719,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.326003,0.234121,0.717,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2020,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.362462,0.24494,0.765,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2020,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.331022,0.240166,0.753,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2020,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,546,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),5e-06,7.4e-05,0.001,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.406833,0.219759,0.77,0.007,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.391105,0.219118,0.76,0.005,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2020,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),4.8e-05,0.000414,0.006,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.291623,0.179474,0.706,0.004,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.283284,0.180128,0.696,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2020,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),7e-06,8.2e-05,0.001,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.340462,0.238294,0.734,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.322669,0.232585,0.727,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2021,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.359015,0.243033,0.731,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2021,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.330922,0.235796,0.718,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2021,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),5e-06,7.4e-05,0.001,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.374277,0.214625,0.732,0.012,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.36092,0.21034,0.715,0.005,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2021,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),7.1e-05,0.000499,0.005,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.292689,0.178532,0.692,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.290466,0.180139,0.693,0.001,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2021,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),1.6e-05,0.000156,0.003,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.33824,0.238515,0.748,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.323492,0.23531,0.745,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2021,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2022,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.364578,0.249038,0.768,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2022,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.336807,0.244923,0.749,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2022,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,23.7231,90.4086,6.0,0.061644
solar,BGDXX,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),5e-06,9.5e-05,0.002,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.398078,0.215902,0.749,0.018,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.37904,0.218078,0.73,0.014,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2022,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),0.0,0.0,0.0,0.0,552,23.7231,90.4086,6.0,0.063014
solar,BGDXX,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),7.8e-05,0.000549,0.006,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.3179,0.188645,0.711,0.004,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.307709,0.186639,0.706,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2022,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),1.6e-05,0.000156,0.002,0.0,732,23.7231,90.4086,6.0,0.083562
solar,BGDXX,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.366907,0.247756,0.746,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.354607,0.246812,0.742,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2022,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BTNXX,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,348,27.473,89.639,6.0,0.061644
solar,BTNXX,2014,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.522766,0.308881,0.9,0.0,354,27.473,89.639,6.0,0.061644
solar,BTNXX,2014,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.486418,0.308952,0.9,0.0,354,27.473,89.639,6.0,0.061644
solar,BTNXX,2014,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,354,27.473,89.639,6.0,0.061644
solar,BTNXX,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),6.3e-05,0.000456,0.006,0.0,552,27.473,89.639,6.0,0.063014
solar,BTNXX,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning (06-12),0.515556,0.270877,0.9,0.006,552,27.473,89.639,6.0,0.063014
solar,BTNXX,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Afternoon (12-18),0.451603,0.267134,0.9,0.004,552,27.473,89.639,6.0,0.063014
solar,BTNXX,2014,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening (18-24),6.2e-05,0.000447,0.007,0.0,552,27.473,89.639,6.0,0.063014
solar,BTNXX,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.000221,0.00118,0.009,0.0,732,27.473,89.639,6.0,0.083562
solar,BTNXX,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning (06-12),0.348971,0.217176,0.819,0.002,732,27.473,89.639,6.0,0.083562
solar,BTNXX,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Afternoon (12-18),0.312232,0.198914,0.784,0.005,732,27.473,89.639,6.0,0.083562
solar,BTNXX,2014,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening (18-24),0.000161,0.000917,0.011,0.0,732,27.473,89.639,6.0,0.083562
solar,BTNXX,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.0,0.0,0.0,0.0,366,27.473,89.639,6.0,0.041781
solar,BTNXX,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning (06-12),0.457413,0.292517,0.882,0.0,366,27.473,89.639,6.0,0.041781
solar,BTNXX,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Afternoon (12-18),0.42326,0.281777,0.879,0.0,366,27.473,89.639,6.0,0.041781
solar,BTNXX,2014,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening (18-24),0.0,0.0,0.0,0.0,366,27.473,89.639,6.0,0.041781
solar,BTNXX,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.0,0.0,0.0,0.0,540,27.473,89.639,6.0,0.061644
solar,BTNXX,2015,S1D2,S1,D2,Winter (Dec-Feb),Morning (06-12),0.491654,0.304695,0.9,0.0,540,27.473,89.639,6.0,0.061644
solar,BTNXX,2015,S1D3,S1,D3,Winter (Dec-Feb),Afternoon (12-18),0.451865,0.303393,0.9,0.0,540,27.473,89.639,6.0,0.061644
solar,BTNXX,2015,S1D4,S1,D4,Winter (Dec-Feb),Evening (18-24),0.0,0.0,0.0,0.0,540,27.473,89.639,6.0,0.061644
