resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,INDNE,2020,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,546,26.16,91.77,5.5,0.061644
solar,INDNE,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.013016,0.031233,0.129,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.388513,0.230493,0.774,0,1104,26.16,91.77,5.5,0.126027
solar,INDNE,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.012552,0.030255,0.139,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.30388,0.193976,0.709,0,1464,26.16,91.77,5.5,0.167123
solar,INDNE,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.00176,0.005807,0.039,0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.356111,0.243938,0.748,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.000431,0.002362,0.021,0,540,26.16,91.77,5.5,0.061644
solar,INDNE,2021,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.355894,0.248611,0.747,0,1080,26.16,91.77,5.5,0.123288
solar,INDNE,2021,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,26.16,91.77,5.5,0.061644
solar,INDNE,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.012029,0.029528,0.131,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.37921,0.226988,0.752,0,1104,26.16,91.77,5.5,0.126027
solar,INDNE,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.01238,0.029914,0.139,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.30563,0.192956,0.708,0,1464,26.16,91.77,5.5,0.167123
solar,INDNE,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.001615,0.005723,0.046,0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.362842,0.246594,0.748,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0.000513,0.002807,0.024,0,540,26.16,91.77,5.5,0.061644
solar,INDNE,2022,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.356863,0.25269,0.788,0,1080,26.16,91.77,5.5,0.123288
solar,INDNE,2022,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,26.16,91.77,5.5,0.061644
solar,INDNE,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.011951,0.028914,0.125,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.388412,0.226859,0.764,0,1104,26.16,91.77,5.5,0.126027
solar,INDNE,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,26.16,91.77,5.5,0.063014
solar,INDNE,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.012818,0.03043,0.129,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.322057,0.198448,0.713,0,1464,26.16,91.77,5.5,0.167123
solar,INDNE,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0.001885,0.006355,0.043,0,366,26.16,91.77,5.5,0.041781
solar,INDNE,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.371377,0.256859,0.754,0,732,26.16,91.77,5.5,0.083562
solar,INDNE,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,26.16,91.77,5.5,0.041781
solar,INDNO,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,349,28.67,77.23,5.5,0.061644
solar,INDNO,2014,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.351645,0.255882,0.777,0,708,28.67,77.23,5.5,0.123288
solar,INDNO,2014,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,354,28.67,77.23,5.5,0.061644
solar,INDNO,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000589,0.002772,0.019,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.424581,0.226316,0.802,0.001,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),2e-06,4.3e-05,0.001,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001348,0.00458,0.022,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.398818,0.204928,0.727,0.01,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),6.8e-05,0.000328,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.361676,0.240262,0.725,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2015,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.34988,0.25575,0.79,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2015,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2015,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000571,0.002695,0.019,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2015,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.41862,0.232324,0.808,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2015,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),4e-06,6e-05,0.001,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2015,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001351,0.004691,0.024,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2015,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.402865,0.207789,0.736,0.009,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2015,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),7.4e-05,0.000391,0.004,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.353041,0.239511,0.743,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,546,28.67,77.23,5.5,0.061644
solar,INDNO,2016,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.345902,0.249501,0.787,0,1092,28.67,77.23,5.5,0.123288
solar,INDNO,2016,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,546,28.67,77.23,5.5,0.061644
solar,INDNO,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000505,0.002389,0.019,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.413774,0.225255,0.8,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),2e-06,4.3e-05,0.001,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001242,0.004324,0.022,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.380737,0.200742,0.723,0.007,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),6.4e-05,0.000331,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.357779,0.23915,0.735,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2017,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.357331,0.254527,0.803,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2017,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000493,0.002304,0.02,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.429447,0.226882,0.817,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),4e-06,6e-05,0.001,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001273,0.004406,0.024,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.37687,0.201616,0.717,0,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),7.4e-05,0.00037,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.338082,0.236255,0.727,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2018,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.348765,0.250541,0.771,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2018,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000437,0.002094,0.016,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.421413,0.225429,0.782,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001111,0.003973,0.023,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.351399,0.200929,0.737,0,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),4.4e-05,0.000258,0.002,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.350818,0.240877,0.727,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2019,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.328102,0.247179,0.785,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2019,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000522,0.002505,0.019,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.419908,0.230293,0.792,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),2e-06,4.3e-05,0.001,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001273,0.004506,0.023,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.363347,0.197645,0.723,0.003,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),7.8e-05,0.000406,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.323626,0.231001,0.725,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,546,28.67,77.23,5.5,0.061644
solar,INDNO,2020,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.358595,0.260765,0.783,0,1092,28.67,77.23,5.5,0.123288
solar,INDNO,2020,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,546,28.67,77.23,5.5,0.061644
solar,INDNO,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000547,0.002487,0.017,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.414836,0.229786,0.801,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.00128,0.004393,0.023,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.376768,0.200821,0.718,0.006,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),6.1e-05,0.000363,0.004,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2020,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.361563,0.242239,0.727,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2020,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2021,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2021,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.3532,0.254378,0.767,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2021,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2021,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000482,0.002356,0.018,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2021,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.417034,0.22579,0.782,0.001,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2021,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2021,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001236,0.004369,0.025,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2021,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.358906,0.201293,0.722,0,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2021,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),5.9e-05,0.000323,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2021,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2021,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.35631,0.245185,0.731,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2021,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2022,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.333106,0.259805,0.799,0,1080,28.67,77.23,5.5,0.123288
solar,INDNO,2022,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,28.67,77.23,5.5,0.061644
solar,INDNO,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0.000399,0.001924,0.016,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.416836,0.225062,0.775,0,1104,28.67,77.23,5.5,0.126027
solar,INDNO,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,28.67,77.23,5.5,0.063014
solar,INDNO,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0.001268,0.004426,0.023,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.371068,0.201127,0.725,0.006,1464,28.67,77.23,5.5,0.167123
solar,INDNO,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),4.5e-05,0.000271,0.003,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDNO,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.349522,0.249223,0.741,0,732,28.67,77.23,5.5,0.083562
solar,INDNO,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,28.67,77.23,5.5,0.041781
solar,INDSO,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,349,12.9724,77.5806,5.5,0.061644
solar,INDSO,2014,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.443544,0.260959,0.786,0,708,12.9724,77.5806,5.5,0.123288
solar,INDSO,2014,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,354,12.9724,77.5806,5.5,0.061644
solar,INDSO,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.395457,0.235958,0.792,0,1104,12.9724,77.5806,5.5,0.126027
solar,INDSO,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.330102,0.203202,0.766,0,1464,12.9724,77.5806,5.5,0.167123
solar,INDSO,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.373881,0.248414,0.77,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,12.9724,77.5806,5.5,0.061644
solar,INDSO,2015,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.429006,0.26204,0.814,0,1080,12.9724,77.5806,5.5,0.123288
solar,INDSO,2015,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,12.9724,77.5806,5.5,0.061644
solar,INDSO,2015,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2015,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.384714,0.233193,0.792,0,1104,12.9724,77.5806,5.5,0.126027
solar,INDSO,2015,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2015,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2015,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.34408,0.20834,0.758,0,1464,12.9724,77.5806,5.5,0.167123
solar,INDSO,2015,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.368332,0.251375,0.778,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,546,12.9724,77.5806,5.5,0.061644
solar,INDSO,2016,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.431233,0.260409,0.784,0,1092,12.9724,77.5806,5.5,0.123288
solar,INDSO,2016,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,546,12.9724,77.5806,5.5,0.061644
solar,INDSO,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-06),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Day (06-18),0.398558,0.232739,0.771,0.001,1104,12.9724,77.5806,5.5,0.126027
solar,INDSO,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Evening (18-24),0,0,0,0,552,12.9724,77.5806,5.5,0.063014
solar,INDSO,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-06),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Day (06-18),0.333686,0.207306,0.764,0,1464,12.9724,77.5806,5.5,0.167123
solar,INDSO,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Evening (18-24),0,0,0,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-06),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Day (06-18),0.405862,0.249582,0.769,0,732,12.9724,77.5806,5.5,0.083562
solar,INDSO,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Evening (18-24),0,0,0,0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-06),0,0,0,0,540,12.9724,77.5806,5.5,0.061644
solar,INDSO,2017,S1D2,S1,D2,Winter (Dec-Feb),Day (06-18),0.441793,0.262637,0.803,0,1080,12.9724,77.5806,5.5,0.123288
solar,INDSO,2017,S1D3,S1,D3,Winter (Dec-Feb),Evening (18-24),0,0,0,0,540,12.9724,77.5806,5.5,0.061644
