timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRSPVBGDXX,Solar,0.476648,0.284047,,,dispatch: 1132 PGCB files (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRWONBGDXX,Wind,0.405476,0.323473,,,dispatch: 1132 PGCB files (compiled CSV)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRGASBGDXX,Gas,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRCOABGDXX,Coal,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHFOBGDXX,Oil_HFO,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHSDBGDXX,Oil_HSD,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHYDBGDXX,Hydro,0.715829,,,,dispatch: 1132 PGCB files (compiled CSV)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRSPVBGDXX,Solar,0.004708,0.000011,,,dispatch: 1132 PGCB files (compiled CSV)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRWONBGDXX,Wind,0.326637,0.399137,,,dispatch: 1132 PGCB files (compiled CSV)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRGASBGDXX,Gas,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRCOABGDXX,Coal,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHFOBGDXX,Oil_HFO,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHSDBGDXX,Oil_HSD,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRHYDBGDXX,Hydro,0.673445,,,,dispatch: 1132 PGCB files (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRSPVBGDXX,Solar,0.000117,0.000000,,,dispatch: 1132 PGCB files (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRWONBGDXX,Wind,0.142073,0.124618,,,dispatch: 1132 PGCB files (compiled CSV)
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
