timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S1D1,Winter (Dec-Feb),Night (00-06),PWRHYDINDSO,Hydro_HYD,,,0.240966,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-06),PWRHDRINDSO,Hydro_HDR,,,0.240966,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-06),PWRHROINDSO,Hydro_HRO,,,0.240966,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-06),PWRSPVINDSO,Solar,,0.000000,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-06),PWRWONINDSO,Wind,,0.300627,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-06),PWRCOAINDSO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-06),PWRGASINDSO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-06),PWROILINDSO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-06),PWRNGAINDSO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning (06-12),PWRHYDINDSO,Hydro_HYD,,,0.240966,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning (06-12),PWRHDRINDSO,Hydro_HDR,,,0.240966,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning (06-12),PWRHROINDSO,Hydro_HRO,,,0.240966,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning (06-12),PWRSPVINDSO,Solar,,0.459120,,,Ninja
S1D2,Winter (Dec-Feb),Morning (06-12),PWRWONINDSO,Wind,,0.226574,,,Ninja
S1D2,Winter (Dec-Feb),Morning (06-12),PWRCOAINDSO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning (06-12),PWRGASINDSO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning (06-12),PWROILINDSO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning (06-12),PWRNGAINDSO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRHYDINDSO,Hydro_HYD,,,0.240966,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRHDRINDSO,Hydro_HDR,,,0.240966,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRHROINDSO,Hydro_HRO,,,0.240966,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRSPVINDSO,Solar,,0.402251,,,Ninja
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRWONINDSO,Wind,,0.245442,,,Ninja
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRCOAINDSO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRGASINDSO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWROILINDSO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Afternoon (12-18),PWRNGAINDSO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening (18-24),PWRHYDINDSO,Hydro_HYD,,,0.240966,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening (18-24),PWRHDRINDSO,Hydro_HDR,,,0.240966,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening (18-24),PWRHROINDSO,Hydro_HRO,,,0.240966,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening (18-24),PWRSPVINDSO,Solar,,0.000000,,,Ninja
S1D4,Winter (Dec-Feb),Evening (18-24),PWRWONINDSO,Wind,,0.600149,,,Ninja
S1D4,Winter (Dec-Feb),Evening (18-24),PWRCOAINDSO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening (18-24),PWRGASINDSO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening (18-24),PWROILINDSO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
