timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S1D1,Winter (Dec-Feb),Night (00-05),PWRHYDINDNO,Hydro_HYD,,,0.218314,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRHDRINDNO,Hydro_HDR,,,0.218314,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRHROINDNO,Hydro_HRO,,,0.218314,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRSPVINDNO,Solar,,0.000000,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-05),PWRWONINDNO,Wind,,0.361322,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-05),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHYDINDNO,Hydro_HYD,,,0.218314,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHDRINDNO,Hydro_HDR,,,0.218314,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHROINDNO,Hydro_HRO,,,0.218314,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRSPVINDNO,Solar,,0.050307,,,Ninja
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRWONINDNO,Wind,,0.274982,,,Ninja
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHYDINDNO,Hydro_HYD,,,0.218314,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHDRINDNO,Hydro_HDR,,,0.218314,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHROINDNO,Hydro_HRO,,,0.218314,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRSPVINDNO,Solar,,0.446415,,,Ninja
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRWONINDNO,Wind,,0.168070,,,Ninja
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHYDINDNO,Hydro_HYD,,,0.218314,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHDRINDNO,Hydro_HDR,,,0.218314,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHROINDNO,Hydro_HRO,,,0.218314,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRSPVINDNO,Solar,,0.000014,,,Ninja
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRWONINDNO,Wind,,0.323951,,,Ninja
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
