timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S1D1,Winter (Dec-Feb),Night (00-05),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D1,Winter (Dec-Feb),Night (00-05),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-05),PWRWONINDEA,Wind,,0.244522,,,Ninja
S1D1,Winter (Dec-Feb),Night (00-05),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D1,Winter (Dec-Feb),Night (00-05),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRSPVINDEA,Solar,,0.137788,,,Ninja
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRWONINDEA,Wind,,0.167285,,,Ninja
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D2,Winter (Dec-Feb),Morning ramp (05-08),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRSPVINDEA,Solar,,0.422917,,,Ninja
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRWONINDEA,Wind,,0.110600,,,Ninja
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D3,Winter (Dec-Feb),Solar day (08-17),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRWONINDEA,Wind,,0.167839,,,Ninja
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D4,Winter (Dec-Feb),Evening peak (17-20),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRWONINDEA,Wind,,0.155979,,,Ninja
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D5,Winter (Dec-Feb),Late evening (20-22),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D5,Winter (Dec-Feb),Late evening (20-22),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D6,Winter (Dec-Feb),Late night (22-24),PWRHYDINDEA,Hydro_HYD,,,0.148502,,CEA fleet PLF
S1D6,Winter (Dec-Feb),Late night (22-24),PWRHDRINDEA,Hydro_HDR,,,0.148502,,CEA fleet PLF
S1D6,Winter (Dec-Feb),Late night (22-24),PWRHROINDEA,Hydro_HRO,,,0.148502,,CEA fleet PLF
S1D6,Winter (Dec-Feb),Late night (22-24),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S1D6,Winter (Dec-Feb),Late night (22-24),PWRWONINDEA,Wind,,0.183803,,,Ninja
S1D6,Winter (Dec-Feb),Late night (22-24),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D6,Winter (Dec-Feb),Late night (22-24),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D6,Winter (Dec-Feb),Late night (22-24),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S1D6,Winter (Dec-Feb),Late night (22-24),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRHYDINDEA,Hydro_HYD,,,0.183473,,CEA fleet PLF
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRHDRINDEA,Hydro_HDR,,,0.183473,,CEA fleet PLF
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRHROINDEA,Hydro_HRO,,,0.183473,,CEA fleet PLF
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRWONINDEA,Wind,,0.358444,,,Ninja
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D1,Pre-monsoon (Mar-May),Night (00-05),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRHYDINDEA,Hydro_HYD,,,0.183473,,CEA fleet PLF
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRHDRINDEA,Hydro_HDR,,,0.183473,,CEA fleet PLF
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRHROINDEA,Hydro_HRO,,,0.183473,,CEA fleet PLF
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRSPVINDEA,Solar,,0.195054,,,Ninja
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRWONINDEA,Wind,,0.267197,,,Ninja
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D2,Pre-monsoon (Mar-May),Morning ramp (05-08),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRHYDINDEA,Hydro_HYD,,,0.183473,,CEA fleet PLF
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRHDRINDEA,Hydro_HDR,,,0.183473,,CEA fleet PLF
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRHROINDEA,Hydro_HRO,,,0.183473,,CEA fleet PLF
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRSPVINDEA,Solar,,0.454801,,,Ninja
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRWONINDEA,Wind,,0.249094,,,Ninja
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D3,Pre-monsoon (Mar-May),Solar day (08-17),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRHYDINDEA,Hydro_HYD,,,0.183473,,CEA fleet PLF
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRHDRINDEA,Hydro_HDR,,,0.183473,,CEA fleet PLF
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRHROINDEA,Hydro_HRO,,,0.183473,,CEA fleet PLF
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRSPVINDEA,Solar,,0.000052,,,Ninja
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRWONINDEA,Wind,,0.495443,,,Ninja
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D4,Pre-monsoon (Mar-May),Evening peak (17-20),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRHYDINDEA,Hydro_HYD,,,0.183473,,CEA fleet PLF
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRHDRINDEA,Hydro_HDR,,,0.183473,,CEA fleet PLF
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRHROINDEA,Hydro_HRO,,,0.183473,,CEA fleet PLF
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRSPVINDEA,Solar,,0.000000,,,Ninja
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRWONINDEA,Wind,,0.474316,,,Ninja
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S2D5,Pre-monsoon (Mar-May),Late evening (20-22),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
