resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,BGDXX,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
solar,BGDXX,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.053169,0.073926,0.205,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.453882,0.185539,0.731,0.035,549,23.7231,90.4086,6.0,0.062671
solar,BGDXX,2015,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.00082,0.00238,0.012,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2015,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2015,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,455,23.7231,90.4086,6.0,0.05137
solar,BGDXX,2016,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.038267,0.058832,0.212,0.0,273,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2016,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.430816,0.183573,0.737,0.027,819,23.7231,90.4086,6.0,0.092466
solar,BGDXX,2016,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.000275,0.001438,0.013,0.0,273,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2016,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,182,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2016,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,182,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,23.7231,90.4086,6.0,0.052511
solar,BGDXX,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.088605,0.093552,0.281,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.469781,0.162834,0.743,0.075,828,23.7231,90.4086,6.0,0.094521
solar,BGDXX,2016,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.015293,0.025061,0.092,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2016,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2016,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,23.7231,90.4086,6.0,0.069635
solar,BGDXX,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.072399,0.077602,0.281,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.3613,0.149216,0.716,0.027,1098,23.7231,90.4086,6.0,0.125342
solar,BGDXX,2016,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.014986,0.02646,0.104,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2016,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2016,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
solar,BGDXX,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.045995,0.067866,0.221,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.435095,0.191958,0.732,0.021,549,23.7231,90.4086,6.0,0.062671
solar,BGDXX,2016,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.000945,0.002963,0.015,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2016,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2016,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,23.7231,90.4086,6.0,0.05137
solar,BGDXX,2017,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.047781,0.071707,0.274,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2017,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.479206,0.185363,0.767,0.04,810,23.7231,90.4086,6.0,0.092466
solar,BGDXX,2017,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.000415,0.002334,0.018,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2017,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2017,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,23.7231,90.4086,6.0,0.052511
solar,BGDXX,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.088094,0.093599,0.279,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.462469,0.168883,0.779,0.055,828,23.7231,90.4086,6.0,0.094521
solar,BGDXX,2017,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.014243,0.02315,0.087,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2017,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2017,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,23.7231,90.4086,6.0,0.069635
solar,BGDXX,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.063658,0.069156,0.262,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.327532,0.145602,0.676,0.037,1098,23.7231,90.4086,6.0,0.125342
solar,BGDXX,2017,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.012511,0.02171,0.105,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2017,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2017,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
solar,BGDXX,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.047541,0.069581,0.229,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.417184,0.198558,0.728,0.01,549,23.7231,90.4086,6.0,0.062671
solar,BGDXX,2017,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.000628,0.002286,0.018,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2017,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2017,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,23.7231,90.4086,6.0,0.05137
solar,BGDXX,2018,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.039907,0.060596,0.228,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2018,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.446428,0.188269,0.746,0.01,810,23.7231,90.4086,6.0,0.092466
solar,BGDXX,2018,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.000293,0.001287,0.011,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2018,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2018,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,23.7231,90.4086,6.0,0.052511
solar,BGDXX,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.088739,0.093485,0.277,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.461252,0.16227,0.765,0.057,828,23.7231,90.4086,6.0,0.094521
solar,BGDXX,2018,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.014326,0.02339,0.088,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2018,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2018,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,23.7231,90.4086,6.0,0.069635
solar,BGDXX,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.066232,0.072365,0.263,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.355705,0.139935,0.69,0.044,1098,23.7231,90.4086,6.0,0.125342
solar,BGDXX,2018,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.015036,0.025245,0.104,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2018,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2018,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
solar,BGDXX,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.051514,0.072019,0.227,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.45476,0.183915,0.717,0.043,549,23.7231,90.4086,6.0,0.062671
solar,BGDXX,2018,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.00124,0.003868,0.024,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2018,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2018,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,23.7231,90.4086,6.0,0.05137
solar,BGDXX,2019,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.044985,0.067594,0.255,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2019,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.459264,0.187753,0.765,0.017,810,23.7231,90.4086,6.0,0.092466
solar,BGDXX,2019,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.000296,0.001375,0.014,0.0,270,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2019,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2019,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,23.7231,90.4086,6.0,0.052511
solar,BGDXX,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.091091,0.095631,0.286,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.48008,0.157316,0.795,0.037,828,23.7231,90.4086,6.0,0.094521
solar,BGDXX,2019,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.015822,0.025722,0.088,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2019,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2019,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,23.7231,90.4086,6.0,0.069635
solar,BGDXX,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.073689,0.07824,0.284,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.35893,0.147775,0.705,0.04,1098,23.7231,90.4086,6.0,0.125342
solar,BGDXX,2019,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.015842,0.02729,0.106,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2019,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2019,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
solar,BGDXX,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.046847,0.068605,0.229,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.426153,0.190241,0.719,0.013,549,23.7231,90.4086,6.0,0.062671
solar,BGDXX,2019,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.00094,0.003053,0.017,0.0,183,23.7231,90.4086,6.0,0.02089
solar,BGDXX,2019,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2019,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,23.7231,90.4086,6.0,0.013927
solar,BGDXX,2020,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,455,23.7231,90.4086,6.0,0.05137
solar,BGDXX,2020,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.043495,0.065437,0.243,0.0,273,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2020,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.447728,0.190979,0.765,0.007,819,23.7231,90.4086,6.0,0.092466
solar,BGDXX,2020,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.000289,0.001751,0.019,0.0,273,23.7231,90.4086,6.0,0.030822
solar,BGDXX,2020,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,182,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2020,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,182,23.7231,90.4086,6.0,0.020548
solar,BGDXX,2020,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,23.7231,90.4086,6.0,0.052511
solar,BGDXX,2020,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.093989,0.098808,0.284,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2020,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.494981,0.157787,0.77,0.082,828,23.7231,90.4086,6.0,0.094521
solar,BGDXX,2020,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.016957,0.027457,0.09,0.0,276,23.7231,90.4086,6.0,0.031507
solar,BGDXX,2020,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2020,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,23.7231,90.4086,6.0,0.021005
solar,BGDXX,2020,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,23.7231,90.4086,6.0,0.069635
solar,BGDXX,2020,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.068519,0.075479,0.279,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.355386,0.152311,0.706,0.029,1098,23.7231,90.4086,6.0,0.125342
solar,BGDXX,2020,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.015246,0.02624,0.101,0.0,366,23.7231,90.4086,6.0,0.041781
solar,BGDXX,2020,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2020,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,23.7231,90.4086,6.0,0.027854
solar,BGDXX,2020,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,23.7231,90.4086,6.0,0.034817
