timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S3D1,SW Monsoon (Jun-Sep),Night (00-08),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-08),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-08),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRHYDINDEA,Hydro_HYD,,,0.401281,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRHDRINDEA,Hydro_HDR,,,0.401281,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRHROINDEA,Hydro_HRO,,,0.401281,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRSPVINDEA,Solar,,0.343464,,,Ninja
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRWONINDEA,Wind,,0.322590,,,Ninja
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Day (08-16),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRHYDINDEA,Hydro_HYD,,,0.401281,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRHDRINDEA,Hydro_HDR,,,0.401281,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRHROINDEA,Hydro_HRO,,,0.401281,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRSPVINDEA,Solar,,0.006559,,,Ninja
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRWONINDEA,Wind,,0.422049,,,Ninja
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Evening (16-24),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRHYDINDEA,Hydro_HYD,,,0.267259,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRHDRINDEA,Hydro_HDR,,,0.267259,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRHROINDEA,Hydro_HRO,,,0.267259,,CEA fleet PLF
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRSPVINDEA,Solar,,0.049734,,,Ninja
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRWONINDEA,Wind,,0.165165,,,Ninja
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D1,Post-monsoon (Oct-Nov),Night (00-08),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRHYDINDEA,Hydro_HYD,,,0.267259,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRHDRINDEA,Hydro_HDR,,,0.267259,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRHROINDEA,Hydro_HRO,,,0.267259,,CEA fleet PLF
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRSPVINDEA,Solar,,0.451664,,,Ninja
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRWONINDEA,Wind,,0.080755,,,Ninja
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Day (08-16),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRHYDINDEA,Hydro_HYD,,,0.267259,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRHDRINDEA,Hydro_HDR,,,0.267259,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRHROINDEA,Hydro_HRO,,,0.267259,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRSPVINDEA,Solar,,0.001025,,,Ninja
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRWONINDEA,Wind,,0.120153,,,Ninja
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRCOAINDEA,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRGASINDEA,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWROILINDEA,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Evening (16-24),PWRNGAINDEA,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
